jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.96,36.64,小型汽车,152,2021,3,1,183卡口
115.96,36.64,大型汽车,1,2021,3,1,183卡口
115.96,36.64,小型汽车,144,2021,3,1,183卡口
115.96,36.64,大型汽车,3,2021,3,1,183卡口
115.96,36.64,小型普通客车,45,2021,3,1,183卡口
115.96,36.64,重型栏板货车,1,2021,3,1,183卡口
115.96,36.64,小型普通客车,1558,2021,3,1,183卡口
115.96,36.64,重型栏板货车,34,2021,3,1,183卡口
115.96,36.64,小型普通客车,1313,2021,3,1,183卡口
115.96,36.64,重型栏板货车,32,2021,3,1,183卡口
115.96,36.64,小型普通客车,2169,2021,3,1,183卡口
115.96,36.64,重型栏板货车,32,2021,3,1,183卡口
115.96,36.64,小型汽车,157,2021,3,2,183卡口
115.96,36.64,大型汽车,1,2021,3,2,183卡口
115.96,36.64,小型汽车,241,2021,3,2,183卡口
115.96,36.64,大型汽车,1,2021,3,2,183卡口
115.96,36.64,小型普通客车,1366,2021,3,2,183卡口
115.96,36.64,重型栏板货车,38,2021,3,2,183卡口
115.96,36.64,小型普通客车,1286,2021,3,2,183卡口
115.96,36.64,重型栏板货车,33,2021,3,2,183卡口
115.96,36.64,小型普通客车,2091,2021,3,2,183卡口
115.96,36.64,重型栏板货车,25,2021,3,2,183卡口
115.96,36.64,小型汽车,2,2021,3,3,183卡口
115.96,36.64,大型汽车,1,2021,3,3,183卡口
115.96,36.64,小型汽车,123,2021,3,3,183卡口
115.96,36.64,大型汽车,2,2021,3,3,183卡口
115.96,36.64,小型汽车,170,2021,3,3,183卡口
115.96,36.64,大型汽车,1,2021,3,3,183卡口
115.96,36.64,小型普通客车,30,2021,3,3,183卡口
115.96,36.64,重型栏板货车,1,2021,3,3,183卡口
115.96,36.64,小型普通客车,1291,2021,3,3,183卡口
115.96,36.64,重型栏板货车,39,2021,3,3,183卡口
115.96,36.64,小型普通客车,1162,2021,3,3,183卡口
115.96,36.64,重型栏板货车,41,2021,3,3,183卡口
115.96,36.64,小型普通客车,2028,2021,3,3,183卡口
115.96,36.64,重型栏板货车,35,2021,3,3,183卡口
115.96,36.64,小型汽车,158,2021,3,4,183卡口
115.96,36.64,大型汽车,1,2021,3,4,183卡口
115.96,36.64,小型普通客车,50,2021,3,4,183卡口
115.96,36.64,重型栏板货车,4,2021,3,4,183卡口
115.96,36.64,小型普通客车,1246,2021,3,4,183卡口
115.96,36.64,重型栏板货车,40,2021,3,4,183卡口
115.96,36.64,小型普通客车,1226,2021,3,4,183卡口
115.96,36.64,重型栏板货车,37,2021,3,4,183卡口
115.96,36.64,小型普通客车,2042,2021,3,4,183卡口
115.96,36.64,重型栏板货车,33,2021,3,4,183卡口
115.96,36.64,小型汽车,6,2021,3,5,183卡口
115.96,36.64,大型汽车,1,2021,3,5,183卡口
115.96,36.64,小型汽车,142,2021,3,5,183卡口
