jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.15,36.53,小型汽车,49,2021,3,1,349卡口
116.15,36.53,大型汽车,1,2021,3,1,349卡口
116.15,36.53,小型普通客车,675,2021,3,1,349卡口
116.15,36.53,重型栏板货车,16,2021,3,1,349卡口
116.15,36.53,小型普通客车,357,2021,3,1,349卡口
116.15,36.53,重型栏板货车,16,2021,3,1,349卡口
116.15,36.53,小型普通客车,691,2021,3,1,349卡口
116.15,36.53,重型栏板货车,19,2021,3,1,349卡口
116.15,36.53,小型汽车,51,2021,3,2,349卡口
116.15,36.53,大型汽车,1,2021,3,2,349卡口
116.15,36.53,小型汽车,29,2021,3,2,349卡口
116.15,36.53,大型汽车,1,2021,3,2,349卡口
116.15,36.53,小型普通客车,627,2021,3,2,349卡口
116.15,36.53,重型栏板货车,18,2021,3,2,349卡口
116.15,36.53,小型普通客车,346,2021,3,2,349卡口
116.15,36.53,重型栏板货车,17,2021,3,2,349卡口
116.15,36.53,小型普通客车,673,2021,3,2,349卡口
116.15,36.53,重型栏板货车,17,2021,3,2,349卡口
116.15,36.53,小型汽车,52,2021,3,3,349卡口
116.15,36.53,大型汽车,1,2021,3,3,349卡口
116.15,36.53,小型普通客车,614,2021,3,3,349卡口
116.15,36.53,重型栏板货车,18,2021,3,3,349卡口
116.15,36.53,小型普通客车,369,2021,3,3,349卡口
116.15,36.53,重型栏板货车,17,2021,3,3,349卡口
116.15,36.53,小型普通客车,637,2021,3,3,349卡口
116.15,36.53,重型栏板货车,19,2021,3,3,349卡口
116.15,36.53,小型普通客车,652,2021,3,4,349卡口
116.15,36.53,重型栏板货车,17,2021,3,4,349卡口
116.15,36.53,小型普通客车,363,2021,3,4,349卡口
116.15,36.53,重型栏板货车,17,2021,3,4,349卡口
116.15,36.53,小型普通客车,615,2021,3,4,349卡口
116.15,36.53,重型栏板货车,16,2021,3,4,349卡口
116.15,36.53,小型普通客车,603,2021,3,5,349卡口
116.15,36.53,重型栏板货车,18,2021,3,5,349卡口
116.15,36.53,小型普通客车,393,2021,3,5,349卡口
116.15,36.53,重型栏板货车,19,2021,3,5,349卡口
116.15,36.53,小型普通客车,653,2021,3,5,349卡口
116.15,36.53,重型栏板货车,18,2021,3,5,349卡口
116.15,36.53,小型普通客车,451,2021,3,6,349卡口
116.15,36.53,重型栏板货车,18,2021,3,6,349卡口
116.15,36.53,小型普通客车,474,2021,3,6,349卡口
116.15,36.53,重型栏板货车,16,2021,3,6,349卡口
116.15,36.53,小型普通客车,633,2021,3,6,349卡口
116.15,36.53,重型栏板货车,14,2021,3,6,349卡口
116.15,36.53,小型普通客车,352,2021,3,7,349卡口
116.15,36.53,重型栏板货车,16,2021,3,7,349卡口
116.15,36.53,小型普通客车,476,2021,3,7,349卡口
116.15,36.53,重型栏板货车,15,2021,3,7,349卡口
116.15,36.53,小型普通客车,564,2021,3,7,349卡口
116.15,36.53,重型栏板货车,12,2021,3,7,349卡口
116.15,36.53,小型普通客车,647,2021,3,8,349卡口
116.15,36.53,重型栏板货车,15,2021,3,8,349卡口
116.15,36.53,小型普通客车,390,2021,3,8,349卡口
116.15,36.53,重型栏板货车,18,2021,3,8,349卡口
116.15,36.53,小型普通客车,630,2021,3,8,349卡口
116.15,36.53,重型栏板货车,18,2021,3,8,349卡口
116.15,36.53,小型普通客车,691,2021,3,9,349卡口
116.15,36.53,重型栏板货车,17,2021,3,9,349卡口
116.15,36.53,其它,1,2021,3,9,349卡口
116.15,36.53,小型普通客车,325,2021,3,9,349卡口
116.15,36.53,重型栏板货车,14,2021,3,9,349卡口
116.15,36.53,小型普通客车,633,2021,3,9,349卡口
116.15,36.53,重型栏板货车,20,2021,3,9,349卡口
116.15,36.53,其它,1,2021,3,9,349卡口
116.15,36.53,小型汽车,57,2021,3,10,349卡口
116.15,36.53,大型汽车,1,2021,3,10,349卡口
116.15,36.53,小型普通客车,12,2021,3,10,349卡口
116.15,36.53,重型栏板货车,1,2021,3,10,349卡口
116.15,36.53,小型普通客车,615,2021,3,10,349卡口
116.15,36.53,重型栏板货车,19,2021,3,10,349卡口
116.15,36.53,小型普通客车,366,2021,3,10,349卡口
116.15,36.53,重型栏板货车,19,2021,3,10,349卡口
116.15,36.53,小型普通客车,590,2021,3,10,349卡口
116.15,36.53,重型栏板货车,17,2021,3,10,349卡口
116.15,36.53,小型汽车,59,2021,3,11,349卡口
116.15,36.53,大型汽车,1,2021,3,11,349卡口
116.15,36.53,小型普通客车,617,2021,3,11,349卡口
116.15,36.53,重型栏板货车,18,2021,3,11,349卡口
116.15,36.53,小型普通客车,378,2021,3,11,349卡口
116.15,36.53,重型栏板货车,16,2021,3,11,349卡口
116.15,36.53,小型普通客车,670,2021,3,11,349卡口
116.15,36.53,重型栏板货车,18,2021,3,11,349卡口
116.15,36.53,小型汽车,58,2021,3,12,349卡口
116.15,36.53,大型汽车,2,2021,3,12,349卡口
116.15,36.53,小型普通客车,641,2021,3,12,349卡口
116.15,36.53,重型栏板货车,17,2021,3,12,349卡口
116.15,36.53,小型普通客车,381,2021,3,12,349卡口
116.15,36.53,重型栏板货车,19,2021,3,12,349卡口
116.15,36.53,小型普通客车,661,2021,3,12,349卡口
116.15,36.53,重型栏板货车,18,2021,3,12,349卡口
