jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.88,36.61,小型普通客车,551,2021,3,1,102卡口
115.88,36.61,重型栏板货车,3,2021,3,1,102卡口
115.88,36.61,小型普通客车,278,2021,3,1,102卡口
115.88,36.61,重型栏板货车,2,2021,3,1,102卡口
115.88,36.61,小型普通客车,398,2021,3,1,102卡口
115.88,36.61,重型栏板货车,1,2021,3,1,102卡口
115.88,36.61,小型汽车,22,2021,3,2,102卡口
115.88,36.61,大型汽车,1,2021,3,2,102卡口
115.88,36.61,小型汽车,35,2021,3,2,102卡口
115.88,36.61,大型汽车,1,2021,3,2,102卡口
115.88,36.61,小型普通客车,508,2021,3,2,102卡口
115.88,36.61,重型栏板货车,1,2021,3,2,102卡口
115.88,36.61,小型普通客车,238,2021,3,2,102卡口
115.88,36.61,重型栏板货车,1,2021,3,2,102卡口
115.88,36.61,小型普通客车,526,2021,3,3,102卡口
115.88,36.61,重型栏板货车,5,2021,3,3,102卡口
115.88,36.61,小型普通客车,378,2021,3,3,102卡口
115.88,36.61,重型栏板货车,1,2021,3,3,102卡口
115.88,36.61,小型汽车,33,2021,3,4,102卡口
115.88,36.61,大型汽车,1,2021,3,4,102卡口
115.88,36.61,小型汽车,26,2021,3,4,102卡口
115.88,36.61,大型汽车,1,2021,3,4,102卡口
115.88,36.61,小型普通客车,453,2021,3,4,102卡口
115.88,36.61,重型栏板货车,1,2021,3,4,102卡口
115.88,36.61,小型普通客车,197,2021,3,4,102卡口
115.88,36.61,重型栏板货车,1,2021,3,4,102卡口
115.88,36.61,小型汽车,36,2021,3,5,102卡口
115.88,36.61,大型汽车,1,2021,3,5,102卡口
115.88,36.61,小型汽车,29,2021,3,5,102卡口
115.88,36.61,大型汽车,1,2021,3,5,102卡口
115.88,36.61,小型普通客车,496,2021,3,5,102卡口
115.88,36.61,重型栏板货车,2,2021,3,5,102卡口
115.88,36.61,小型普通客车,245,2021,3,5,102卡口
115.88,36.61,重型栏板货车,1,2021,3,5,102卡口
115.88,36.61,小型普通客车,382,2021,3,5,102卡口
115.88,36.61,重型栏板货车,2,2021,3,5,102卡口
115.88,36.61,小型普通客车,151,2021,3,6,102卡口
115.88,36.61,重型栏板货车,2,2021,3,6,102卡口
115.88,36.61,小型普通客车,317,2021,3,7,102卡口
115.88,36.61,重型栏板货车,1,2021,3,7,102卡口
115.88,36.61,小型汽车,22,2021,3,8,102卡口
115.88,36.61,大型汽车,1,2021,3,8,102卡口
115.88,36.61,小型汽车,31,2021,3,8,102卡口
115.88,36.61,大型汽车,1,2021,3,8,102卡口
115.88,36.61,小型普通客车,491,2021,3,8,102卡口
115.88,36.61,重型栏板货车,4,2021,3,8,102卡口
115.88,36.61,小型普通客车,252,2021,3,8,102卡口
115.88,36.61,重型栏板货车,1,2021,3,8,102卡口
115.88,36.61,小型普通客车,365,2021,3,8,102卡口
115.88,36.61,重型栏板货车,3,2021,3,8,102卡口
115.88,36.61,小型汽车,35,2021,3,9,102卡口
115.88,36.61,大型汽车,1,2021,3,9,102卡口
115.88,36.61,小型普通客车,460,2021,3,9,102卡口
115.88,36.61,重型栏板货车,1,2021,3,9,102卡口
115.88,36.61,小型普通客车,240,2021,3,9,102卡口
115.88,36.61,重型栏板货车,1,2021,3,9,102卡口
115.88,36.61,小型普通客车,343,2021,3,9,102卡口
115.88,36.61,重型栏板货车,1,2021,3,9,102卡口
115.88,36.61,小型汽车,38,2021,3,10,102卡口
115.88,36.61,大型汽车,3,2021,3,10,102卡口
115.88,36.61,小型普通客车,440,2021,3,10,102卡口
115.88,36.61,重型栏板货车,2,2021,3,10,102卡口
115.88,36.61,小型普通客车,446,2021,3,11,102卡口
115.88,36.61,重型栏板货车,2,2021,3,11,102卡口
115.88,36.61,小型普通客车,345,2021,3,11,102卡口
115.88,36.61,重型栏板货车,1,2021,3,11,102卡口
115.88,36.61,小型汽车,28,2021,3,12,102卡口
115.88,36.61,大型汽车,1,2021,3,12,102卡口
115.88,36.61,小型汽车,37,2021,3,12,102卡口
115.88,36.61,大型汽车,2,2021,3,12,102卡口
115.88,36.61,小型普通客车,472,2021,3,12,102卡口
115.88,36.61,重型栏板货车,1,2021,3,12,102卡口
115.88,36.61,小型普通客车,236,2021,3,12,102卡口
115.88,36.61,重型栏板货车,1,2021,3,12,102卡口
115.88,36.61,小型汽车,25,2021,3,13,102卡口
115.88,36.61,大型汽车,1,2021,3,13,102卡口
115.88,36.61,小型普通客车,378,2021,3,13,102卡口
115.88,36.61,重型栏板货车,2,2021,3,13,102卡口
115.88,36.61,小型普通客车,290,2021,3,14,102卡口
115.88,36.61,重型栏板货车,1,2021,3,14,102卡口
115.88,36.61,小型汽车,42,2021,3,15,102卡口
115.88,36.61,大型汽车,1,2021,3,15,102卡口
115.88,36.61,小型汽车,30,2021,3,15,102卡口
115.88,36.61,大型汽车,1,2021,3,15,102卡口
115.88,36.61,小型普通客车,459,2021,3,15,102卡口
115.88,36.61,重型栏板货车,1,2021,3,15,102卡口
115.88,36.61,小型普通客车,240,2021,3,15,102卡口
115.88,36.61,重型栏板货车,2,2021,3,15,102卡口
115.88,36.61,小型汽车,24,2021,3,16,102卡口
115.88,36.61,大型汽车,1,2021,3,16,102卡口
115.88,36.61,小型汽车,33,2021,3,16,102卡口
115.88,36.61,大型汽车,1,2021,3,16,102卡口
115.88,36.61,小型普通客车,464,2021,3,16,102卡口
115.88,36.61,重型栏板货车,3,2021,3,16,102卡口
115.88,36.61,小型普通客车,323,2021,3,16,102卡口
115.88,36.61,重型栏板货车,3,2021,3,16,102卡口
115.88,36.61,小型汽车,22,2021,3,17,102卡口
115.88,36.61,大型汽车,1,2021,3,17,102卡口
115.88,36.61,小型普通客车,474,2021,3,17,102卡口
115.88,36.61,重型栏板货车,2,2021,3,17,102卡口
115.88,36.61,小型普通客车,162,2021,3,17,102卡口
115.88,36.61,重型栏板货车,1,2021,3,17,102卡口
115.88,36.61,小型普通客车,339,2021,3,17,102卡口
115.88,36.61,重型栏板货车,1,2021,3,17,102卡口
115.88,36.61,小型普通客车,485,2021,3,18,102卡口
115.88,36.61,重型栏板货车,5,2021,3,18,102卡口
115.88,36.61,小型普通客车,264,2021,3,18,102卡口
115.88,36.61,重型栏板货车,1,2021,3,18,102卡口
115.88,36.61,小型普通客车,400,2021,3,18,102卡口
115.88,36.61,重型栏板货车,1,2021,3,18,102卡口
115.88,36.61,小型普通客车,502,2021,3,19,102卡口
115.88,36.61,重型栏板货车,2,2021,3,19,102卡口
115.88,36.61,小型普通客车,279,2021,3,20,102卡口
115.88,36.61,重型栏板货车,2,2021,3,20,102卡口
115.88,36.61,小型普通客车,343,2021,3,20,102卡口
115.88,36.61,重型栏板货车,1,2021,3,20,102卡口
115.88,36.61,小型普通客车,304,2021,3,21,102卡口
115.88,36.61,重型栏板货车,2,2021,3,21,102卡口
115.88,36.61,小型普通客车,275,2021,3,21,102卡口
115.88,36.61,重型栏板货车,2,2021,3,21,102卡口
115.88,36.61,小型汽车,29,2021,3,22,102卡口
115.88,36.61,大型汽车,1,2021,3,22,102卡口
115.88,36.61,小型普通客车,496,2021,3,22,102卡口
115.88,36.61,重型栏板货车,1,2021,3,22,102卡口
115.88,36.61,小型普通客车,243,2021,3,22,102卡口
115.88,36.61,重型栏板货车,1,2021,3,22,102卡口
115.88,36.61,小型普通客车,381,2021,3,22,102卡口
115.88,36.61,重型栏板货车,2,2021,3,22,102卡口
115.88,36.61,小型汽车,28,2021,3,23,102卡口
115.88,36.61,大型汽车,1,2021,3,23,102卡口
115.88,36.61,小型汽车,33,2021,3,23,102卡口
115.88,36.61,大型汽车,2,2021,3,23,102卡口
115.88,36.61,小型普通客车,440,2021,3,23,102卡口
115.88,36.61,重型栏板货车,3,2021,3,23,102卡口
115.88,36.61,小型普通客车,367,2021,3,23,102卡口
115.88,36.61,重型栏板货车,1,2021,3,23,102卡口
115.88,36.61,小型汽车,29,2021,3,24,102卡口
115.88,36.61,大型汽车,1,2021,3,24,102卡口
115.88,36.61,小型汽车,41,2021,3,24,102卡口
115.88,36.61,大型汽车,1,2021,3,24,102卡口
115.88,36.61,小型普通客车,463,2021,3,24,102卡口
115.88,36.61,重型栏板货车,1,2021,3,24,102卡口
115.88,36.61,小型普通客车,361,2021,3,24,102卡口
115.88,36.61,重型栏板货车,3,2021,3,24,102卡口
115.88,36.61,小型汽车,39,2021,3,25,102卡口
115.88,36.61,大型汽车,1,2021,3,25,102卡口
115.88,36.61,小型汽车,32,2021,3,25,102卡口
115.88,36.61,大型汽车,1,2021,3,25,102卡口
115.88,36.61,小型普通客车,440,2021,3,25,102卡口
115.88,36.61,重型栏板货车,1,2021,3,25,102卡口
115.88,36.61,小型普通客车,229,2021,3,25,102卡口
115.88,36.61,重型栏板货车,1,2021,3,25,102卡口
115.88,36.61,小型汽车,28,2021,3,26,102卡口
115.88,36.61,大型汽车,2,2021,3,26,102卡口
115.88,36.61,小型普通客车,498,2021,3,26,102卡口
115.88,36.61,重型栏板货车,3,2021,3,26,102卡口
115.88,36.61,小型普通客车,270,2021,3,26,102卡口
115.88,36.61,重型栏板货车,2,2021,3,26,102卡口
115.88,36.61,小型普通客车,429,2021,3,27,102卡口
115.88,36.61,重型栏板货车,4,2021,3,27,102卡口
115.88,36.61,小型普通客车,269,2021,3,27,102卡口
