jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.01,36.39,小型汽车,14,2021,3,1,243卡口
116.01,36.39,大型汽车,1,2021,3,1,243卡口
116.01,36.39,小型汽车,16,2021,3,1,243卡口
116.01,36.39,大型汽车,1,2021,3,1,243卡口
116.01,36.39,小型普通客车,451,2021,3,1,243卡口
116.01,36.39,重型栏板货车,4,2021,3,1,243卡口
116.01,36.39,小型普通客车,132,2021,3,1,243卡口
116.01,36.39,重型栏板货车,3,2021,3,1,243卡口
116.01,36.39,微型栏板货车,1,2021,3,1,243卡口
116.01,36.39,小型普通客车,212,2021,3,1,243卡口
116.01,36.39,重型栏板货车,1,2021,3,1,243卡口
116.01,36.39,小型汽车,25,2021,3,2,243卡口
116.01,36.39,大型汽车,4,2021,3,2,243卡口
116.01,36.39,小型汽车,18,2021,3,2,243卡口
116.01,36.39,大型汽车,2,2021,3,2,243卡口
116.01,36.39,小型普通客车,399,2021,3,2,243卡口
116.01,36.39,重型栏板货车,6,2021,3,2,243卡口
116.01,36.39,小型普通客车,125,2021,3,2,243卡口
116.01,36.39,重型栏板货车,3,2021,3,2,243卡口
116.01,36.39,小型普通客车,239,2021,3,2,243卡口
116.01,36.39,重型栏板货车,1,2021,3,2,243卡口
116.01,36.39,大型汽车,1,2021,3,3,243卡口
116.01,36.39,小型汽车,1,2021,3,3,243卡口
116.01,36.39,小型汽车,13,2021,3,3,243卡口
116.01,36.39,大型汽车,1,2021,3,3,243卡口
116.01,36.39,小型汽车,19,2021,3,3,243卡口
116.01,36.39,大型汽车,2,2021,3,3,243卡口
116.01,36.39,小型普通客车,401,2021,3,3,243卡口
116.01,36.39,重型栏板货车,8,2021,3,3,243卡口
116.01,36.39,小型普通客车,166,2021,3,3,243卡口
116.01,36.39,重型栏板货车,8,2021,3,3,243卡口
116.01,36.39,小型普通客车,234,2021,3,3,243卡口
116.01,36.39,重型栏板货车,3,2021,3,3,243卡口
116.01,36.39,小型汽车,23,2021,3,4,243卡口
116.01,36.39,大型汽车,2,2021,3,4,243卡口
116.01,36.39,小型汽车,15,2021,3,4,243卡口
116.01,36.39,大型汽车,2,2021,3,4,243卡口
116.01,36.39,小型普通客车,4,2021,3,4,243卡口
116.01,36.39,重型栏板货车,3,2021,3,4,243卡口
116.01,36.39,小型普通客车,418,2021,3,4,243卡口
116.01,36.39,重型栏板货车,3,2021,3,4,243卡口
116.01,36.39,小型普通客车,139,2021,3,4,243卡口
116.01,36.39,重型栏板货车,6,2021,3,4,243卡口
116.01,36.39,小型普通客车,234,2021,3,4,243卡口
116.01,36.39,重型栏板货车,5,2021,3,4,243卡口
116.01,36.39,小型汽车,20,2021,3,5,243卡口
116.01,36.39,大型汽车,5,2021,3,5,243卡口
116.01,36.39,小型普通客车,3,2021,3,5,243卡口
116.01,36.39,重型栏板货车,1,2021,3,5,243卡口
116.01,36.39,小型普通客车,404,2021,3,5,243卡口
116.01,36.39,重型栏板货车,3,2021,3,5,243卡口
116.01,36.39,小型普通客车,141,2021,3,5,243卡口
116.01,36.39,重型栏板货车,11,2021,3,5,243卡口
116.01,36.39,小型普通客车,267,2021,3,5,243卡口
116.01,36.39,重型栏板货车,4,2021,3,5,243卡口
116.01,36.39,大型汽车,1,2021,3,6,243卡口
116.01,36.39,小型汽车,1,2021,3,6,243卡口
116.01,36.39,小型汽车,20,2021,3,6,243卡口
116.01,36.39,大型汽车,3,2021,3,6,243卡口
116.01,36.39,小型汽车,22,2021,3,6,243卡口
116.01,36.39,大型汽车,3,2021,3,6,243卡口
116.01,36.39,重型栏板货车,3,2021,3,6,243卡口
116.01,36.39,小型普通客车,2,2021,3,6,243卡口
116.01,36.39,小型普通客车,276,2021,3,6,243卡口
116.01,36.39,重型栏板货车,3,2021,3,6,243卡口
116.01,36.39,小型普通客车,181,2021,3,6,243卡口
116.01,36.39,重型栏板货车,8,2021,3,6,243卡口
116.01,36.39,小型普通客车,221,2021,3,6,243卡口
116.01,36.39,重型栏板货车,5,2021,3,6,243卡口
116.01,36.39,小型汽车,21,2021,3,7,243卡口
116.01,36.39,大型汽车,2,2021,3,7,243卡口
