jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.95,36.44,小型汽车,5,2021,3,1,160卡口
115.95,36.44,大型汽车,1,2021,3,1,160卡口
115.95,36.44,小型汽车,17,2021,3,1,160卡口
115.95,36.44,大型汽车,2,2021,3,1,160卡口
115.95,36.44,小型普通客车,295,2021,3,1,160卡口
115.95,36.44,重型栏板货车,6,2021,3,1,160卡口
115.95,36.44,小型普通客车,193,2021,3,1,160卡口
115.95,36.44,重型栏板货车,4,2021,3,1,160卡口
115.95,36.44,小型普通客车,546,2021,3,1,160卡口
115.95,36.44,重型栏板货车,3,2021,3,1,160卡口
115.95,36.44,小型汽车,38,2021,3,2,160卡口
115.95,36.44,大型汽车,1,2021,3,2,160卡口
115.95,36.44,小型普通客车,268,2021,3,2,160卡口
115.95,36.44,重型栏板货车,8,2021,3,2,160卡口
115.95,36.44,小型普通客车,225,2021,3,2,160卡口
115.95,36.44,重型栏板货车,3,2021,3,2,160卡口
115.95,36.44,小型普通客车,589,2021,3,2,160卡口
115.95,36.44,重型栏板货车,5,2021,3,2,160卡口
115.95,36.44,小型汽车,2,2021,3,3,160卡口
115.95,36.44,大型汽车,1,2021,3,3,160卡口
115.95,36.44,小型汽车,20,2021,3,3,160卡口
115.95,36.44,大型汽车,1,2021,3,3,160卡口
115.95,36.44,小型汽车,24,2021,3,3,160卡口
115.95,36.44,大型汽车,1,2021,3,3,160卡口
115.95,36.44,小型汽车,43,2021,3,3,160卡口
115.95,36.44,大型汽车,2,2021,3,3,160卡口
115.95,36.44,小型普通客车,281,2021,3,3,160卡口
115.95,36.44,重型栏板货车,7,2021,3,3,160卡口
115.95,36.44,小型普通客车,253,2021,3,3,160卡口
115.95,36.44,重型栏板货车,4,2021,3,3,160卡口
115.95,36.44,小型普通客车,509,2021,3,3,160卡口
115.95,36.44,重型栏板货车,3,2021,3,3,160卡口
115.95,36.44,小型汽车,27,2021,3,4,160卡口
115.95,36.44,大型汽车,1,2021,3,4,160卡口
115.95,36.44,小型汽车,38,2021,3,4,160卡口
115.95,36.44,大型汽车,4,2021,3,4,160卡口
115.95,36.44,小型普通客车,20,2021,3,4,160卡口
115.95,36.44,重型栏板货车,3,2021,3,4,160卡口
115.95,36.44,小型普通客车,274,2021,3,4,160卡口
115.95,36.44,重型栏板货车,9,2021,3,4,160卡口
115.95,36.44,小型普通客车,190,2021,3,4,160卡口
115.95,36.44,重型栏板货车,4,2021,3,4,160卡口
115.95,36.44,小型普通客车,527,2021,3,4,160卡口
115.95,36.44,重型栏板货车,3,2021,3,4,160卡口
115.95,36.44,大型汽车,2,2021,3,5,160卡口
115.95,36.44,小型汽车,2,2021,3,5,160卡口
115.95,36.44,小型汽车,23,2021,3,5,160卡口
115.95,36.44,大型汽车,1,2021,3,5,160卡口
115.95,36.44,小型汽车,25,2021,3,5,160卡口
115.95,36.44,大型汽车,1,2021,3,5,160卡口
115.95,36.44,小型汽车,33,2021,3,5,160卡口
115.95,36.44,大型汽车,1,2021,3,5,160卡口
115.95,36.44,小型普通客车,19,2021,3,5,160卡口
115.95,36.44,重型栏板货车,5,2021,3,5,160卡口
115.95,36.44,小型普通客车,303,2021,3,5,160卡口
115.95,36.44,重型栏板货车,8,2021,3,5,160卡口
115.95,36.44,小型普通客车,223,2021,3,5,160卡口
115.95,36.44,重型栏板货车,3,2021,3,5,160卡口
115.95,36.44,小型普通客车,544,2021,3,5,160卡口
115.95,36.44,重型栏板货车,6,2021,3,5,160卡口
115.95,36.44,小型汽车,24,2021,3,6,160卡口
115.95,36.44,大型汽车,1,2021,3,6,160卡口
115.95,36.44,小型汽车,48,2021,3,6,160卡口
115.95,36.44,大型汽车,2,2021,3,6,160卡口
115.95,36.44,小型普通客车,20,2021,3,6,160卡口
115.95,36.44,重型栏板货车,2,2021,3,6,160卡口
115.95,36.44,小型普通客车,251,2021,3,6,160卡口
115.95,36.44,重型栏板货车,7,2021,3,6,160卡口
115.95,36.44,小型普通客车,221,2021,3,6,160卡口
115.95,36.44,重型栏板货车,2,2021,3,6,160卡口
115.95,36.44,小型普通客车,462,2021,3,6,160卡口
115.95,36.44,重型栏板货车,2,2021,3,6,160卡口
115.95,36.44,小型汽车,18,2021,3,7,160卡口
115.95,36.44,大型汽车,2,2021,3,7,160卡口
115.95,36.44,小型汽车,26,2021,3,7,160卡口
115.95,36.44,大型汽车,1,2021,3,7,160卡口
115.95,36.44,小型普通客车,219,2021,3,7,160卡口
115.95,36.44,重型栏板货车,4,2021,3,7,160卡口
115.95,36.44,小型普通客车,224,2021,3,7,160卡口
115.95,36.44,重型栏板货车,1,2021,3,7,160卡口
115.95,36.44,小型普通客车,406,2021,3,7,160卡口
115.95,36.44,重型栏板货车,6,2021,3,7,160卡口
115.95,36.44,小型汽车,24,2021,3,8,160卡口
115.95,36.44,大型汽车,1,2021,3,8,160卡口
115.95,36.44,小型汽车,41,2021,3,8,160卡口
115.95,36.44,大型汽车,1,2021,3,8,160卡口
115.95,36.44,小型普通客车,25,2021,3,8,160卡口
115.95,36.44,重型栏板货车,5,2021,3,8,160卡口
115.95,36.44,小型普通客车,281,2021,3,8,160卡口
115.95,36.44,重型栏板货车,10,2021,3,8,160卡口
115.95,36.44,小型普通客车,222,2021,3,8,160卡口
115.95,36.44,重型栏板货车,4,2021,3,8,160卡口
115.95,36.44,小型普通客车,515,2021,3,8,160卡口
115.95,36.44,重型栏板货车,6,2021,3,8,160卡口
115.95,36.44,小型汽车,3,2021,3,9,160卡口
115.95,36.44,大型汽车,1,2021,3,9,160卡口
115.95,36.44,小型汽车,21,2021,3,9,160卡口
115.95,36.44,大型汽车,3,2021,3,9,160卡口
115.95,36.44,小型汽车,23,2021,3,9,160卡口
115.95,36.44,大型汽车,2,2021,3,9,160卡口
115.95,36.44,小型汽车,39,2021,3,9,160卡口
115.95,36.44,大型汽车,1,2021,3,9,160卡口
115.95,36.44,小型普通客车,20,2021,3,9,160卡口
115.95,36.44,重型栏板货车,4,2021,3,9,160卡口
115.95,36.44,小型普通客车,280,2021,3,9,160卡口
115.95,36.44,重型栏板货车,11,2021,3,9,160卡口
115.95,36.44,小型普通客车,179,2021,3,9,160卡口
115.95,36.44,重型栏板货车,8,2021,3,9,160卡口
115.95,36.44,小型普通客车,537,2021,3,9,160卡口
115.95,36.44,重型栏板货车,3,2021,3,9,160卡口
115.95,36.44,小型汽车,3,2021,3,10,160卡口
115.95,36.44,大型汽车,1,2021,3,10,160卡口
115.95,36.44,小型汽车,21,2021,3,10,160卡口
115.95,36.44,大型汽车,3,2021,3,10,160卡口
115.95,36.44,小型汽车,37,2021,3,10,160卡口
115.95,36.44,大型汽车,2,2021,3,10,160卡口
115.95,36.44,小型普通客车,263,2021,3,10,160卡口
115.95,36.44,重型栏板货车,8,2021,3,10,160卡口
115.95,36.44,小型普通客车,193,2021,3,10,160卡口
115.95,36.44,重型栏板货车,4,2021,3,10,160卡口
115.95,36.44,小型普通客车,540,2021,3,10,160卡口
115.95,36.44,重型栏板货车,3,2021,3,10,160卡口
115.95,36.44,小型汽车,28,2021,3,11,160卡口
115.95,36.44,大型汽车,1,2021,3,11,160卡口
115.95,36.44,小型汽车,31,2021,3,11,160卡口
115.95,36.44,大型汽车,3,2021,3,11,160卡口
115.95,36.44,小型普通客车,20,2021,3,11,160卡口
115.95,36.44,重型栏板货车,1,2021,3,11,160卡口
115.95,36.44,小型普通客车,282,2021,3,11,160卡口
115.95,36.44,重型栏板货车,8,2021,3,11,160卡口
115.95,36.44,小型普通客车,200,2021,3,11,160卡口
115.95,36.44,重型栏板货车,3,2021,3,11,160卡口
115.95,36.44,小型普通客车,530,2021,3,11,160卡口
115.95,36.44,重型栏板货车,3,2021,3,11,160卡口
115.95,36.44,小型汽车,35,2021,3,12,160卡口
115.95,36.44,大型汽车,1,2021,3,12,160卡口
115.95,36.44,小型普通客车,15,2021,3,12,160卡口
115.95,36.44,重型栏板货车,1,2021,3,12,160卡口
115.95,36.44,小型普通客车,346,2021,3,12,160卡口
115.95,36.44,重型栏板货车,14,2021,3,12,160卡口
115.95,36.44,小型普通客车,219,2021,3,12,160卡口
115.95,36.44,重型栏板货车,3,2021,3,12,160卡口
