jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.87,36.43,小型汽车,47,2021,3,1,93卡口
115.87,36.43,大型汽车,14,2021,3,1,93卡口
115.87,36.43,小型汽车,47,2021,3,1,93卡口
115.87,36.43,大型汽车,24,2021,3,1,93卡口
115.87,36.43,小型汽车,65,2021,3,1,93卡口
115.87,36.43,大型汽车,16,2021,3,1,93卡口
115.87,36.43,小型普通客车,459,2021,3,1,93卡口
115.87,36.43,重型栏板货车,32,2021,3,1,93卡口
115.87,36.43,小型普通客车,363,2021,3,1,93卡口
115.87,36.43,重型栏板货车,42,2021,3,1,93卡口
115.87,36.43,小型普通客车,418,2021,3,1,93卡口
115.87,36.43,重型栏板货车,23,2021,3,1,93卡口
115.87,36.43,小型汽车,60,2021,3,2,93卡口
115.87,36.43,大型汽车,19,2021,3,2,93卡口
115.87,36.43,小型汽车,84,2021,3,2,93卡口
115.87,36.43,大型汽车,18,2021,3,2,93卡口
115.87,36.43,小型汽车,67,2021,3,2,93卡口
115.87,36.43,大型汽车,16,2021,3,2,93卡口
115.87,36.43,小型普通客车,423,2021,3,2,93卡口
115.87,36.43,重型栏板货车,37,2021,3,2,93卡口
115.87,36.43,小型普通客车,365,2021,3,2,93卡口
115.87,36.43,重型栏板货车,36,2021,3,2,93卡口
115.87,36.43,小型普通客车,488,2021,3,2,93卡口
115.87,36.43,重型栏板货车,23,2021,3,2,93卡口
115.87,36.43,小型汽车,49,2021,3,3,93卡口
115.87,36.43,大型汽车,24,2021,3,3,93卡口
115.87,36.43,小型汽车,67,2021,3,3,93卡口
115.87,36.43,大型汽车,25,2021,3,3,93卡口
115.87,36.43,小型汽车,85,2021,3,3,93卡口
115.87,36.43,大型汽车,25,2021,3,3,93卡口
115.87,36.43,小型普通客车,375,2021,3,3,93卡口
115.87,36.43,重型栏板货车,59,2021,3,3,93卡口
115.87,36.43,小型普通客车,391,2021,3,3,93卡口
115.87,36.43,重型栏板货车,35,2021,3,3,93卡口
115.87,36.43,小型普通客车,483,2021,3,3,93卡口
115.87,36.43,重型栏板货车,23,2021,3,3,93卡口
115.87,36.43,小型汽车,52,2021,3,4,93卡口
115.87,36.43,大型汽车,27,2021,3,4,93卡口
115.87,36.43,小型汽车,81,2021,3,4,93卡口
115.87,36.43,大型汽车,26,2021,3,4,93卡口
115.87,36.43,小型汽车,77,2021,3,4,93卡口
115.87,36.43,大型汽车,20,2021,3,4,93卡口
115.87,36.43,小型普通客车,399,2021,3,4,93卡口
115.87,36.43,重型栏板货车,40,2021,3,4,93卡口
115.87,36.43,小型普通客车,344,2021,3,4,93卡口
115.87,36.43,重型栏板货车,40,2021,3,4,93卡口
115.87,36.43,小型普通客车,488,2021,3,4,93卡口
115.87,36.43,重型栏板货车,27,2021,3,4,93卡口
115.87,36.43,小型汽车,56,2021,3,5,93卡口
115.87,36.43,大型汽车,17,2021,3,5,93卡口
115.87,36.43,小型汽车,92,2021,3,5,93卡口
115.87,36.43,大型汽车,21,2021,3,5,93卡口
115.87,36.43,小型汽车,70,2021,3,5,93卡口
115.87,36.43,大型汽车,28,2021,3,5,93卡口
115.87,36.43,小型普通客车,395,2021,3,5,93卡口
115.87,36.43,重型栏板货车,41,2021,3,5,93卡口
115.87,36.43,小型普通客车,337,2021,3,5,93卡口
115.87,36.43,重型栏板货车,46,2021,3,5,93卡口
115.87,36.43,小型普通客车,507,2021,3,5,93卡口
115.87,36.43,重型栏板货车,34,2021,3,5,93卡口
115.87,36.43,小型汽车,54,2021,3,6,93卡口
115.87,36.43,大型汽车,20,2021,3,6,93卡口
115.87,36.43,小型汽车,79,2021,3,6,93卡口
115.87,36.43,大型汽车,22,2021,3,6,93卡口
115.87,36.43,小型汽车,56,2021,3,6,93卡口
115.87,36.43,大型汽车,20,2021,3,6,93卡口
115.87,36.43,小型普通客车,384,2021,3,6,93卡口
115.87,36.43,重型栏板货车,47,2021,3,6,93卡口
115.87,36.43,小型普通客车,407,2021,3,6,93卡口
115.87,36.43,重型栏板货车,44,2021,3,6,93卡口
115.87,36.43,小型普通客车,390,2021,3,6,93卡口
115.87,36.43,重型栏板货车,26,2021,3,6,93卡口
115.87,36.43,小型汽车,49,2021,3,7,93卡口
115.87,36.43,大型汽车,24,2021,3,7,93卡口
115.87,36.43,小型汽车,98,2021,3,7,93卡口
115.87,36.43,大型汽车,25,2021,3,7,93卡口
115.87,36.43,小型汽车,66,2021,3,7,93卡口
115.87,36.43,大型汽车,18,2021,3,7,93卡口
115.87,36.43,小型普通客车,324,2021,3,7,93卡口
115.87,36.43,重型栏板货车,44,2021,3,7,93卡口
115.87,36.43,小型普通客车,347,2021,3,7,93卡口
115.87,36.43,重型栏板货车,40,2021,3,7,93卡口
115.87,36.43,小型普通客车,407,2021,3,7,93卡口
115.87,36.43,重型栏板货车,23,2021,3,7,93卡口
115.87,36.43,小型汽车,64,2021,3,8,93卡口
115.87,36.43,大型汽车,24,2021,3,8,93卡口
115.87,36.43,小型汽车,94,2021,3,8,93卡口
115.87,36.43,大型汽车,31,2021,3,8,93卡口
115.87,36.43,小型汽车,70,2021,3,8,93卡口
115.87,36.43,大型汽车,17,2021,3,8,93卡口
115.87,36.43,小型普通客车,459,2021,3,8,93卡口
115.87,36.43,重型栏板货车,56,2021,3,8,93卡口
115.87,36.43,小型普通客车,411,2021,3,8,93卡口
115.87,36.43,重型栏板货车,35,2021,3,8,93卡口
115.87,36.43,小型普通客车,466,2021,3,8,93卡口
115.87,36.43,重型栏板货车,31,2021,3,8,93卡口
115.87,36.43,小型汽车,51,2021,3,9,93卡口
115.87,36.43,大型汽车,26,2021,3,9,93卡口
115.87,36.43,小型汽车,65,2021,3,9,93卡口
115.87,36.43,大型汽车,30,2021,3,9,93卡口
115.87,36.43,小型汽车,75,2021,3,9,93卡口
115.87,36.43,大型汽车,19,2021,3,9,93卡口
115.87,36.43,小型普通客车,393,2021,3,9,93卡口
115.87,36.43,重型栏板货车,46,2021,3,9,93卡口
115.87,36.43,小型普通客车,342,2021,3,9,93卡口
115.87,36.43,重型栏板货车,50,2021,3,9,93卡口
115.87,36.43,小型普通客车,456,2021,3,9,93卡口
115.87,36.43,重型栏板货车,22,2021,3,9,93卡口
115.87,36.43,小型汽车,45,2021,3,10,93卡口
115.87,36.43,大型汽车,29,2021,3,10,93卡口
115.87,36.43,小型汽车,92,2021,3,10,93卡口
115.87,36.43,大型汽车,20,2021,3,10,93卡口
115.87,36.43,小型汽车,70,2021,3,10,93卡口
115.87,36.43,大型汽车,18,2021,3,10,93卡口
115.87,36.43,小型普通客车,418,2021,3,10,93卡口
115.87,36.43,重型栏板货车,41,2021,3,10,93卡口
115.87,36.43,小型普通客车,340,2021,3,10,93卡口
115.87,36.43,重型栏板货车,33,2021,3,10,93卡口
115.87,36.43,小型普通客车,455,2021,3,10,93卡口
115.87,36.43,重型栏板货车,32,2021,3,10,93卡口
115.87,36.43,小型汽车,57,2021,3,11,93卡口
115.87,36.43,大型汽车,14,2021,3,11,93卡口
115.87,36.43,小型汽车,77,2021,3,11,93卡口
115.87,36.43,大型汽车,17,2021,3,11,93卡口
115.87,36.43,小型汽车,55,2021,3,11,93卡口
115.87,36.43,大型汽车,16,2021,3,11,93卡口
115.87,36.43,小型普通客车,422,2021,3,11,93卡口
115.87,36.43,重型栏板货车,31,2021,3,11,93卡口
115.87,36.43,小型普通客车,316,2021,3,11,93卡口
115.87,36.43,重型栏板货车,33,2021,3,11,93卡口
115.87,36.43,小型普通客车,473,2021,3,11,93卡口
115.87,36.43,重型栏板货车,27,2021,3,11,93卡口
115.87,36.43,小型汽车,8,2021,3,12,93卡口
115.87,36.43,大型汽车,2,2021,3,12,93卡口
115.87,36.43,小型汽车,58,2021,3,12,93卡口
115.87,36.43,大型汽车,21,2021,3,12,93卡口
115.87,36.43,小型汽车,88,2021,3,12,93卡口
115.87,36.43,大型汽车,18,2021,3,12,93卡口
115.87,36.43,小型普通客车,76,2021,3,12,93卡口
115.87,36.43,重型栏板货车,3,2021,3,12,93卡口
115.87,36.43,小型普通客车,260,2021,3,12,93卡口
115.87,36.43,重型栏板货车,32,2021,3,12,93卡口
115.87,36.43,小型普通客车,549,2021,3,12,93卡口
115.87,36.43,重型栏板货车,26,2021,3,12,93卡口
115.87,36.43,小型汽车,69,2021,3,13,93卡口
115.87,36.43,大型汽车,28,2021,3,13,93卡口
115.87,36.43,小型汽车,95,2021,3,13,93卡口
115.87,36.43,大型汽车,21,2021,3,13,93卡口
115.87,36.43,小型汽车,91,2021,3,13,93卡口
115.87,36.43,大型汽车,12,2021,3,13,93卡口
115.87,36.43,小型普通客车,427,2021,3,13,93卡口
115.87,36.43,重型栏板货车,30,2021,3,13,93卡口
115.87,36.43,小型普通客车,464,2021,3,13,93卡口
115.87,36.43,重型栏板货车,27,2021,3,13,93卡口
115.87,36.43,小型普通客车,578,2021,3,13,93卡口
115.87,36.43,重型栏板货车,25,2021,3,13,93卡口
115.87,36.43,小型汽车,65,2021,3,14,93卡口
115.87,36.43,大型汽车,27,2021,3,14,93卡口
115.87,36.43,小型汽车,86,2021,3,14,93卡口
115.87,36.43,大型汽车,24,2021,3,14,93卡口
115.87,36.43,小型汽车,80,2021,3,14,93卡口
115.87,36.43,大型汽车,21,2021,3,14,93卡口
115.87,36.43,小型普通客车,365,2021,3,14,93卡口
115.87,36.43,重型栏板货车,37,2021,3,14,93卡口
115.87,36.43,小型普通客车,399,2021,3,14,93卡口
115.87,36.43,重型栏板货车,39,2021,3,14,93卡口
