jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.95,36.45,小型汽车,19,2021,3,1,161卡口
115.95,36.45,大型汽车,2,2021,3,1,161卡口
115.95,36.45,小型汽车,24,2021,3,1,161卡口
115.95,36.45,大型汽车,3,2021,3,1,161卡口
115.95,36.45,小型普通客车,340,2021,3,1,161卡口
115.95,36.45,重型栏板货车,6,2021,3,1,161卡口
115.95,36.45,小型普通客车,320,2021,3,1,161卡口
115.95,36.45,重型栏板货车,5,2021,3,1,161卡口
115.95,36.45,小型普通客车,507,2021,3,1,161卡口
115.95,36.45,重型栏板货车,1,2021,3,1,161卡口
115.95,36.45,小型汽车,38,2021,3,2,161卡口
115.95,36.45,大型汽车,1,2021,3,2,161卡口
115.95,36.45,小型汽车,44,2021,3,2,161卡口
115.95,36.45,大型汽车,1,2021,3,2,161卡口
115.95,36.45,小型普通客车,289,2021,3,2,161卡口
115.95,36.45,重型栏板货车,6,2021,3,2,161卡口
115.95,36.45,小型普通客车,314,2021,3,2,161卡口
115.95,36.45,重型栏板货车,3,2021,3,2,161卡口
115.95,36.45,小型普通客车,500,2021,3,2,161卡口
115.95,36.45,重型栏板货车,1,2021,3,2,161卡口
115.95,36.45,小型汽车,15,2021,3,3,161卡口
115.95,36.45,大型汽车,1,2021,3,3,161卡口
115.95,36.45,小型汽车,50,2021,3,3,161卡口
115.95,36.45,大型汽车,1,2021,3,3,161卡口
115.95,36.45,小型普通客车,294,2021,3,3,161卡口
115.95,36.45,重型栏板货车,7,2021,3,3,161卡口
115.95,36.45,小型普通客车,348,2021,3,3,161卡口
115.95,36.45,重型栏板货车,4,2021,3,3,161卡口
115.95,36.45,小型普通客车,503,2021,3,3,161卡口
115.95,36.45,重型栏板货车,1,2021,3,3,161卡口
115.95,36.45,小型汽车,29,2021,3,4,161卡口
115.95,36.45,大型汽车,1,2021,3,4,161卡口
115.95,36.45,小型汽车,51,2021,3,4,161卡口
115.95,36.45,大型汽车,1,2021,3,4,161卡口
115.95,36.45,小型普通客车,314,2021,3,4,161卡口
115.95,36.45,重型栏板货车,9,2021,3,4,161卡口
115.95,36.45,小型普通客车,311,2021,3,4,161卡口
115.95,36.45,重型栏板货车,5,2021,3,4,161卡口
115.95,36.45,小型普通客车,503,2021,3,4,161卡口
115.95,36.45,重型栏板货车,2,2021,3,4,161卡口
115.95,36.45,小型汽车,2,2021,3,5,161卡口
115.95,36.45,大型汽车,1,2021,3,5,161卡口
115.95,36.45,小型汽车,22,2021,3,5,161卡口
115.95,36.45,大型汽车,1,2021,3,5,161卡口
115.95,36.45,小型汽车,50,2021,3,5,161卡口
115.95,36.45,大型汽车,2,2021,3,5,161卡口
115.95,36.45,小型普通客车,302,2021,3,5,161卡口
115.95,36.45,重型栏板货车,6,2021,3,5,161卡口
115.95,36.45,小型普通客车,293,2021,3,5,161卡口
115.95,36.45,重型栏板货车,5,2021,3,5,161卡口
115.95,36.45,小型普通客车,495,2021,3,5,161卡口
115.95,36.45,重型栏板货车,1,2021,3,5,161卡口
115.95,36.45,小型汽车,39,2021,3,6,161卡口
115.95,36.45,大型汽车,1,2021,3,6,161卡口
115.95,36.45,小型普通客车,261,2021,3,6,161卡口
115.95,36.45,重型栏板货车,5,2021,3,6,161卡口
115.95,36.45,小型普通客车,298,2021,3,6,161卡口
115.95,36.45,重型栏板货车,4,2021,3,6,161卡口
115.95,36.45,小型普通客车,498,2021,3,6,161卡口
115.95,36.45,重型栏板货车,2,2021,3,6,161卡口
115.95,36.45,小型汽车,35,2021,3,7,161卡口
115.95,36.45,大型汽车,1,2021,3,7,161卡口
115.95,36.45,小型汽车,47,2021,3,7,161卡口
115.95,36.45,大型汽车,1,2021,3,7,161卡口
115.95,36.45,小型普通客车,173,2021,3,7,161卡口
115.95,36.45,重型栏板货车,8,2021,3,7,161卡口
115.95,36.45,小型普通客车,422,2021,3,7,161卡口
115.95,36.45,重型栏板货车,2,2021,3,7,161卡口
115.95,36.45,小型汽车,50,2021,3,8,161卡口
115.95,36.45,大型汽车,2,2021,3,8,161卡口
115.95,36.45,小型普通客车,281,2021,3,8,161卡口
115.95,36.45,重型栏板货车,6,2021,3,8,161卡口
115.95,36.45,小型普通客车,316,2021,3,8,161卡口
115.95,36.45,重型栏板货车,3,2021,3,8,161卡口
115.95,36.45,小型普通客车,482,2021,3,8,161卡口
115.95,36.45,重型栏板货车,1,2021,3,8,161卡口
115.95,36.45,小型汽车,19,2021,3,9,161卡口
115.95,36.45,大型汽车,3,2021,3,9,161卡口
115.95,36.45,小型汽车,51,2021,3,9,161卡口
115.95,36.45,大型汽车,1,2021,3,9,161卡口
115.95,36.45,小型普通客车,305,2021,3,9,161卡口
115.95,36.45,重型栏板货车,5,2021,3,9,161卡口
115.95,36.45,小型普通客车,292,2021,3,9,161卡口
115.95,36.45,重型栏板货车,7,2021,3,9,161卡口
115.95,36.45,小型普通客车,259,2021,3,10,161卡口
115.95,36.45,重型栏板货车,8,2021,3,10,161卡口
115.95,36.45,小型普通客车,348,2021,3,10,161卡口
115.95,36.45,重型栏板货车,7,2021,3,10,161卡口
115.95,36.45,小型汽车,26,2021,3,11,161卡口
115.95,36.45,大型汽车,1,2021,3,11,161卡口
115.95,36.45,小型汽车,36,2021,3,11,161卡口
115.95,36.45,大型汽车,1,2021,3,11,161卡口
115.95,36.45,小型普通客车,5,2021,3,11,161卡口
115.95,36.45,重型栏板货车,2,2021,3,11,161卡口
115.95,36.45,小型普通客车,278,2021,3,11,161卡口
115.95,36.45,重型栏板货车,8,2021,3,11,161卡口
115.95,36.45,小型普通客车,279,2021,3,11,161卡口
115.95,36.45,重型栏板货车,2,2021,3,11,161卡口
115.95,36.45,小型普通客车,487,2021,3,11,161卡口
115.95,36.45,重型栏板货车,1,2021,3,11,161卡口
115.95,36.45,小型汽车,19,2021,3,12,161卡口
115.95,36.45,大型汽车,3,2021,3,12,161卡口
115.95,36.45,小型汽车,40,2021,3,12,161卡口
115.95,36.45,大型汽车,2,2021,3,12,161卡口
115.95,36.45,小型普通客车,287,2021,3,12,161卡口
115.95,36.45,重型栏板货车,5,2021,3,12,161卡口
115.95,36.45,小型普通客车,337,2021,3,12,161卡口
115.95,36.45,重型栏板货车,8,2021,3,12,161卡口
115.95,36.45,小型普通客车,490,2021,3,12,161卡口
115.95,36.45,重型栏板货车,1,2021,3,12,161卡口
115.95,36.45,小型汽车,40,2021,3,13,161卡口
115.95,36.45,大型汽车,1,2021,3,13,161卡口
115.95,36.45,小型普通客车,241,2021,3,13,161卡口
115.95,36.45,重型栏板货车,9,2021,3,13,161卡口
115.95,36.45,小型普通客车,303,2021,3,13,161卡口
115.95,36.45,重型栏板货车,7,2021,3,13,161卡口
115.95,36.45,小型普通客车,419,2021,3,13,161卡口
115.95,36.45,重型栏板货车,1,2021,3,13,161卡口
115.95,36.45,小型汽车,37,2021,3,14,161卡口
115.95,36.45,大型汽车,2,2021,3,14,161卡口
115.95,36.45,小型普通客车,178,2021,3,14,161卡口
115.95,36.45,重型栏板货车,7,2021,3,14,161卡口
115.95,36.45,小型普通客车,326,2021,3,14,161卡口
115.95,36.45,重型栏板货车,4,2021,3,14,161卡口
115.95,36.45,小型汽车,25,2021,3,15,161卡口
115.95,36.45,大型汽车,2,2021,3,15,161卡口
115.95,36.45,小型普通客车,296,2021,3,15,161卡口
115.95,36.45,重型栏板货车,10,2021,3,15,161卡口
115.95,36.45,小型普通客车,355,2021,3,15,161卡口
115.95,36.45,重型栏板货车,7,2021,3,15,161卡口
115.95,36.45,小型普通客车,486,2021,3,15,161卡口
115.95,36.45,重型栏板货车,2,2021,3,15,161卡口
115.95,36.45,小型汽车,28,2021,3,16,161卡口
115.95,36.45,大型汽车,1,2021,3,16,161卡口
115.95,36.45,小型汽车,48,2021,3,16,161卡口
115.95,36.45,大型汽车,1,2021,3,16,161卡口
115.95,36.45,小型普通客车,298,2021,3,16,161卡口
115.95,36.45,重型栏板货车,7,2021,3,16,161卡口
115.95,36.45,小型普通客车,331,2021,3,16,161卡口
115.95,36.45,重型栏板货车,5,2021,3,16,161卡口
115.95,36.45,小型普通客车,523,2021,3,16,161卡口
115.95,36.45,重型栏板货车,1,2021,3,16,161卡口
115.95,36.45,小型汽车,52,2021,3,17,161卡口
115.95,36.45,大型汽车,1,2021,3,17,161卡口
115.95,36.45,小型普通客车,15,2021,3,17,161卡口
115.95,36.45,重型栏板货车,1,2021,3,17,161卡口
115.95,36.45,小型普通客车,303,2021,3,17,161卡口
115.95,36.45,重型栏板货车,7,2021,3,17,161卡口
115.95,36.45,小型普通客车,278,2021,3,17,161卡口
115.95,36.45,重型栏板货车,8,2021,3,17,161卡口
115.95,36.45,小型普通客车,490,2021,3,17,161卡口
115.95,36.45,重型栏板货车,2,2021,3,17,161卡口
115.95,36.45,小型汽车,24,2021,3,18,161卡口
115.95,36.45,大型汽车,1,2021,3,18,161卡口
115.95,36.45,小型汽车,39,2021,3,18,161卡口
115.95,36.45,大型汽车,3,2021,3,18,161卡口
115.95,36.45,小型普通客车,330,2021,3,18,161卡口
115.95,36.45,重型栏板货车,7,2021,3,18,161卡口
115.95,36.45,小型普通客车,288,2021,3,18,161卡口
115.95,36.45,重型栏板货车,4,2021,3,18,161卡口
115.95,36.45,小型汽车,42,2021,3,19,161卡口
115.95,36.45,大型汽车,1,2021,3,19,161卡口
115.95,36.45,小型普通客车,288,2021,3,19,161卡口
115.95,36.45,重型栏板货车,6,2021,3,19,161卡口
115.95,36.45,小型普通客车,482,2021,3,19,161卡口
115.95,36.45,重型栏板货车,1,2021,3,19,161卡口
115.95,36.45,小型汽车,27,2021,3,20,161卡口
115.95,36.45,大型汽车,1,2021,3,20,161卡口
115.95,36.45,小型普通客车,247,2021,3,20,161卡口
115.95,36.45,重型栏板货车,5,2021,3,20,161卡口
115.95,36.45,小型普通客车,316,2021,3,20,161卡口
115.95,36.45,重型栏板货车,4,2021,3,20,161卡口
115.95,36.45,小型普通客车,466,2021,3,20,161卡口
115.95,36.45,重型栏板货车,1,2021,3,20,161卡口
115.95,36.45,小型汽车,17,2021,3,21,161卡口
115.95,36.45,大型汽车,1,2021,3,21,161卡口
115.95,36.45,小型汽车,31,2021,3,21,161卡口
115.95,36.45,大型汽车,1,2021,3,21,161卡口
115.95,36.45,小型汽车,44,2021,3,21,161卡口
115.95,36.45,大型汽车,1,2021,3,21,161卡口
115.95,36.45,小型普通客车,172,2021,3,21,161卡口
115.95,36.45,重型栏板货车,2,2021,3,21,161卡口
115.95,36.45,小型普通客车,285,2021,3,21,161卡口
115.95,36.45,重型栏板货车,1,2021,3,21,161卡口
115.95,36.45,小型普通客车,405,2021,3,21,161卡口
115.95,36.45,重型栏板货车,3,2021,3,21,161卡口
115.95,36.45,小型汽车,22,2021,3,22,161卡口
115.95,36.45,大型汽车,1,2021,3,22,161卡口
115.95,36.45,小型汽车,42,2021,3,22,161卡口
115.95,36.45,大型汽车,1,2021,3,22,161卡口
115.95,36.45,小型普通客车,300,2021,3,22,161卡口
115.95,36.45,重型栏板货车,8,2021,3,22,161卡口
115.95,36.45,小型普通客车,342,2021,3,22,161卡口
115.95,36.45,重型栏板货车,2,2021,3,22,161卡口
115.95,36.45,小型普通客车,505,2021,3,22,161卡口
115.95,36.45,重型栏板货车,1,2021,3,22,161卡口
115.95,36.45,小型汽车,39,2021,3,23,161卡口
115.95,36.45,大型汽车,1,2021,3,23,161卡口
115.95,36.45,小型普通客车,288,2021,3,23,161卡口
115.95,36.45,重型栏板货车,5,2021,3,23,161卡口
115.95,36.45,小型普通客车,315,2021,3,23,161卡口
115.95,36.45,重型栏板货车,7,2021,3,23,161卡口
115.95,36.45,小型普通客车,508,2021,3,23,161卡口
115.95,36.45,重型栏板货车,2,2021,3,23,161卡口
115.95,36.45,小型汽车,42,2021,3,24,161卡口
115.95,36.45,大型汽车,2,2021,3,24,161卡口
115.95,36.45,小型普通客车,282,2021,3,24,161卡口
115.95,36.45,重型栏板货车,7,2021,3,24,161卡口
