jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.85,36.46,小型汽车,70,2021,3,1,84卡口
115.85,36.46,大型汽车,1,2021,3,1,84卡口
115.85,36.46,小型汽车,56,2021,3,1,84卡口
115.85,36.46,大型汽车,4,2021,3,1,84卡口
115.85,36.46,小型汽车,114,2021,3,1,84卡口
115.85,36.46,大型汽车,3,2021,3,1,84卡口
115.85,36.46,小型汽车,58,2021,3,2,84卡口
115.85,36.46,大型汽车,3,2021,3,2,84卡口
115.85,36.46,小型汽车,67,2021,3,2,84卡口
115.85,36.46,大型汽车,2,2021,3,2,84卡口
115.85,36.46,小型汽车,124,2021,3,2,84卡口
115.85,36.46,大型汽车,3,2021,3,2,84卡口
115.85,36.46,小型汽车,48,2021,3,3,84卡口
115.85,36.46,大型汽车,1,2021,3,3,84卡口
115.85,36.46,小型汽车,48,2021,3,3,84卡口
115.85,36.46,大型汽车,3,2021,3,3,84卡口
115.85,36.46,小型汽车,48,2021,3,4,84卡口
115.85,36.46,大型汽车,3,2021,3,4,84卡口
115.85,36.46,小型汽车,73,2021,3,4,84卡口
115.85,36.46,大型汽车,2,2021,3,4,84卡口
115.85,36.46,小型汽车,51,2021,3,5,84卡口
115.85,36.46,大型汽车,4,2021,3,5,84卡口
115.85,36.46,小型汽车,129,2021,3,5,84卡口
115.85,36.46,大型汽车,2,2021,3,5,84卡口
115.85,36.46,小型汽车,53,2021,3,6,84卡口
115.85,36.46,大型汽车,3,2021,3,6,84卡口
115.85,36.46,小型汽车,65,2021,3,6,84卡口
115.85,36.46,大型汽车,2,2021,3,6,84卡口
115.85,36.46,小型汽车,89,2021,3,6,84卡口
115.85,36.46,大型汽车,1,2021,3,6,84卡口
115.85,36.46,小型汽车,3,2021,3,7,84卡口
115.85,36.46,大型汽车,2,2021,3,7,84卡口
115.85,36.46,小型汽车,38,2021,3,7,84卡口
115.85,36.46,大型汽车,1,2021,3,7,84卡口
115.85,36.46,小型汽车,59,2021,3,7,84卡口
115.85,36.46,大型汽车,2,2021,3,7,84卡口
115.85,36.46,小型汽车,90,2021,3,7,84卡口
115.85,36.46,大型汽车,3,2021,3,7,84卡口
115.85,36.46,小型汽车,58,2021,3,8,84卡口
115.85,36.46,大型汽车,4,2021,3,8,84卡口
115.85,36.46,小型汽车,73,2021,3,8,84卡口
115.85,36.46,大型汽车,2,2021,3,8,84卡口
