jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.91,36.74,大型汽车,5,2021,3,1,130卡口
115.91,36.74,小型汽车,5,2021,3,1,130卡口
115.91,36.74,小型汽车,66,2021,3,1,130卡口
115.91,36.74,大型汽车,6,2021,3,1,130卡口
115.91,36.74,小型汽车,84,2021,3,1,130卡口
115.91,36.74,大型汽车,7,2021,3,1,130卡口
115.91,36.74,小型汽车,54,2021,3,1,130卡口
115.91,36.74,大型汽车,26,2021,3,1,130卡口
115.91,36.74,小型普通客车,6,2021,3,1,130卡口
115.91,36.74,重型栏板货车,2,2021,3,1,130卡口
115.91,36.74,小型普通客车,640,2021,3,1,130卡口
115.91,36.74,重型栏板货车,39,2021,3,1,130卡口
115.91,36.74,小型普通客车,326,2021,3,1,130卡口
115.91,36.74,重型栏板货车,38,2021,3,1,130卡口
115.91,36.74,其它,1,2021,3,1,130卡口
115.91,36.74,小型普通客车,280,2021,3,1,130卡口
115.91,36.74,重型栏板货车,26,2021,3,1,130卡口
115.91,36.74,大型汽车,6,2021,3,2,130卡口
115.91,36.74,小型汽车,1,2021,3,2,130卡口
115.91,36.74,小型汽车,60,2021,3,2,130卡口
115.91,36.74,大型汽车,13,2021,3,2,130卡口
115.91,36.74,小型汽车,127,2021,3,2,130卡口
115.91,36.74,大型汽车,18,2021,3,2,130卡口
115.91,36.74,小型汽车,78,2021,3,2,130卡口
115.91,36.74,大型汽车,36,2021,3,2,130卡口
115.91,36.74,小型普通客车,5,2021,3,2,130卡口
115.91,36.74,重型栏板货车,1,2021,3,2,130卡口
115.91,36.74,小型普通客车,670,2021,3,2,130卡口
115.91,36.74,重型栏板货车,49,2021,3,2,130卡口
115.91,36.74,其它,1,2021,3,2,130卡口
115.91,36.74,小型普通客车,370,2021,3,2,130卡口
115.91,36.74,重型栏板货车,52,2021,3,2,130卡口
115.91,36.74,小型普通客车,389,2021,3,2,130卡口
115.91,36.74,重型栏板货车,35,2021,3,2,130卡口
115.91,36.74,其它,1,2021,3,2,130卡口
115.91,36.74,大型汽车,5,2021,3,3,130卡口
