jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.07,36.84,大型汽车,33,2021,3,1,309卡口
116.07,36.84,小型汽车,1,2021,3,1,309卡口
116.07,36.84,大型汽车,56,2021,3,1,309卡口
116.07,36.84,小型汽车,50,2021,3,1,309卡口
116.07,36.84,大型汽车,67,2021,3,1,309卡口
116.07,36.84,小型汽车,55,2021,3,1,309卡口
116.07,36.84,大型汽车,62,2021,3,1,309卡口
116.07,36.84,小型汽车,42,2021,3,1,309卡口
116.07,36.84,重型栏板货车,18,2021,3,1,309卡口
116.07,36.84,小型普通客车,6,2021,3,1,309卡口
116.07,36.84,小型普通客车,552,2021,3,1,309卡口
116.07,36.84,重型栏板货车,113,2021,3,1,309卡口
116.07,36.84,小型普通客车,328,2021,3,1,309卡口
116.07,36.84,重型栏板货车,143,2021,3,1,309卡口
116.07,36.84,其它,1,2021,3,1,309卡口
116.07,36.84,小型普通客车,368,2021,3,1,309卡口
116.07,36.84,重型栏板货车,129,2021,3,1,309卡口
116.07,36.84,其它,6,2021,3,1,309卡口
116.07,36.84,大型汽车,39,2021,3,2,309卡口
116.07,36.84,小型汽车,7,2021,3,2,309卡口
116.07,36.84,大型汽车,74,2021,3,2,309卡口
116.07,36.84,小型汽车,58,2021,3,2,309卡口
116.07,36.84,大型汽车,67,2021,3,2,309卡口
116.07,36.84,小型汽车,63,2021,3,2,309卡口
116.07,36.84,重型栏板货车,30,2021,3,2,309卡口
116.07,36.84,小型普通客车,4,2021,3,2,309卡口
116.07,36.84,小型普通客车,552,2021,3,2,309卡口
116.07,36.84,重型栏板货车,138,2021,3,2,309卡口
116.07,36.84,其它,3,2021,3,2,309卡口
116.07,36.84,小型普通客车,349,2021,3,2,309卡口
116.07,36.84,重型栏板货车,174,2021,3,2,309卡口
116.07,36.84,其它,1,2021,3,2,309卡口
116.07,36.84,大型汽车,39,2021,3,10,309卡口
116.07,36.84,小型汽车,12,2021,3,10,309卡口
116.07,36.84,小型普通客车,140,2021,3,10,309卡口
116.07,36.84,重型栏板货车,60,2021,3,10,309卡口
116.07,36.84,其它,13,2021,3,10,309卡口
116.07,36.84,普通二轮摩托车,1,2021,3,10,309卡口
116.07,36.84,大型汽车,42,2021,3,11,309卡口
116.07,36.84,小型汽车,3,2021,3,11,309卡口
116.07,36.84,大型汽车,77,2021,3,11,309卡口
116.07,36.84,小型汽车,54,2021,3,11,309卡口
116.07,36.84,大型汽车,105,2021,3,11,309卡口
116.07,36.84,小型汽车,65,2021,3,11,309卡口
116.07,36.84,大型汽车,98,2021,3,11,309卡口
116.07,36.84,小型汽车,51,2021,3,11,309卡口
116.07,36.84,重型栏板货车,42,2021,3,11,309卡口
116.07,36.84,小型普通客车,6,2021,3,11,309卡口
116.07,36.84,小型普通客车,546,2021,3,11,309卡口
116.07,36.84,重型栏板货车,143,2021,3,11,309卡口
116.07,36.84,其它,1,2021,3,11,309卡口
116.07,36.84,小型普通客车,341,2021,3,11,309卡口
116.07,36.84,重型栏板货车,139,2021,3,11,309卡口
116.07,36.84,小型普通客车,371,2021,3,11,309卡口
116.07,36.84,重型栏板货车,144,2021,3,11,309卡口
116.07,36.84,其它,8,2021,3,11,309卡口
116.07,36.84,普通二轮摩托车,1,2021,3,11,309卡口
116.07,36.84,大型汽车,56,2021,3,12,309卡口
116.07,36.84,小型汽车,7,2021,3,12,309卡口
116.07,36.84,大型汽车,86,2021,3,12,309卡口
116.07,36.84,小型汽车,65,2021,3,12,309卡口
116.07,36.84,大型汽车,100,2021,3,12,309卡口
116.07,36.84,小型汽车,81,2021,3,12,309卡口
116.07,36.84,大型汽车,89,2021,3,12,309卡口
116.07,36.84,小型汽车,69,2021,3,12,309卡口
116.07,36.84,重型栏板货车,43,2021,3,12,309卡口
116.07,36.84,小型普通客车,4,2021,3,12,309卡口
116.07,36.84,小型普通客车,590,2021,3,12,309卡口
116.07,36.84,重型栏板货车,157,2021,3,12,309卡口
116.07,36.84,其它,2,2021,3,12,309卡口
116.07,36.84,小型普通客车,334,2021,3,12,309卡口
116.07,36.84,重型栏板货车,191,2021,3,12,309卡口
116.07,36.84,其它,1,2021,3,12,309卡口
116.07,36.84,小型普通客车,523,2021,3,12,309卡口
116.07,36.84,重型栏板货车,148,2021,3,12,309卡口
116.07,36.84,其它,7,2021,3,12,309卡口
116.07,36.84,微型栏板货车,1,2021,3,12,309卡口
116.07,36.84,普通二轮摩托车,1,2021,3,12,309卡口
116.07,36.84,大型汽车,48,2021,3,13,309卡口
116.07,36.84,小型汽车,7,2021,3,13,309卡口
116.07,36.84,大型汽车,91,2021,3,13,309卡口
116.07,36.84,小型汽车,49,2021,3,13,309卡口
116.07,36.84,大型汽车,69,2021,3,13,309卡口
116.07,36.84,小型汽车,53,2021,3,13,309卡口
116.07,36.84,大型汽车,114,2021,3,13,309卡口
116.07,36.84,小型汽车,49,2021,3,13,309卡口
116.07,36.84,重型栏板货车,50,2021,3,13,309卡口
116.07,36.84,小型普通客车,3,2021,3,13,309卡口
116.07,36.84,小型普通客车,446,2021,3,13,309卡口
116.07,36.84,重型栏板货车,148,2021,3,13,309卡口
116.07,36.84,其它,2,2021,3,13,309卡口
116.07,36.84,小型普通客车,376,2021,3,13,309卡口
116.07,36.84,重型栏板货车,184,2021,3,13,309卡口
116.07,36.84,微型栏板货车,1,2021,3,13,309卡口
116.07,36.84,其它,1,2021,3,13,309卡口
116.07,36.84,小型普通客车,483,2021,3,13,309卡口
116.07,36.84,重型栏板货车,142,2021,3,13,309卡口
116.07,36.84,其它,13,2021,3,13,309卡口
116.07,36.84,大型汽车,47,2021,3,14,309卡口
116.07,36.84,小型汽车,5,2021,3,14,309卡口
116.07,36.84,大型汽车,91,2021,3,14,309卡口
116.07,36.84,小型汽车,40,2021,3,14,309卡口
