jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.01,36.23,小型汽车,21,2021,3,1,238卡口
116.01,36.23,大型汽车,2,2021,3,1,238卡口
116.01,36.23,小型普通客车,308,2021,3,1,238卡口
116.01,36.23,重型栏板货车,7,2021,3,1,238卡口
116.01,36.23,小型汽车,34,2021,3,2,238卡口
116.01,36.23,大型汽车,1,2021,3,2,238卡口
116.01,36.23,小型汽车,46,2021,3,2,238卡口
116.01,36.23,大型汽车,1,2021,3,2,238卡口
116.01,36.23,小型普通客车,292,2021,3,2,238卡口
116.01,36.23,重型栏板货车,8,2021,3,2,238卡口
116.01,36.23,小型普通客车,242,2021,3,2,238卡口
116.01,36.23,重型栏板货车,1,2021,3,2,238卡口
116.01,36.23,小型普通客车,679,2021,3,2,238卡口
116.01,36.23,重型栏板货车,1,2021,3,2,238卡口
116.01,36.23,小型汽车,24,2021,3,3,238卡口
116.01,36.23,大型汽车,2,2021,3,3,238卡口
116.01,36.23,小型汽车,26,2021,3,3,238卡口
116.01,36.23,大型汽车,1,2021,3,3,238卡口
116.01,36.23,小型普通客车,267,2021,3,3,238卡口
116.01,36.23,重型栏板货车,7,2021,3,3,238卡口
116.01,36.23,小型普通客车,257,2021,3,3,238卡口
116.01,36.23,重型栏板货车,2,2021,3,3,238卡口
116.01,36.23,小型汽车,6,2021,3,4,238卡口
116.01,36.23,大型汽车,1,2021,3,4,238卡口
116.01,36.23,小型汽车,19,2021,3,4,238卡口
116.01,36.23,大型汽车,1,2021,3,4,238卡口
116.01,36.23,小型汽车,36,2021,3,4,238卡口
116.01,36.23,大型汽车,1,2021,3,4,238卡口
116.01,36.23,小型汽车,55,2021,3,4,238卡口
116.01,36.23,大型汽车,1,2021,3,4,238卡口
116.01,36.23,小型普通客车,17,2021,3,4,238卡口
116.01,36.23,重型栏板货车,1,2021,3,4,238卡口
116.01,36.23,小型普通客车,271,2021,3,4,238卡口
116.01,36.23,重型栏板货车,7,2021,3,4,238卡口
116.01,36.23,小型普通客车,215,2021,3,4,238卡口
116.01,36.23,重型栏板货车,3,2021,3,4,238卡口
116.01,36.23,小型普通客车,602,2021,3,4,238卡口
116.01,36.23,重型栏板货车,1,2021,3,4,238卡口
116.01,36.23,大型汽车,2,2021,3,5,238卡口
116.01,36.23,小型汽车,2,2021,3,5,238卡口
116.01,36.23,小型汽车,23,2021,3,5,238卡口
116.01,36.23,大型汽车,2,2021,3,5,238卡口
116.01,36.23,小型汽车,54,2021,3,5,238卡口
116.01,36.23,大型汽车,1,2021,3,5,238卡口
116.01,36.23,小型普通客车,21,2021,3,5,238卡口
116.01,36.23,重型栏板货车,1,2021,3,5,238卡口
116.01,36.23,小型普通客车,300,2021,3,5,238卡口
116.01,36.23,重型栏板货车,7,2021,3,5,238卡口
116.01,36.23,小型普通客车,249,2021,3,5,238卡口
