jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.09,36.59,小型汽车,58,2021,3,1,321卡口
116.09,36.59,大型汽车,5,2021,3,1,321卡口
116.09,36.59,小型汽车,56,2021,3,1,321卡口
116.09,36.59,大型汽车,16,2021,3,1,321卡口
116.09,36.59,小型汽车,88,2021,3,1,321卡口
116.09,36.59,大型汽车,12,2021,3,1,321卡口
116.09,36.59,小型普通客车,411,2021,3,1,321卡口
116.09,36.59,重型栏板货车,46,2021,3,1,321卡口
116.09,36.59,小型普通客车,493,2021,3,1,321卡口
116.09,36.59,重型栏板货车,74,2021,3,1,321卡口
116.09,36.59,小型普通客车,736,2021,3,1,321卡口
116.09,36.59,重型栏板货车,51,2021,3,1,321卡口
116.09,36.59,小型汽车,57,2021,3,2,321卡口
116.09,36.59,大型汽车,13,2021,3,2,321卡口
116.09,36.59,小型汽车,67,2021,3,2,321卡口
116.09,36.59,大型汽车,24,2021,3,2,321卡口
116.09,36.59,小型汽车,75,2021,3,2,321卡口
116.09,36.59,大型汽车,22,2021,3,2,321卡口
116.09,36.59,小型普通客车,5,2021,3,2,321卡口
116.09,36.59,重型栏板货车,1,2021,3,2,321卡口
116.09,36.59,小型普通客车,467,2021,3,2,321卡口
116.09,36.59,重型栏板货车,53,2021,3,2,321卡口
116.09,36.59,小型普通客车,447,2021,3,2,321卡口
116.09,36.59,重型栏板货车,83,2021,3,2,321卡口
116.09,36.59,小型普通客车,780,2021,3,2,321卡口
116.09,36.59,重型栏板货车,83,2021,3,2,321卡口
116.09,36.59,大型汽车,2,2021,3,3,321卡口
116.09,36.59,小型汽车,2,2021,3,3,321卡口
116.09,36.59,小型汽车,73,2021,3,3,321卡口
116.09,36.59,大型汽车,12,2021,3,3,321卡口
116.09,36.59,小型汽车,75,2021,3,3,321卡口
116.09,36.59,大型汽车,17,2021,3,3,321卡口
116.09,36.59,小型汽车,82,2021,3,3,321卡口
116.09,36.59,大型汽车,22,2021,3,3,321卡口
116.09,36.59,小型普通客车,6,2021,3,3,321卡口
116.09,36.59,重型栏板货车,3,2021,3,3,321卡口
116.09,36.59,小型普通客车,436,2021,3,3,321卡口
116.09,36.59,重型栏板货车,47,2021,3,3,321卡口
116.09,36.59,小型普通客车,501,2021,3,3,321卡口
116.09,36.59,重型栏板货车,92,2021,3,3,321卡口
116.09,36.59,小型普通客车,803,2021,3,3,321卡口
116.09,36.59,重型栏板货车,76,2021,3,3,321卡口
116.09,36.59,大型汽车,3,2021,3,4,321卡口
116.09,36.59,小型汽车,3,2021,3,4,321卡口
116.09,36.59,小型汽车,66,2021,3,4,321卡口
116.09,36.59,大型汽车,9,2021,3,4,321卡口
116.09,36.59,小型汽车,96,2021,3,4,321卡口
116.09,36.59,大型汽车,28,2021,3,4,321卡口
116.09,36.59,小型汽车,70,2021,3,4,321卡口
116.09,36.59,大型汽车,22,2021,3,4,321卡口
116.09,36.59,小型普通客车,3,2021,3,4,321卡口
116.09,36.59,重型栏板货车,1,2021,3,4,321卡口
116.09,36.59,小型普通客车,417,2021,3,4,321卡口
116.09,36.59,重型栏板货车,56,2021,3,4,321卡口
116.09,36.59,小型普通客车,484,2021,3,4,321卡口
116.09,36.59,重型栏板货车,97,2021,3,4,321卡口
116.09,36.59,小型普通客车,689,2021,3,4,321卡口
116.09,36.59,重型栏板货车,61,2021,3,4,321卡口
116.09,36.59,小型汽车,3,2021,3,5,321卡口
116.09,36.59,大型汽车,1,2021,3,5,321卡口
116.09,36.59,小型汽车,78,2021,3,5,321卡口
116.09,36.59,大型汽车,17,2021,3,5,321卡口
116.09,36.59,小型汽车,53,2021,3,5,321卡口
116.09,36.59,大型汽车,33,2021,3,5,321卡口
116.09,36.59,小型汽车,80,2021,3,5,321卡口
116.09,36.59,大型汽车,17,2021,3,5,321卡口
116.09,36.59,小型普通客车,4,2021,3,5,321卡口
116.09,36.59,重型栏板货车,1,2021,3,5,321卡口
116.09,36.59,小型普通客车,432,2021,3,5,321卡口
116.09,36.59,重型栏板货车,65,2021,3,5,321卡口
116.09,36.59,小型普通客车,475,2021,3,5,321卡口
116.09,36.59,重型栏板货车,82,2021,3,5,321卡口
116.09,36.59,小型普通客车,752,2021,3,5,321卡口
116.09,36.59,重型栏板货车,77,2021,3,5,321卡口
116.09,36.59,小型汽车,55,2021,3,6,321卡口
116.09,36.59,大型汽车,16,2021,3,6,321卡口
116.09,36.59,小型汽车,73,2021,3,6,321卡口
116.09,36.59,大型汽车,28,2021,3,6,321卡口
116.09,36.59,小型汽车,79,2021,3,6,321卡口
116.09,36.59,大型汽车,15,2021,3,6,321卡口
116.09,36.59,重型栏板货车,2,2021,3,6,321卡口
116.09,36.59,小型普通客车,2,2021,3,6,321卡口
116.09,36.59,小型普通客车,328,2021,3,6,321卡口
116.09,36.59,重型栏板货车,53,2021,3,6,321卡口
116.09,36.59,小型普通客车,464,2021,3,6,321卡口
116.09,36.59,重型栏板货车,73,2021,3,6,321卡口
116.09,36.59,小型普通客车,613,2021,3,6,321卡口
116.09,36.59,重型栏板货车,55,2021,3,6,321卡口
116.09,36.59,小型汽车,49,2021,3,7,321卡口
116.09,36.59,大型汽车,15,2021,3,7,321卡口
116.09,36.59,小型汽车,76,2021,3,7,321卡口
116.09,36.59,大型汽车,21,2021,3,7,321卡口
116.09,36.59,小型汽车,62,2021,3,7,321卡口
116.09,36.59,大型汽车,16,2021,3,7,321卡口
116.09,36.59,小型普通客车,5,2021,3,7,321卡口
116.09,36.59,重型栏板货车,2,2021,3,7,321卡口
116.09,36.59,小型普通客车,305,2021,3,7,321卡口
116.09,36.59,重型栏板货车,61,2021,3,7,321卡口
116.09,36.59,小型普通客车,465,2021,3,7,321卡口
116.09,36.59,重型栏板货车,82,2021,3,7,321卡口
116.09,36.59,小型普通客车,597,2021,3,7,321卡口
116.09,36.59,重型栏板货车,68,2021,3,7,321卡口
116.09,36.59,小型汽车,61,2021,3,8,321卡口
116.09,36.59,大型汽车,11,2021,3,8,321卡口
116.09,36.59,小型汽车,67,2021,3,8,321卡口
116.09,36.59,大型汽车,30,2021,3,8,321卡口
116.09,36.59,小型汽车,58,2021,3,8,321卡口
116.09,36.59,大型汽车,12,2021,3,8,321卡口
116.09,36.59,小型普通客车,422,2021,3,8,321卡口
116.09,36.59,重型栏板货车,49,2021,3,8,321卡口
116.09,36.59,小型普通客车,495,2021,3,8,321卡口
116.09,36.59,重型栏板货车,101,2021,3,8,321卡口
116.09,36.59,小型普通客车,705,2021,3,8,321卡口
116.09,36.59,重型栏板货车,70,2021,3,8,321卡口
116.09,36.59,大型汽车,1,2021,3,9,321卡口
116.09,36.59,小型汽车,1,2021,3,9,321卡口
116.09,36.59,小型汽车,71,2021,3,9,321卡口
116.09,36.59,大型汽车,9,2021,3,9,321卡口
116.09,36.59,小型汽车,73,2021,3,9,321卡口
116.09,36.59,大型汽车,25,2021,3,9,321卡口
116.09,36.59,小型汽车,62,2021,3,9,321卡口
116.09,36.59,大型汽车,25,2021,3,9,321卡口
116.09,36.59,重型栏板货车,4,2021,3,9,321卡口
116.09,36.59,小型普通客车,3,2021,3,9,321卡口
116.09,36.59,小型普通客车,453,2021,3,9,321卡口
116.09,36.59,重型栏板货车,56,2021,3,9,321卡口
116.09,36.59,小型普通客车,414,2021,3,9,321卡口
116.09,36.59,重型栏板货车,87,2021,3,9,321卡口
116.09,36.59,小型普通客车,767,2021,3,9,321卡口
116.09,36.59,重型栏板货车,56,2021,3,9,321卡口
116.09,36.59,小型汽车,74,2021,3,10,321卡口
116.09,36.59,大型汽车,14,2021,3,10,321卡口
116.09,36.59,小型汽车,89,2021,3,10,321卡口
116.09,36.59,大型汽车,23,2021,3,10,321卡口
116.09,36.59,小型汽车,66,2021,3,10,321卡口
116.09,36.59,大型汽车,12,2021,3,10,321卡口
116.09,36.59,小型普通客车,7,2021,3,10,321卡口
116.09,36.59,重型栏板货车,2,2021,3,10,321卡口
116.09,36.59,小型普通客车,442,2021,3,10,321卡口
116.09,36.59,重型栏板货车,61,2021,3,10,321卡口
116.09,36.59,小型普通客车,481,2021,3,10,321卡口
116.09,36.59,重型栏板货车,82,2021,3,10,321卡口
116.09,36.59,小型普通客车,731,2021,3,10,321卡口
116.09,36.59,重型栏板货车,62,2021,3,10,321卡口
116.09,36.59,小型汽车,2,2021,3,11,321卡口
116.09,36.59,大型汽车,1,2021,3,11,321卡口
116.09,36.59,小型汽车,81,2021,3,11,321卡口
116.09,36.59,大型汽车,12,2021,3,11,321卡口
116.09,36.59,小型汽车,88,2021,3,11,321卡口
116.09,36.59,大型汽车,25,2021,3,11,321卡口
116.09,36.59,小型汽车,90,2021,3,11,321卡口
116.09,36.59,大型汽车,15,2021,3,11,321卡口
116.09,36.59,小型普通客车,410,2021,3,11,321卡口
116.09,36.59,重型栏板货车,51,2021,3,11,321卡口
116.09,36.59,小型普通客车,459,2021,3,11,321卡口
116.09,36.59,重型栏板货车,74,2021,3,11,321卡口
116.09,36.59,小型普通客车,745,2021,3,11,321卡口
116.09,36.59,重型栏板货车,59,2021,3,11,321卡口
116.09,36.59,大型汽车,3,2021,3,12,321卡口
116.09,36.59,小型汽车,3,2021,3,12,321卡口
116.09,36.59,小型汽车,59,2021,3,12,321卡口
116.09,36.59,大型汽车,10,2021,3,12,321卡口
116.09,36.59,小型汽车,89,2021,3,12,321卡口
116.09,36.59,大型汽车,21,2021,3,12,321卡口
116.09,36.59,小型汽车,92,2021,3,12,321卡口
116.09,36.59,大型汽车,19,2021,3,12,321卡口
116.09,36.59,小型普通客车,404,2021,3,12,321卡口
116.09,36.59,重型栏板货车,46,2021,3,12,321卡口
116.09,36.59,小型普通客车,457,2021,3,12,321卡口
116.09,36.59,重型栏板货车,85,2021,3,12,321卡口
116.09,36.59,小型普通客车,717,2021,3,12,321卡口
116.09,36.59,重型栏板货车,78,2021,3,12,321卡口
116.09,36.59,大型汽车,4,2021,3,13,321卡口
116.09,36.59,小型汽车,2,2021,3,13,321卡口
116.09,36.59,小型汽车,59,2021,3,13,321卡口
116.09,36.59,大型汽车,11,2021,3,13,321卡口
116.09,36.59,小型汽车,88,2021,3,13,321卡口
116.09,36.59,大型汽车,25,2021,3,13,321卡口
116.09,36.59,小型汽车,76,2021,3,13,321卡口
116.09,36.59,大型汽车,14,2021,3,13,321卡口
116.09,36.59,小型普通客车,7,2021,3,13,321卡口
116.09,36.59,重型栏板货车,5,2021,3,13,321卡口
116.09,36.59,小型普通客车,318,2021,3,13,321卡口
116.09,36.59,重型栏板货车,55,2021,3,13,321卡口
116.09,36.59,小型普通客车,481,2021,3,13,321卡口
116.09,36.59,重型栏板货车,86,2021,3,13,321卡口
116.09,36.59,小型普通客车,652,2021,3,13,321卡口
116.09,36.59,重型栏板货车,68,2021,3,13,321卡口
116.09,36.59,大型汽车,3,2021,3,14,321卡口
116.09,36.59,小型汽车,3,2021,3,14,321卡口
116.09,36.59,小型汽车,51,2021,3,14,321卡口
116.09,36.59,大型汽车,9,2021,3,14,321卡口
116.09,36.59,小型汽车,77,2021,3,14,321卡口
116.09,36.59,大型汽车,21,2021,3,14,321卡口
116.09,36.59,小型汽车,62,2021,3,14,321卡口
