jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.75,36.43,小型汽车,139,2021,3,1,35卡口
115.75,36.43,大型汽车,1,2021,3,1,35卡口
115.75,36.43,小型汽车,87,2021,3,1,35卡口
115.75,36.43,大型汽车,4,2021,3,1,35卡口
115.75,36.43,小型汽车,126,2021,3,1,35卡口
115.75,36.43,大型汽车,6,2021,3,1,35卡口
115.75,36.43,小型普通客车,990,2021,3,1,35卡口
115.75,36.43,重型栏板货车,6,2021,3,1,35卡口
115.75,36.43,小型普通客车,682,2021,3,1,35卡口
115.75,36.43,重型栏板货车,6,2021,3,1,35卡口
115.75,36.43,小型普通客车,916,2021,3,1,35卡口
115.75,36.43,重型栏板货车,7,2021,3,1,35卡口
115.75,36.43,小型汽车,4,2021,3,2,35卡口
115.75,36.43,大型汽车,1,2021,3,2,35卡口
115.75,36.43,小型汽车,111,2021,3,2,35卡口
115.75,36.43,大型汽车,1,2021,3,2,35卡口
115.75,36.43,小型汽车,93,2021,3,2,35卡口
115.75,36.43,大型汽车,1,2021,3,2,35卡口
115.75,36.43,小型汽车,120,2021,3,2,35卡口
115.75,36.43,大型汽车,3,2021,3,2,35卡口
115.75,36.43,小型普通客车,1043,2021,3,2,35卡口
115.75,36.43,重型栏板货车,6,2021,3,2,35卡口
115.75,36.43,小型普通客车,644,2021,3,2,35卡口
115.75,36.43,重型栏板货车,5,2021,3,2,35卡口
115.75,36.43,小型普通客车,916,2021,3,2,35卡口
115.75,36.43,重型栏板货车,7,2021,3,2,35卡口
115.75,36.43,小型汽车,120,2021,3,3,35卡口
115.75,36.43,大型汽车,4,2021,3,3,35卡口
115.75,36.43,小型汽车,82,2021,3,3,35卡口
115.75,36.43,大型汽车,3,2021,3,3,35卡口
115.75,36.43,小型汽车,128,2021,3,3,35卡口
115.75,36.43,大型汽车,8,2021,3,3,35卡口
115.75,36.43,小型普通客车,29,2021,3,3,35卡口
115.75,36.43,重型栏板货车,1,2021,3,3,35卡口
115.75,36.43,小型普通客车,963,2021,3,3,35卡口
115.75,36.43,重型栏板货车,6,2021,3,3,35卡口
115.75,36.43,小型普通客车,625,2021,3,3,35卡口
115.75,36.43,重型栏板货车,6,2021,3,3,35卡口
115.75,36.43,小型普通客车,900,2021,3,3,35卡口
115.75,36.43,重型栏板货车,8,2021,3,3,35卡口
115.75,36.43,小型汽车,117,2021,3,4,35卡口
115.75,36.43,大型汽车,1,2021,3,4,35卡口
115.75,36.43,小型汽车,103,2021,3,4,35卡口
115.75,36.43,大型汽车,3,2021,3,4,35卡口
115.75,36.43,小型汽车,132,2021,3,4,35卡口
115.75,36.43,大型汽车,6,2021,3,4,35卡口
115.75,36.43,小型普通客车,964,2021,3,4,35卡口
115.75,36.43,重型栏板货车,6,2021,3,4,35卡口
115.75,36.43,小型普通客车,630,2021,3,4,35卡口
115.75,36.43,重型栏板货车,6,2021,3,4,35卡口
115.75,36.43,小型普通客车,800,2021,3,4,35卡口
115.75,36.43,重型栏板货车,7,2021,3,4,35卡口
115.75,36.43,小型汽车,117,2021,3,5,35卡口
115.75,36.43,大型汽车,2,2021,3,5,35卡口
115.75,36.43,小型汽车,134,2021,3,5,35卡口
115.75,36.43,大型汽车,3,2021,3,5,35卡口
115.75,36.43,小型普通客车,25,2021,3,5,35卡口
115.75,36.43,重型栏板货车,1,2021,3,5,35卡口
115.75,36.43,小型普通客车,924,2021,3,5,35卡口
115.75,36.43,重型栏板货车,6,2021,3,5,35卡口
115.75,36.43,小型普通客车,618,2021,3,5,35卡口
115.75,36.43,重型栏板货车,11,2021,3,5,35卡口
115.75,36.43,小型普通客车,992,2021,3,5,35卡口
115.75,36.43,重型栏板货车,9,2021,3,5,35卡口
115.75,36.43,小型汽车,70,2021,3,6,35卡口
