jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.71,36.33,小型汽车,67,2021,3,1,20卡口
115.71,36.33,大型汽车,41,2021,3,1,20卡口
115.71,36.33,小型汽车,61,2021,3,1,20卡口
115.71,36.33,大型汽车,56,2021,3,1,20卡口
115.71,36.33,小型汽车,64,2021,3,1,20卡口
115.71,36.33,大型汽车,51,2021,3,1,20卡口
115.71,36.33,小型普通客车,768,2021,3,1,20卡口
115.71,36.33,重型栏板货车,23,2021,3,1,20卡口
115.71,36.33,其它,1,2021,3,1,20卡口
115.71,36.33,小型普通客车,366,2021,3,1,20卡口
115.71,36.33,重型栏板货车,60,2021,3,1,20卡口
115.71,36.33,普通二轮摩托车,2,2021,3,1,20卡口
115.71,36.33,其它,1,2021,3,1,20卡口
115.71,36.33,小型普通客车,364,2021,3,1,20卡口
115.71,36.33,重型栏板货车,70,2021,3,1,20卡口
115.71,36.33,其它,4,2021,3,1,20卡口
115.71,36.33,大型汽车,24,2021,3,2,20卡口
115.71,36.33,小型汽车,4,2021,3,2,20卡口
115.71,36.33,小型汽车,69,2021,3,2,20卡口
115.71,36.33,大型汽车,61,2021,3,2,20卡口
115.71,36.33,大型汽车,92,2021,3,2,20卡口
115.71,36.33,小型汽车,89,2021,3,2,20卡口
115.71,36.33,小型汽车,81,2021,3,2,20卡口
115.71,36.33,大型汽车,56,2021,3,2,20卡口
115.71,36.33,重型栏板货车,6,2021,3,2,20卡口
115.71,36.33,小型普通客车,3,2021,3,2,20卡口
115.71,36.33,小型普通客车,729,2021,3,2,20卡口
115.71,36.33,重型栏板货车,48,2021,3,2,20卡口
115.71,36.33,小型普通客车,352,2021,3,2,20卡口
115.71,36.33,重型栏板货车,78,2021,3,2,20卡口
115.71,36.33,普通二轮摩托车,1,2021,3,2,20卡口
115.71,36.33,小型普通客车,420,2021,3,2,20卡口
115.71,36.33,重型栏板货车,94,2021,3,2,20卡口
115.71,36.33,其它,2,2021,3,2,20卡口
115.71,36.33,普通二轮摩托车,1,2021,3,2,20卡口
115.71,36.33,大型汽车,24,2021,3,3,20卡口
115.71,36.33,小型汽车,2,2021,3,3,20卡口
115.71,36.33,小型汽车,77,2021,3,3,20卡口
115.71,36.33,大型汽车,62,2021,3,3,20卡口
115.71,36.33,大型汽车,91,2021,3,3,20卡口
115.71,36.33,小型汽车,79,2021,3,3,20卡口
115.71,36.33,大型汽车,69,2021,3,3,20卡口
115.71,36.33,小型汽车,62,2021,3,3,20卡口
115.71,36.33,重型栏板货车,7,2021,3,3,20卡口
115.71,36.33,小型普通客车,3,2021,3,3,20卡口
115.71,36.33,小型普通客车,682,2021,3,3,20卡口
115.71,36.33,重型栏板货车,46,2021,3,3,20卡口
115.71,36.33,其它,1,2021,3,3,20卡口
115.71,36.33,小型普通客车,316,2021,3,3,20卡口
