jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.26,36.39,小型普通客车,802,2021,3,1,385卡口
116.26,36.39,重型栏板货车,13,2021,3,1,385卡口
116.26,36.39,其它,3,2021,3,1,385卡口
116.26,36.39,小型普通客车,205,2021,3,1,385卡口
116.26,36.39,重型栏板货车,13,2021,3,1,385卡口
116.26,36.39,其它,2,2021,3,1,385卡口
116.26,36.39,小型普通客车,321,2021,3,1,385卡口
116.26,36.39,重型栏板货车,32,2021,3,1,385卡口
116.26,36.39,其它,18,2021,3,1,385卡口
116.26,36.39,小型汽车,45,2021,3,2,385卡口
116.26,36.39,大型汽车,3,2021,3,2,385卡口
116.26,36.39,小型汽车,40,2021,3,2,385卡口
116.26,36.39,大型汽车,1,2021,3,2,385卡口
116.26,36.39,小型普通客车,666,2021,3,2,385卡口
116.26,36.39,重型栏板货车,15,2021,3,2,385卡口
116.26,36.39,其它,5,2021,3,2,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,2,385卡口
116.26,36.39,小型普通客车,221,2021,3,2,385卡口
116.26,36.39,重型栏板货车,12,2021,3,2,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,2,385卡口
116.26,36.39,其它,1,2021,3,2,385卡口
116.26,36.39,小型普通客车,382,2021,3,2,385卡口
116.26,36.39,重型栏板货车,23,2021,3,2,385卡口
116.26,36.39,其它,22,2021,3,2,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,2,385卡口
116.26,36.39,小型汽车,44,2021,3,3,385卡口
116.26,36.39,大型汽车,3,2021,3,3,385卡口
116.26,36.39,小型普通客车,3,2021,3,3,385卡口
116.26,36.39,重型栏板货车,1,2021,3,3,385卡口
116.26,36.39,小型普通客车,694,2021,3,3,385卡口
116.26,36.39,重型栏板货车,13,2021,3,3,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,3,385卡口
116.26,36.39,其它,1,2021,3,3,385卡口
116.26,36.39,小型普通客车,241,2021,3,3,385卡口
116.26,36.39,重型栏板货车,14,2021,3,3,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,3,385卡口
116.26,36.39,小型普通客车,390,2021,3,3,385卡口
116.26,36.39,重型栏板货车,19,2021,3,3,385卡口
116.26,36.39,其它,17,2021,3,3,385卡口
116.26,36.39,小型汽车,45,2021,3,4,385卡口
116.26,36.39,大型汽车,1,2021,3,4,385卡口
116.26,36.39,小型汽车,36,2021,3,4,385卡口
116.26,36.39,大型汽车,1,2021,3,4,385卡口
116.26,36.39,小型汽车,55,2021,3,4,385卡口
116.26,36.39,大型汽车,3,2021,3,4,385卡口
116.26,36.39,小型普通客车,653,2021,3,4,385卡口
116.26,36.39,重型栏板货车,11,2021,3,4,385卡口
116.26,36.39,其它,4,2021,3,4,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,4,385卡口
116.26,36.39,小型普通客车,224,2021,3,4,385卡口
116.26,36.39,重型栏板货车,9,2021,3,4,385卡口
116.26,36.39,其它,1,2021,3,4,385卡口
116.26,36.39,小型普通客车,372,2021,3,4,385卡口
116.26,36.39,重型栏板货车,37,2021,3,4,385卡口
116.26,36.39,其它,13,2021,3,4,385卡口
116.26,36.39,小型汽车,48,2021,3,5,385卡口
116.26,36.39,大型汽车,4,2021,3,5,385卡口
116.26,36.39,小型汽车,33,2021,3,5,385卡口
116.26,36.39,大型汽车,3,2021,3,5,385卡口
116.26,36.39,小型汽车,53,2021,3,5,385卡口
116.26,36.39,大型汽车,2,2021,3,5,385卡口
116.26,36.39,小型普通客车,642,2021,3,5,385卡口
116.26,36.39,重型栏板货车,14,2021,3,5,385卡口
116.26,36.39,其它,5,2021,3,5,385卡口
116.26,36.39,小型普通客车,240,2021,3,5,385卡口
116.26,36.39,重型栏板货车,8,2021,3,5,385卡口
116.26,36.39,小型普通客车,411,2021,3,5,385卡口
116.26,36.39,重型栏板货车,28,2021,3,5,385卡口
116.26,36.39,其它,21,2021,3,5,385卡口
116.26,36.39,小型汽车,25,2021,3,6,385卡口
116.26,36.39,大型汽车,1,2021,3,6,385卡口
116.26,36.39,小型汽车,26,2021,3,6,385卡口
116.26,36.39,大型汽车,1,2021,3,6,385卡口
116.26,36.39,小型汽车,36,2021,3,6,385卡口
116.26,36.39,大型汽车,1,2021,3,6,385卡口
116.26,36.39,小型普通客车,2,2021,3,6,385卡口
116.26,36.39,重型栏板货车,1,2021,3,6,385卡口
116.26,36.39,小型普通客车,572,2021,3,6,385卡口
116.26,36.39,重型栏板货车,6,2021,3,6,385卡口
116.26,36.39,其它,2,2021,3,6,385卡口
116.26,36.39,小型普通客车,231,2021,3,6,385卡口
116.26,36.39,重型栏板货车,14,2021,3,6,385卡口
116.26,36.39,小型普通客车,296,2021,3,6,385卡口
116.26,36.39,重型栏板货车,23,2021,3,6,385卡口
116.26,36.39,其它,10,2021,3,6,385卡口
116.26,36.39,小型汽车,40,2021,3,7,385卡口
116.26,36.39,大型汽车,1,2021,3,7,385卡口
116.26,36.39,小型普通客车,440,2021,3,7,385卡口
116.26,36.39,重型栏板货车,11,2021,3,7,385卡口
116.26,36.39,小型普通客车,245,2021,3,7,385卡口
116.26,36.39,重型栏板货车,11,2021,3,7,385卡口
116.26,36.39,小型普通客车,395,2021,3,7,385卡口
116.26,36.39,重型栏板货车,23,2021,3,7,385卡口
116.26,36.39,其它,19,2021,3,7,385卡口
116.26,36.39,小型汽车,4,2021,3,8,385卡口
116.26,36.39,大型汽车,1,2021,3,8,385卡口
116.26,36.39,小型汽车,51,2021,3,8,385卡口
116.26,36.39,大型汽车,2,2021,3,8,385卡口
116.26,36.39,小型汽车,39,2021,3,8,385卡口
116.26,36.39,大型汽车,2,2021,3,8,385卡口
116.26,36.39,小型汽车,51,2021,3,8,385卡口
116.26,36.39,大型汽车,1,2021,3,8,385卡口
116.26,36.39,重型栏板货车,3,2021,3,8,385卡口
116.26,36.39,小型普通客车,3,2021,3,8,385卡口
116.26,36.39,小型普通客车,749,2021,3,8,385卡口
116.26,36.39,重型栏板货车,14,2021,3,8,385卡口
116.26,36.39,其它,2,2021,3,8,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,8,385卡口
116.26,36.39,小型普通客车,238,2021,3,8,385卡口
116.26,36.39,重型栏板货车,5,2021,3,8,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,8,385卡口
116.26,36.39,小型普通客车,354,2021,3,8,385卡口
116.26,36.39,重型栏板货车,33,2021,3,8,385卡口
116.26,36.39,其它,20,2021,3,8,385卡口
116.26,36.39,小型汽车,54,2021,3,9,385卡口
116.26,36.39,大型汽车,1,2021,3,9,385卡口
116.26,36.39,小型汽车,29,2021,3,9,385卡口
116.26,36.39,大型汽车,1,2021,3,9,385卡口
116.26,36.39,小型汽车,51,2021,3,9,385卡口
116.26,36.39,大型汽车,3,2021,3,9,385卡口
116.26,36.39,小型普通客车,3,2021,3,9,385卡口
116.26,36.39,重型栏板货车,1,2021,3,9,385卡口
116.26,36.39,其它,1,2021,3,9,385卡口
116.26,36.39,小型普通客车,640,2021,3,9,385卡口
116.26,36.39,重型栏板货车,12,2021,3,9,385卡口
116.26,36.39,其它,3,2021,3,9,385卡口
116.26,36.39,小型普通客车,207,2021,3,9,385卡口
116.26,36.39,重型栏板货车,6,2021,3,9,385卡口
116.26,36.39,小型普通客车,439,2021,3,9,385卡口
116.26,36.39,重型栏板货车,29,2021,3,9,385卡口
116.26,36.39,其它,13,2021,3,9,385卡口
116.26,36.39,小型汽车,36,2021,3,10,385卡口
116.26,36.39,大型汽车,1,2021,3,10,385卡口
116.26,36.39,小型汽车,40,2021,3,10,385卡口
116.26,36.39,大型汽车,1,2021,3,10,385卡口
116.26,36.39,小型汽车,52,2021,3,10,385卡口
116.26,36.39,大型汽车,2,2021,3,10,385卡口
116.26,36.39,小型普通客车,2,2021,3,10,385卡口
116.26,36.39,重型栏板货车,1,2021,3,10,385卡口
116.26,36.39,其它,1,2021,3,10,385卡口
116.26,36.39,小型普通客车,648,2021,3,10,385卡口
116.26,36.39,重型栏板货车,15,2021,3,10,385卡口
116.26,36.39,其它,4,2021,3,10,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,10,385卡口
116.26,36.39,小型普通客车,232,2021,3,10,385卡口
116.26,36.39,重型栏板货车,10,2021,3,10,385卡口
116.26,36.39,小型普通客车,365,2021,3,10,385卡口
116.26,36.39,重型栏板货车,26,2021,3,10,385卡口
116.26,36.39,其它,16,2021,3,10,385卡口
116.26,36.39,小型汽车,50,2021,3,11,385卡口
116.26,36.39,大型汽车,2,2021,3,11,385卡口
116.26,36.39,小型汽车,34,2021,3,11,385卡口
116.26,36.39,大型汽车,2,2021,3,11,385卡口
116.26,36.39,小型汽车,46,2021,3,11,385卡口
116.26,36.39,大型汽车,1,2021,3,11,385卡口
116.26,36.39,小型普通客车,649,2021,3,11,385卡口
116.26,36.39,重型栏板货车,7,2021,3,11,385卡口
116.26,36.39,其它,2,2021,3,11,385卡口
116.26,36.39,小型普通客车,214,2021,3,11,385卡口
116.26,36.39,重型栏板货车,10,2021,3,11,385卡口
116.26,36.39,小型普通客车,409,2021,3,11,385卡口
116.26,36.39,重型栏板货车,22,2021,3,11,385卡口
116.26,36.39,其它,15,2021,3,11,385卡口
116.26,36.39,小型汽车,45,2021,3,12,385卡口
116.26,36.39,大型汽车,2,2021,3,12,385卡口
116.26,36.39,小型汽车,31,2021,3,12,385卡口
116.26,36.39,大型汽车,2,2021,3,12,385卡口
116.26,36.39,小型汽车,68,2021,3,12,385卡口
116.26,36.39,大型汽车,2,2021,3,12,385卡口
116.26,36.39,小型普通客车,6,2021,3,12,385卡口
116.26,36.39,重型栏板货车,1,2021,3,12,385卡口
116.26,36.39,小型普通客车,664,2021,3,12,385卡口
116.26,36.39,重型栏板货车,10,2021,3,12,385卡口
116.26,36.39,其它,4,2021,3,12,385卡口
116.26,36.39,小型普通客车,267,2021,3,12,385卡口
116.26,36.39,重型栏板货车,5,2021,3,12,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,12,385卡口
116.26,36.39,小型普通客车,547,2021,3,12,385卡口
116.26,36.39,重型栏板货车,26,2021,3,12,385卡口
116.26,36.39,其它,12,2021,3,12,385卡口
116.26,36.39,小型汽车,44,2021,3,13,385卡口
116.26,36.39,大型汽车,2,2021,3,13,385卡口
116.26,36.39,小型汽车,39,2021,3,13,385卡口
116.26,36.39,大型汽车,1,2021,3,13,385卡口
116.26,36.39,小型汽车,47,2021,3,13,385卡口
116.26,36.39,大型汽车,1,2021,3,13,385卡口
116.26,36.39,小型普通客车,5,2021,3,13,385卡口
116.26,36.39,重型栏板货车,1,2021,3,13,385卡口
116.26,36.39,小型普通客车,615,2021,3,13,385卡口
116.26,36.39,重型栏板货车,18,2021,3,13,385卡口
116.26,36.39,其它,2,2021,3,13,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,13,385卡口
116.26,36.39,小型普通客车,319,2021,3,13,385卡口
116.26,36.39,重型栏板货车,12,2021,3,13,385卡口
116.26,36.39,小型普通客车,465,2021,3,13,385卡口
116.26,36.39,重型栏板货车,22,2021,3,13,385卡口
116.26,36.39,其它,18,2021,3,13,385卡口
116.26,36.39,小型汽车,32,2021,3,14,385卡口
116.26,36.39,大型汽车,1,2021,3,14,385卡口
116.26,36.39,小型汽车,43,2021,3,14,385卡口
116.26,36.39,大型汽车,2,2021,3,14,385卡口
116.26,36.39,小型汽车,64,2021,3,14,385卡口
116.26,36.39,大型汽车,1,2021,3,14,385卡口
116.26,36.39,小型普通客车,12,2021,3,14,385卡口
116.26,36.39,重型栏板货车,2,2021,3,14,385卡口
116.26,36.39,小型普通客车,482,2021,3,14,385卡口
116.26,36.39,重型栏板货车,8,2021,3,14,385卡口
116.26,36.39,其它,3,2021,3,14,385卡口
116.26,36.39,小型普通客车,322,2021,3,14,385卡口
116.26,36.39,重型栏板货车,12,2021,3,14,385卡口
116.26,36.39,小型普通客车,550,2021,3,14,385卡口
116.26,36.39,重型栏板货车,31,2021,3,14,385卡口
116.26,36.39,其它,9,2021,3,14,385卡口
116.26,36.39,小型汽车,73,2021,3,15,385卡口
116.26,36.39,大型汽车,3,2021,3,15,385卡口
116.26,36.39,小型普通客车,12,2021,3,15,385卡口
116.26,36.39,重型栏板货车,3,2021,3,15,385卡口
116.26,36.39,其它,1,2021,3,15,385卡口
116.26,36.39,小型普通客车,782,2021,3,15,385卡口
116.26,36.39,重型栏板货车,16,2021,3,15,385卡口
116.26,36.39,其它,4,2021,3,15,385卡口
116.26,36.39,普通二轮摩托车,2,2021,3,15,385卡口
116.26,36.39,小型普通客车,261,2021,3,15,385卡口
116.26,36.39,重型栏板货车,15,2021,3,15,385卡口
116.26,36.39,小型普通客车,439,2021,3,15,385卡口
116.26,36.39,重型栏板货车,27,2021,3,15,385卡口
116.26,36.39,其它,20,2021,3,15,385卡口
116.26,36.39,小型汽车,52,2021,3,16,385卡口
116.26,36.39,大型汽车,4,2021,3,16,385卡口
116.26,36.39,小型汽车,45,2021,3,16,385卡口
116.26,36.39,大型汽车,2,2021,3,16,385卡口
116.26,36.39,小型普通客车,13,2021,3,16,385卡口
116.26,36.39,重型栏板货车,10,2021,3,16,385卡口
116.26,36.39,其它,1,2021,3,16,385卡口
116.26,36.39,小型普通客车,720,2021,3,16,385卡口
116.26,36.39,重型栏板货车,14,2021,3,16,385卡口
116.26,36.39,其它,3,2021,3,16,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,16,385卡口
116.26,36.39,小型普通客车,254,2021,3,16,385卡口
116.26,36.39,重型栏板货车,19,2021,3,16,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,16,385卡口
116.26,36.39,小型普通客车,459,2021,3,16,385卡口
116.26,36.39,重型栏板货车,35,2021,3,16,385卡口
116.26,36.39,其它,14,2021,3,16,385卡口
116.26,36.39,普通二轮摩托车,2,2021,3,16,385卡口
116.26,36.39,小型汽车,54,2021,3,17,385卡口
116.26,36.39,大型汽车,2,2021,3,17,385卡口
116.26,36.39,小型汽车,49,2021,3,17,385卡口
116.26,36.39,大型汽车,1,2021,3,17,385卡口
116.26,36.39,小型汽车,57,2021,3,17,385卡口
116.26,36.39,大型汽车,1,2021,3,17,385卡口
116.26,36.39,小型普通客车,5,2021,3,17,385卡口
116.26,36.39,重型栏板货车,2,2021,3,17,385卡口
116.26,36.39,小型普通客车,647,2021,3,17,385卡口
116.26,36.39,重型栏板货车,17,2021,3,17,385卡口
116.26,36.39,其它,4,2021,3,17,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,17,385卡口
116.26,36.39,小型普通客车,257,2021,3,17,385卡口
116.26,36.39,重型栏板货车,8,2021,3,17,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,17,385卡口
116.26,36.39,小型普通客车,486,2021,3,17,385卡口
116.26,36.39,重型栏板货车,30,2021,3,17,385卡口
116.26,36.39,其它,15,2021,3,17,385卡口
116.26,36.39,普通二轮摩托车,1,2021,3,17,385卡口
116.26,36.39,大型汽车,1,2021,3,18,385卡口
116.26,36.39,小型汽车,1,2021,3,18,385卡口
116.26,36.39,小型汽车,52,2021,3,18,385卡口
116.26,36.39,大型汽车,2,2021,3,18,385卡口
116.26,36.39,小型汽车,40,2021,3,18,385卡口
116.26,36.39,大型汽车,2,2021,3,18,385卡口
116.26,36.39,小型汽车,58,2021,3,18,385卡口
116.26,36.39,大型汽车,3,2021,3,18,385卡口
116.26,36.39,小型普通客车,9,2021,3,18,385卡口
