jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.12,36.65,小型汽车,60,2021,3,1,338卡口
116.12,36.65,大型汽车,1,2021,3,1,338卡口
116.12,36.65,小型汽车,41,2021,3,1,338卡口
116.12,36.65,大型汽车,3,2021,3,1,338卡口
116.12,36.65,其它,16,2021,3,1,338卡口
116.12,36.65,小型普通客车,2,2021,3,1,338卡口
116.12,36.65,其它,424,2021,3,1,338卡口
116.12,36.65,小型普通客车,119,2021,3,1,338卡口
116.12,36.65,重型栏板货车,14,2021,3,1,338卡口
116.12,36.65,其它,291,2021,3,1,338卡口
116.12,36.65,小型普通客车,62,2021,3,1,338卡口
116.12,36.65,重型栏板货车,18,2021,3,1,338卡口
116.12,36.65,其它,422,2021,3,1,338卡口
116.12,36.65,小型普通客车,104,2021,3,1,338卡口
116.12,36.65,重型栏板货车,12,2021,3,1,338卡口
116.12,36.65,其它,14,2021,3,2,338卡口
116.12,36.65,小型普通客车,7,2021,3,2,338卡口
116.12,36.65,其它,333,2021,3,2,338卡口
116.12,36.65,小型普通客车,81,2021,3,2,338卡口
116.12,36.65,重型栏板货车,14,2021,3,2,338卡口
116.12,36.65,其它,287,2021,3,2,338卡口
116.12,36.65,小型普通客车,78,2021,3,2,338卡口
116.12,36.65,重型栏板货车,10,2021,3,2,338卡口
116.12,36.65,其它,398,2021,3,2,338卡口
116.12,36.65,小型普通客车,78,2021,3,2,338卡口
116.12,36.65,重型栏板货车,10,2021,3,2,338卡口
116.12,36.65,小型汽车,61,2021,3,3,338卡口
116.12,36.65,大型汽车,1,2021,3,3,338卡口
116.12,36.65,其它,24,2021,3,3,338卡口
116.12,36.65,小型普通客车,2,2021,3,3,338卡口
116.12,36.65,其它,390,2021,3,3,338卡口
116.12,36.65,小型普通客车,87,2021,3,3,338卡口
116.12,36.65,重型栏板货车,11,2021,3,3,338卡口
116.12,36.65,其它,274,2021,3,3,338卡口
116.12,36.65,小型普通客车,84,2021,3,3,338卡口
116.12,36.65,重型栏板货车,15,2021,3,3,338卡口
116.12,36.65,其它,388,2021,3,3,338卡口
116.12,36.65,小型普通客车,93,2021,3,3,338卡口
116.12,36.65,重型栏板货车,12,2021,3,3,338卡口
116.12,36.65,小型汽车,31,2021,3,4,338卡口
116.12,36.65,大型汽车,1,2021,3,4,338卡口
116.12,36.65,其它,26,2021,3,4,338卡口
116.12,36.65,小型普通客车,3,2021,3,4,338卡口
116.12,36.65,其它,345,2021,3,4,338卡口
