jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.83,36.45,小型汽车,90,2021,3,7,74卡口
115.83,36.45,大型汽车,79,2021,3,7,74卡口
115.83,36.45,中型轿车,407,2021,3,7,74卡口
115.83,36.45,大型轿车,157,2021,3,7,74卡口
115.83,36.45,重型栏板货车,106,2021,3,7,74卡口
115.83,36.45,轻型栏板货车,104,2021,3,7,74卡口
115.83,36.45,大型普通客车,10,2021,3,7,74卡口
115.83,36.45,重型栏板半挂车,1,2021,3,7,74卡口
115.83,36.45,大型汽车,45,2021,3,8,74卡口
115.83,36.45,小型汽车,4,2021,3,8,74卡口
115.83,36.45,小型汽车,119,2021,3,8,74卡口
115.83,36.45,大型汽车,54,2021,3,8,74卡口
115.83,36.45,小型汽车,113,2021,3,8,74卡口
115.83,36.45,大型汽车,73,2021,3,8,74卡口
115.83,36.45,大型汽车,86,2021,3,8,74卡口
115.83,36.45,小型汽车,79,2021,3,8,74卡口
115.83,36.45,重型栏板货车,79,2021,3,8,74卡口
115.83,36.45,中型轿车,6,2021,3,8,74卡口
115.83,36.45,轻型栏板货车,5,2021,3,8,74卡口
115.83,36.45,大型普通客车,3,2021,3,8,74卡口
115.83,36.45,大型轿车,1,2021,3,8,74卡口
115.83,36.45,中型轿车,798,2021,3,8,74卡口
115.83,36.45,大型轿车,248,2021,3,8,74卡口
115.83,36.45,轻型栏板货车,140,2021,3,8,74卡口
115.83,36.45,重型栏板货车,69,2021,3,8,74卡口
115.83,36.45,大型普通客车,14,2021,3,8,74卡口
115.83,36.45,重型栏板半挂车,1,2021,3,8,74卡口
115.83,36.45,中型轿车,281,2021,3,8,74卡口
115.83,36.45,大型轿车,142,2021,3,8,74卡口
115.83,36.45,轻型栏板货车,87,2021,3,8,74卡口
115.83,36.45,重型栏板货车,82,2021,3,8,74卡口
115.83,36.45,大型普通客车,9,2021,3,8,74卡口
115.83,36.45,中型轿车,404,2021,3,8,74卡口
115.83,36.45,大型轿车,158,2021,3,8,74卡口
115.83,36.45,轻型栏板货车,123,2021,3,8,74卡口
115.83,36.45,重型栏板货车,91,2021,3,8,74卡口
115.83,36.45,大型普通客车,20,2021,3,8,74卡口
115.83,36.45,大型汽车,61,2021,3,9,74卡口
115.83,36.45,小型汽车,7,2021,3,9,74卡口
115.83,36.45,小型汽车,92,2021,3,9,74卡口
115.83,36.45,大型汽车,69,2021,3,9,74卡口
115.83,36.45,小型汽车,132,2021,3,9,74卡口
115.83,36.45,大型汽车,77,2021,3,9,74卡口
115.83,36.45,小型汽车,90,2021,3,9,74卡口
115.83,36.45,大型汽车,67,2021,3,9,74卡口
115.83,36.45,重型栏板货车,62,2021,3,9,74卡口
115.83,36.45,大型轿车,5,2021,3,9,74卡口
115.83,36.45,轻型栏板货车,4,2021,3,9,74卡口
115.83,36.45,中型轿车,4,2021,3,9,74卡口
115.83,36.45,大型普通客车,2,2021,3,9,74卡口
115.83,36.45,中型轿车,651,2021,3,9,74卡口
115.83,36.45,大型轿车,200,2021,3,9,74卡口
115.83,36.45,轻型栏板货车,127,2021,3,9,74卡口
115.83,36.45,重型栏板货车,73,2021,3,9,74卡口
115.83,36.45,大型普通客车,15,2021,3,9,74卡口
115.83,36.45,中型轿车,273,2021,3,9,74卡口
115.83,36.45,大型轿车,112,2021,3,9,74卡口
115.83,36.45,轻型栏板货车,99,2021,3,9,74卡口
115.83,36.45,重型栏板货车,76,2021,3,9,74卡口
115.83,36.45,大型普通客车,10,2021,3,9,74卡口
115.83,36.45,其它,1,2021,3,9,74卡口
115.83,36.45,中型轿车,453,2021,3,9,74卡口
115.83,36.45,大型轿车,160,2021,3,9,74卡口
115.83,36.45,轻型栏板货车,100,2021,3,9,74卡口
115.83,36.45,重型栏板货车,89,2021,3,9,74卡口
115.83,36.45,大型普通客车,9,2021,3,9,74卡口
115.83,36.45,重型栏板半挂车,1,2021,3,9,74卡口
115.83,36.45,大型汽车,40,2021,3,10,74卡口
115.83,36.45,小型汽车,4,2021,3,10,74卡口
115.83,36.45,小型汽车,74,2021,3,10,74卡口
115.83,36.45,大型汽车,55,2021,3,10,74卡口
115.83,36.45,小型汽车,111,2021,3,10,74卡口
115.83,36.45,大型汽车,66,2021,3,10,74卡口
115.83,36.45,小型汽车,87,2021,3,10,74卡口
115.83,36.45,大型汽车,69,2021,3,10,74卡口
