jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.39,36.2,小型汽车,71,2021,3,1,408卡口
116.39,36.2,大型汽车,1,2021,3,1,408卡口
116.39,36.2,小型普通客车,787,2021,3,1,408卡口
116.39,36.2,重型栏板货车,1,2021,3,1,408卡口
116.39,36.2,小型普通客车,802,2021,3,1,408卡口
116.39,36.2,重型栏板货车,4,2021,3,1,408卡口
116.39,36.2,小型普通客车,738,2021,3,1,408卡口
116.39,36.2,重型栏板货车,7,2021,3,1,408卡口
116.39,36.2,小型汽车,105,2021,3,2,408卡口
116.39,36.2,大型汽车,1,2021,3,2,408卡口
116.39,36.2,小型汽车,196,2021,3,2,408卡口
116.39,36.2,大型汽车,2,2021,3,2,408卡口
116.39,36.2,小型普通客车,1100,2021,3,2,408卡口
116.39,36.2,重型栏板货车,4,2021,3,2,408卡口
116.39,36.2,小型普通客车,823,2021,3,2,408卡口
116.39,36.2,重型栏板货车,2,2021,3,2,408卡口
116.39,36.2,小型普通客车,817,2021,3,2,408卡口
116.39,36.2,重型栏板货车,6,2021,3,2,408卡口
116.39,36.2,小型汽车,203,2021,3,3,408卡口
116.39,36.2,大型汽车,4,2021,3,3,408卡口
116.39,36.2,小型汽车,126,2021,3,3,408卡口
116.39,36.2,大型汽车,1,2021,3,3,408卡口
116.39,36.2,小型普通客车,1119,2021,3,3,408卡口
116.39,36.2,重型栏板货车,3,2021,3,3,408卡口
116.39,36.2,小型普通客车,827,2021,3,3,408卡口
116.39,36.2,重型栏板货车,6,2021,3,3,408卡口
116.39,36.2,小型普通客车,781,2021,3,3,408卡口
116.39,36.2,重型栏板货车,6,2021,3,3,408卡口
116.39,36.2,小型汽车,119,2021,3,4,408卡口
116.39,36.2,大型汽车,1,2021,3,4,408卡口
116.39,36.2,小型汽车,178,2021,3,4,408卡口
116.39,36.2,大型汽车,4,2021,3,4,408卡口
116.39,36.2,小型汽车,94,2021,3,4,408卡口
116.39,36.2,大型汽车,1,2021,3,4,408卡口
116.39,36.2,小型普通客车,1055,2021,3,4,408卡口
116.39,36.2,重型栏板货车,3,2021,3,4,408卡口
