jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.73,36.41,小型汽车,70,2021,3,1,27卡口
115.73,36.41,大型汽车,1,2021,3,1,27卡口
115.73,36.41,小型汽车,31,2021,3,1,27卡口
115.73,36.41,大型汽车,3,2021,3,1,27卡口
115.73,36.41,小型汽车,37,2021,3,1,27卡口
115.73,36.41,大型汽车,2,2021,3,1,27卡口
115.73,36.41,小型普通客车,702,2021,3,1,27卡口
115.73,36.41,重型栏板货车,32,2021,3,1,27卡口
115.73,36.41,其它,2,2021,3,1,27卡口
115.73,36.41,小型普通客车,240,2021,3,1,27卡口
115.73,36.41,重型栏板货车,40,2021,3,1,27卡口
115.73,36.41,小型普通客车,296,2021,3,1,27卡口
115.73,36.41,重型栏板货车,22,2021,3,1,27卡口
115.73,36.41,其它,1,2021,3,1,27卡口
115.73,36.41,小型汽车,60,2021,3,2,27卡口
115.73,36.41,大型汽车,6,2021,3,2,27卡口
115.73,36.41,小型汽车,30,2021,3,2,27卡口
115.73,36.41,大型汽车,7,2021,3,2,27卡口
115.73,36.41,小型汽车,53,2021,3,2,27卡口
115.73,36.41,大型汽车,4,2021,3,2,27卡口
115.73,36.41,小型普通客车,669,2021,3,2,27卡口
115.73,36.41,重型栏板货车,36,2021,3,2,27卡口
115.73,36.41,其它,2,2021,3,2,27卡口
115.73,36.41,小型普通客车,257,2021,3,2,27卡口
115.73,36.41,重型栏板货车,43,2021,3,2,27卡口
115.73,36.41,其它,1,2021,3,2,27卡口
115.73,36.41,小型普通客车,337,2021,3,2,27卡口
115.73,36.41,重型栏板货车,21,2021,3,2,27卡口
115.73,36.41,小型汽车,67,2021,3,3,27卡口
115.73,36.41,大型汽车,2,2021,3,3,27卡口
115.73,36.41,小型汽车,39,2021,3,3,27卡口
115.73,36.41,大型汽车,4,2021,3,3,27卡口
115.73,36.41,小型普通客车,719,2021,3,3,27卡口
115.73,36.41,重型栏板货车,36,2021,3,3,27卡口
