jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.91,36.54,小型汽车,78,2021,3,1,126卡口
115.91,36.54,大型汽车,68,2021,3,1,126卡口
115.91,36.54,小型汽车,106,2021,3,1,126卡口
115.91,36.54,大型汽车,56,2021,3,1,126卡口
115.91,36.54,大型汽车,73,2021,3,1,126卡口
115.91,36.54,小型汽车,51,2021,3,1,126卡口
115.91,36.54,小型普通客车,635,2021,3,1,126卡口
115.91,36.54,重型栏板货车,92,2021,3,1,126卡口
115.91,36.54,其它,6,2021,3,1,126卡口
115.91,36.54,小型普通客车,269,2021,3,1,126卡口
115.91,36.54,重型栏板货车,172,2021,3,1,126卡口
115.91,36.54,其它,3,2021,3,1,126卡口
115.91,36.54,小型普通客车,292,2021,3,1,126卡口
115.91,36.54,重型栏板货车,134,2021,3,1,126卡口
115.91,36.54,其它,20,2021,3,1,126卡口
115.91,36.54,大型汽车,41,2021,3,2,126卡口
115.91,36.54,小型汽车,8,2021,3,2,126卡口
115.91,36.54,小型汽车,74,2021,3,2,126卡口
115.91,36.54,大型汽车,67,2021,3,2,126卡口
115.91,36.54,大型汽车,107,2021,3,2,126卡口
115.91,36.54,小型汽车,86,2021,3,2,126卡口
115.91,36.54,小型汽车,71,2021,3,2,126卡口
115.91,36.54,大型汽车,70,2021,3,2,126卡口
115.91,36.54,重型栏板货车,13,2021,3,2,126卡口
115.91,36.54,小型普通客车,5,2021,3,2,126卡口
115.91,36.54,小型普通客车,540,2021,3,2,126卡口
115.91,36.54,重型栏板货车,180,2021,3,2,126卡口
115.91,36.54,其它,3,2021,3,2,126卡口
115.91,36.54,小型普通客车,291,2021,3,2,126卡口
115.91,36.54,重型栏板货车,213,2021,3,2,126卡口
115.91,36.54,其它,3,2021,3,2,126卡口
115.91,36.54,普通二轮摩托车,1,2021,3,2,126卡口
115.91,36.54,小型普通客车,308,2021,3,2,126卡口
115.91,36.54,重型栏板货车,183,2021,3,2,126卡口
115.91,36.54,其它,12,2021,3,2,126卡口
115.91,36.54,普通二轮摩托车,1,2021,3,2,126卡口
115.91,36.54,大型汽车,67,2021,3,3,126卡口
115.91,36.54,小型汽车,8,2021,3,3,126卡口
115.91,36.54,大型汽车,108,2021,3,3,126卡口
115.91,36.54,小型汽车,67,2021,3,3,126卡口
115.91,36.54,大型汽车,117,2021,3,3,126卡口
115.91,36.54,小型汽车,97,2021,3,3,126卡口
115.91,36.54,大型汽车,92,2021,3,3,126卡口
115.91,36.54,小型汽车,77,2021,3,3,126卡口
115.91,36.54,重型栏板货车,42,2021,3,3,126卡口
115.91,36.54,小型普通客车,10,2021,3,3,126卡口
115.91,36.54,小型普通客车,488,2021,3,3,126卡口
115.91,36.54,重型栏板货车,215,2021,3,3,126卡口
115.91,36.54,其它,3,2021,3,3,126卡口
115.91,36.54,小型普通客车,279,2021,3,3,126卡口
115.91,36.54,重型栏板货车,233,2021,3,3,126卡口
115.91,36.54,其它,3,2021,3,3,126卡口
115.91,36.54,小型普通客车,379,2021,3,3,126卡口
115.91,36.54,重型栏板货车,187,2021,3,3,126卡口
115.91,36.54,其它,24,2021,3,3,126卡口
115.91,36.54,大型汽车,54,2021,3,4,126卡口
115.91,36.54,小型汽车,14,2021,3,4,126卡口
115.91,36.54,小型汽车,84,2021,3,4,126卡口
115.91,36.54,大型汽车,75,2021,3,4,126卡口
115.91,36.54,大型汽车,99,2021,3,4,126卡口
115.91,36.54,小型汽车,97,2021,3,4,126卡口
115.91,36.54,大型汽车,96,2021,3,4,126卡口
115.91,36.54,小型汽车,88,2021,3,4,126卡口
115.91,36.54,重型栏板货车,40,2021,3,4,126卡口
115.91,36.54,小型普通客车,6,2021,3,4,126卡口
115.91,36.54,其它,1,2021,3,4,126卡口
115.91,36.54,小型普通客车,585,2021,3,4,126卡口
115.91,36.54,重型栏板货车,179,2021,3,4,126卡口
115.91,36.54,其它,4,2021,3,4,126卡口
115.91,36.54,小型普通客车,300,2021,3,4,126卡口
115.91,36.54,重型栏板货车,219,2021,3,4,126卡口
115.91,36.54,其它,2,2021,3,4,126卡口
115.91,36.54,小型普通客车,345,2021,3,4,126卡口
115.91,36.54,重型栏板货车,186,2021,3,4,126卡口
115.91,36.54,其它,30,2021,3,4,126卡口
115.91,36.54,普通二轮摩托车,2,2021,3,4,126卡口
115.91,36.54,大型汽车,73,2021,3,5,126卡口
115.91,36.54,小型汽车,19,2021,3,5,126卡口
115.91,36.54,大型汽车,107,2021,3,5,126卡口
115.91,36.54,小型汽车,87,2021,3,5,126卡口
115.91,36.54,大型汽车,123,2021,3,5,126卡口
115.91,36.54,小型汽车,84,2021,3,5,126卡口
115.91,36.54,小型汽车,104,2021,3,5,126卡口
115.91,36.54,大型汽车,87,2021,3,5,126卡口
115.91,36.54,重型栏板货车,61,2021,3,5,126卡口
115.91,36.54,小型普通客车,9,2021,3,5,126卡口
115.91,36.54,小型普通客车,548,2021,3,5,126卡口
115.91,36.54,重型栏板货车,216,2021,3,5,126卡口
115.91,36.54,其它,5,2021,3,5,126卡口
115.91,36.54,小型普通客车,251,2021,3,5,126卡口
115.91,36.54,重型栏板货车,235,2021,3,5,126卡口
115.91,36.54,其它,5,2021,3,5,126卡口
115.91,36.54,小型普通客车,390,2021,3,5,126卡口
115.91,36.54,重型栏板货车,171,2021,3,5,126卡口
115.91,36.54,其它,14,2021,3,5,126卡口
115.91,36.54,普通二轮摩托车,1,2021,3,5,126卡口
115.91,36.54,大型汽车,45,2021,3,6,126卡口
115.91,36.54,小型汽车,14,2021,3,6,126卡口
115.91,36.54,大型汽车,81,2021,3,6,126卡口
115.91,36.54,小型汽车,63,2021,3,6,126卡口
115.91,36.54,大型汽车,111,2021,3,6,126卡口
115.91,36.54,小型汽车,87,2021,3,6,126卡口
115.91,36.54,大型汽车,88,2021,3,6,126卡口
115.91,36.54,小型汽车,72,2021,3,6,126卡口
115.91,36.54,重型栏板货车,47,2021,3,6,126卡口
115.91,36.54,小型普通客车,12,2021,3,6,126卡口
115.91,36.54,其它,1,2021,3,6,126卡口
115.91,36.54,小型普通客车,440,2021,3,6,126卡口
115.91,36.54,重型栏板货车,167,2021,3,6,126卡口
115.91,36.54,其它,6,2021,3,6,126卡口
115.91,36.54,小型普通客车,291,2021,3,6,126卡口
115.91,36.54,重型栏板货车,210,2021,3,6,126卡口
115.91,36.54,其它,3,2021,3,6,126卡口
115.91,36.54,普通二轮摩托车,1,2021,3,6,126卡口
115.91,36.54,小型普通客车,305,2021,3,6,126卡口
115.91,36.54,重型栏板货车,113,2021,3,6,126卡口
115.91,36.54,其它,10,2021,3,6,126卡口
115.91,36.54,大型汽车,53,2021,3,7,126卡口
115.91,36.54,小型汽车,14,2021,3,7,126卡口
115.91,36.54,大型汽车,74,2021,3,7,126卡口
115.91,36.54,小型汽车,58,2021,3,7,126卡口
115.91,36.54,大型汽车,90,2021,3,7,126卡口
115.91,36.54,小型汽车,84,2021,3,7,126卡口
115.91,36.54,大型汽车,94,2021,3,7,126卡口
115.91,36.54,小型汽车,78,2021,3,7,126卡口
115.91,36.54,重型栏板货车,51,2021,3,7,126卡口
115.91,36.54,小型普通客车,7,2021,3,7,126卡口
115.91,36.54,小型普通客车,423,2021,3,7,126卡口
115.91,36.54,重型栏板货车,167,2021,3,7,126卡口
115.91,36.54,其它,2,2021,3,7,126卡口
115.91,36.54,小型普通客车,242,2021,3,7,126卡口
115.91,36.54,重型栏板货车,214,2021,3,7,126卡口
115.91,36.54,其它,2,2021,3,7,126卡口
115.91,36.54,小型普通客车,379,2021,3,7,126卡口
115.91,36.54,重型栏板货车,162,2021,3,7,126卡口
115.91,36.54,其它,22,2021,3,7,126卡口
115.91,36.54,大型汽车,66,2021,3,8,126卡口
115.91,36.54,小型汽车,14,2021,3,8,126卡口
115.91,36.54,大型汽车,101,2021,3,8,126卡口
115.91,36.54,小型汽车,86,2021,3,8,126卡口
115.91,36.54,小型汽车,101,2021,3,8,126卡口
115.91,36.54,大型汽车,92,2021,3,8,126卡口
115.91,36.54,大型汽车,94,2021,3,8,126卡口
115.91,36.54,小型汽车,77,2021,3,8,126卡口
115.91,36.54,重型栏板货车,55,2021,3,8,126卡口
115.91,36.54,小型普通客车,6,2021,3,8,126卡口
115.91,36.54,小型普通客车,670,2021,3,8,126卡口
115.91,36.54,重型栏板货车,159,2021,3,8,126卡口
115.91,36.54,其它,3,2021,3,8,126卡口
115.91,36.54,小型普通客车,292,2021,3,8,126卡口
115.91,36.54,重型栏板货车,197,2021,3,8,126卡口
115.91,36.54,其它,2,2021,3,8,126卡口
115.91,36.54,小型普通客车,323,2021,3,8,126卡口
115.91,36.54,重型栏板货车,163,2021,3,8,126卡口
115.91,36.54,其它,22,2021,3,8,126卡口
115.91,36.54,大型汽车,64,2021,3,9,126卡口
115.91,36.54,小型汽车,7,2021,3,9,126卡口
115.91,36.54,大型汽车,109,2021,3,9,126卡口
