jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.01,36.17,小型汽车,72,2021,3,1,237卡口
116.01,36.17,大型汽车,2,2021,3,1,237卡口
116.01,36.17,小型普通客车,862,2021,3,1,237卡口
116.01,36.17,重型栏板货车,6,2021,3,1,237卡口
116.01,36.17,小型普通客车,388,2021,3,1,237卡口
116.01,36.17,重型栏板货车,4,2021,3,1,237卡口
116.01,36.17,小型普通客车,767,2021,3,1,237卡口
116.01,36.17,重型栏板货车,3,2021,3,1,237卡口
116.01,36.17,小型汽车,2,2021,3,2,237卡口
116.01,36.17,大型汽车,1,2021,3,2,237卡口
116.01,36.17,小型汽车,59,2021,3,2,237卡口
116.01,36.17,大型汽车,2,2021,3,2,237卡口
116.01,36.17,小型普通客车,790,2021,3,2,237卡口
116.01,36.17,重型栏板货车,8,2021,3,2,237卡口
116.01,36.17,小型普通客车,381,2021,3,2,237卡口
116.01,36.17,重型栏板货车,2,2021,3,2,237卡口
116.01,36.17,小型普通客车,744,2021,3,2,237卡口
116.01,36.17,重型栏板货车,4,2021,3,2,237卡口
116.01,36.17,小型汽车,66,2021,3,3,237卡口
116.01,36.17,大型汽车,2,2021,3,3,237卡口
116.01,36.17,小型汽车,47,2021,3,3,237卡口
116.01,36.17,大型汽车,2,2021,3,3,237卡口
116.01,36.17,小型汽车,66,2021,3,3,237卡口
116.01,36.17,大型汽车,2,2021,3,3,237卡口
116.01,36.17,小型普通客车,777,2021,3,3,237卡口
116.01,36.17,重型栏板货车,14,2021,3,3,237卡口
116.01,36.17,小型普通客车,385,2021,3,3,237卡口
116.01,36.17,重型栏板货车,2,2021,3,3,237卡口
116.01,36.17,小型普通客车,769,2021,3,3,237卡口
116.01,36.17,重型栏板货车,3,2021,3,3,237卡口
116.01,36.17,小型汽车,61,2021,3,4,237卡口
116.01,36.17,大型汽车,3,2021,3,4,237卡口
116.01,36.17,小型汽车,42,2021,3,4,237卡口
116.01,36.17,大型汽车,2,2021,3,4,237卡口
116.01,36.17,小型汽车,73,2021,3,4,237卡口
116.01,36.17,大型汽车,1,2021,3,4,237卡口
116.01,36.17,小型普通客车,730,2021,3,4,237卡口
116.01,36.17,重型栏板货车,11,2021,3,4,237卡口
116.01,36.17,小型普通客车,344,2021,3,4,237卡口
116.01,36.17,重型栏板货车,2,2021,3,4,237卡口
116.01,36.17,小型普通客车,722,2021,3,4,237卡口
116.01,36.17,重型栏板货车,4,2021,3,4,237卡口
116.01,36.17,小型汽车,43,2021,3,5,237卡口
116.01,36.17,大型汽车,1,2021,3,5,237卡口
116.01,36.17,小型普通客车,726,2021,3,5,237卡口
116.01,36.17,重型栏板货车,9,2021,3,5,237卡口
116.01,36.17,小型普通客车,329,2021,3,5,237卡口
