jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.83,36.9,小型普通客车,7,2021,3,1,76卡口
115.83,36.9,重型栏板货车,1,2021,3,1,76卡口
115.83,36.9,小型普通客车,174,2021,3,1,76卡口
115.83,36.9,重型栏板货车,1,2021,3,1,76卡口
115.83,36.9,小型汽车,11,2021,3,2,76卡口
115.83,36.9,大型汽车,2,2021,3,2,76卡口
115.83,36.9,小型普通客车,12,2021,3,2,76卡口
115.83,36.9,重型栏板货车,7,2021,3,2,76卡口
115.83,36.9,小型普通客车,145,2021,3,2,76卡口
115.83,36.9,重型栏板货车,3,2021,3,2,76卡口
115.83,36.9,小型汽车,4,2021,3,3,76卡口
115.83,36.9,大型汽车,1,2021,3,3,76卡口
115.83,36.9,小型普通客车,9,2021,3,3,76卡口
115.83,36.9,重型栏板货车,1,2021,3,3,76卡口
115.83,36.9,小型普通客车,176,2021,3,3,76卡口
115.83,36.9,重型栏板货车,1,2021,3,3,76卡口
115.83,36.9,小型汽车,8,2021,3,4,76卡口
115.83,36.9,大型汽车,1,2021,3,4,76卡口
115.83,36.9,小型汽车,11,2021,3,4,76卡口
115.83,36.9,大型汽车,2,2021,3,4,76卡口
115.83,36.9,小型汽车,14,2021,3,4,76卡口
115.83,36.9,大型汽车,7,2021,3,4,76卡口
115.83,36.9,小型普通客车,7,2021,3,4,76卡口
115.83,36.9,重型栏板货车,3,2021,3,4,76卡口
115.83,36.9,小型普通客车,162,2021,3,4,76卡口
115.83,36.9,重型栏板货车,3,2021,3,4,76卡口
115.83,36.9,小型汽车,17,2021,3,5,76卡口
115.83,36.9,大型汽车,2,2021,3,5,76卡口
115.83,36.9,小型普通客车,164,2021,3,5,76卡口
115.83,36.9,重型栏板货车,6,2021,3,5,76卡口
115.83,36.9,小型普通客车,112,2021,3,6,76卡口
115.83,36.9,重型栏板货车,1,2021,3,6,76卡口
115.83,36.9,小型汽车,4,2021,3,7,76卡口
115.83,36.9,大型汽车,1,2021,3,7,76卡口
115.83,36.9,小型普通客车,78,2021,3,7,76卡口
115.83,36.9,重型栏板货车,1,2021,3,7,76卡口
115.83,36.9,小型汽车,13,2021,3,8,76卡口
115.83,36.9,大型汽车,1,2021,3,8,76卡口
115.83,36.9,重型栏板货车,9,2021,3,8,76卡口
115.83,36.9,小型普通客车,1,2021,3,8,76卡口
115.83,36.9,小型普通客车,186,2021,3,8,76卡口
115.83,36.9,重型栏板货车,1,2021,3,8,76卡口
115.83,36.9,大型汽车,4,2021,3,9,76卡口
115.83,36.9,小型汽车,2,2021,3,9,76卡口
115.83,36.9,小型汽车,4,2021,3,9,76卡口
115.83,36.9,大型汽车,2,2021,3,9,76卡口
115.83,36.9,小型汽车,8,2021,3,9,76卡口
115.83,36.9,大型汽车,3,2021,3,9,76卡口
115.83,36.9,小型汽车,17,2021,3,9,76卡口
115.83,36.9,大型汽车,1,2021,3,9,76卡口
115.83,36.9,重型栏板货车,22,2021,3,9,76卡口
115.83,36.9,小型普通客车,3,2021,3,9,76卡口
115.83,36.9,小型普通客车,175,2021,3,9,76卡口
115.83,36.9,重型栏板货车,5,2021,3,9,76卡口
115.83,36.9,小型汽车,5,2021,3,10,76卡口
115.83,36.9,大型汽车,1,2021,3,10,76卡口
115.83,36.9,小型汽车,14,2021,3,10,76卡口
115.83,36.9,大型汽车,1,2021,3,10,76卡口
115.83,36.9,小型普通客车,12,2021,3,10,76卡口
115.83,36.9,重型栏板货车,5,2021,3,10,76卡口
115.83,36.9,小型汽车,5,2021,3,11,76卡口
115.83,36.9,大型汽车,2,2021,3,11,76卡口
115.83,36.9,小型汽车,15,2021,3,11,76卡口
