jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.86,36.55,小型汽车,77,2021,3,1,88卡口
115.86,36.55,大型汽车,51,2021,3,1,88卡口
115.86,36.55,大型汽车,73,2021,3,1,88卡口
115.86,36.55,小型汽车,65,2021,3,1,88卡口
115.86,36.55,小型汽车,92,2021,3,1,88卡口
115.86,36.55,大型汽车,63,2021,3,1,88卡口
115.86,36.55,小型普通客车,553,2021,3,1,88卡口
115.86,36.55,重型栏板货车,39,2021,3,1,88卡口
115.86,36.55,小型普通客车,368,2021,3,1,88卡口
115.86,36.55,重型栏板货车,77,2021,3,1,88卡口
115.86,36.55,普通二轮摩托车,1,2021,3,1,88卡口
115.86,36.55,小型普通客车,517,2021,3,1,88卡口
115.86,36.55,重型栏板货车,64,2021,3,1,88卡口
115.86,36.55,其它,2,2021,3,1,88卡口
115.86,36.55,大型汽车,25,2021,3,2,88卡口
115.86,36.55,小型汽车,1,2021,3,2,88卡口
115.86,36.55,小型汽车,82,2021,3,2,88卡口
115.86,36.55,大型汽车,60,2021,3,2,88卡口
115.86,36.55,大型汽车,104,2021,3,2,88卡口
115.86,36.55,小型汽车,93,2021,3,2,88卡口
115.86,36.55,大型汽车,101,2021,3,2,88卡口
115.86,36.55,小型汽车,101,2021,3,2,88卡口
115.86,36.55,小型普通客车,3,2021,3,2,88卡口
115.86,36.55,重型栏板货车,2,2021,3,2,88卡口
115.86,36.55,小型普通客车,486,2021,3,2,88卡口
115.86,36.55,重型栏板货车,55,2021,3,2,88卡口
115.86,36.55,其它,1,2021,3,2,88卡口
115.86,36.55,小型普通客车,388,2021,3,2,88卡口
115.86,36.55,重型栏板货车,82,2021,3,2,88卡口
115.86,36.55,普通二轮摩托车,3,2021,3,2,88卡口
115.86,36.55,其它,1,2021,3,2,88卡口
115.86,36.55,小型普通客车,597,2021,3,2,88卡口
115.86,36.55,重型栏板货车,81,2021,3,2,88卡口
115.86,36.55,其它,2,2021,3,2,88卡口
115.86,36.55,普通二轮摩托车,1,2021,3,2,88卡口
115.86,36.55,大型汽车,27,2021,3,3,88卡口
115.86,36.55,小型汽车,2,2021,3,3,88卡口
115.86,36.55,小型汽车,70,2021,3,3,88卡口
115.86,36.55,大型汽车,66,2021,3,3,88卡口
115.86,36.55,大型汽车,122,2021,3,3,88卡口
115.86,36.55,小型汽车,81,2021,3,3,88卡口
115.86,36.55,大型汽车,104,2021,3,3,88卡口
115.86,36.55,小型汽车,84,2021,3,3,88卡口
115.86,36.55,小型普通客车,8,2021,3,3,88卡口
