jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.17,36.28,大型汽车,31,2021,3,7,354卡口
116.17,36.28,小型汽车,26,2021,3,7,354卡口
116.17,36.28,中型轿车,71,2021,3,7,354卡口
116.17,36.28,轻型栏板货车,48,2021,3,7,354卡口
116.17,36.28,重型栏板货车,41,2021,3,7,354卡口
116.17,36.28,大型普通客车,15,2021,3,7,354卡口
116.17,36.28,大型汽车,21,2021,3,8,354卡口
116.17,36.28,小型汽车,1,2021,3,8,354卡口
116.17,36.28,大型汽车,38,2021,3,8,354卡口
116.17,36.28,小型汽车,21,2021,3,8,354卡口
116.17,36.28,大型汽车,66,2021,3,8,354卡口
116.17,36.28,小型汽车,29,2021,3,8,354卡口
116.17,36.28,大型汽车,26,2021,3,8,354卡口
116.17,36.28,小型汽车,7,2021,3,8,354卡口
116.17,36.28,重型栏板货车,11,2021,3,8,354卡口
116.17,36.28,轻型栏板货车,5,2021,3,8,354卡口
116.17,36.28,大型普通客车,3,2021,3,8,354卡口
116.17,36.28,中型轿车,3,2021,3,8,354卡口
116.17,36.28,中型轿车,205,2021,3,8,354卡口
116.17,36.28,重型栏板货车,74,2021,3,8,354卡口
116.17,36.28,轻型栏板货车,74,2021,3,8,354卡口
116.17,36.28,大型普通客车,19,2021,3,8,354卡口
116.17,36.28,重型栏板货车,100,2021,3,8,354卡口
116.17,36.28,中型轿车,83,2021,3,8,354卡口
116.17,36.28,轻型栏板货车,55,2021,3,8,354卡口
116.17,36.28,大型普通客车,20,2021,3,8,354卡口
116.17,36.28,中型轿车,77,2021,3,8,354卡口
116.17,36.28,轻型栏板货车,44,2021,3,8,354卡口
116.17,36.28,重型栏板货车,28,2021,3,8,354卡口
116.17,36.28,大型普通客车,10,2021,3,8,354卡口
116.17,36.28,大型汽车,24,2021,3,9,354卡口
116.17,36.28,小型汽车,1,2021,3,9,354卡口
116.17,36.28,大型汽车,48,2021,3,9,354卡口
116.17,36.28,小型汽车,10,2021,3,9,354卡口
116.17,36.28,大型汽车,52,2021,3,9,354卡口
116.17,36.28,小型汽车,20,2021,3,9,354卡口
116.17,36.28,大型汽车,36,2021,3,9,354卡口
116.17,36.28,小型汽车,12,2021,3,9,354卡口
116.17,36.28,重型栏板货车,12,2021,3,9,354卡口
116.17,36.28,轻型栏板货车,4,2021,3,9,354卡口
116.17,36.28,大型普通客车,2,2021,3,9,354卡口
116.17,36.28,中型轿车,1,2021,3,9,354卡口
116.17,36.28,中型轿车,169,2021,3,9,354卡口
116.17,36.28,重型栏板货车,86,2021,3,9,354卡口
116.17,36.28,轻型栏板货车,71,2021,3,9,354卡口
116.17,36.28,大型普通客车,22,2021,3,9,354卡口
116.17,36.28,重型栏板货车,104,2021,3,9,354卡口
116.17,36.28,中型轿车,79,2021,3,9,354卡口
116.17,36.28,轻型栏板货车,59,2021,3,9,354卡口
116.17,36.28,大型普通客车,16,2021,3,9,354卡口
116.17,36.28,普通二轮摩托车,1,2021,3,9,354卡口
116.17,36.28,中型轿车,96,2021,3,9,354卡口
116.17,36.28,轻型栏板货车,70,2021,3,9,354卡口
116.17,36.28,重型栏板货车,44,2021,3,9,354卡口
116.17,36.28,大型普通客车,15,2021,3,9,354卡口
116.17,36.28,大型汽车,42,2021,3,10,354卡口
116.17,36.28,小型汽车,42,2021,3,10,354卡口
116.17,36.28,大型汽车,58,2021,3,10,354卡口
116.17,36.28,小型汽车,26,2021,3,10,354卡口
116.17,36.28,大型汽车,42,2021,3,10,354卡口
116.17,36.28,小型汽车,18,2021,3,10,354卡口
116.17,36.28,重型栏板货车,15,2021,3,10,354卡口
116.17,36.28,轻型栏板货车,4,2021,3,10,354卡口
116.17,36.28,大型普通客车,3,2021,3,10,354卡口
116.17,36.28,中型轿车,1,2021,3,10,354卡口
116.17,36.28,中型轿车,318,2021,3,10,354卡口
116.17,36.28,轻型栏板货车,121,2021,3,10,354卡口
116.17,36.28,重型栏板货车,77,2021,3,10,354卡口
116.17,36.28,大型普通客车,22,2021,3,10,354卡口
116.17,36.28,重型栏板货车,104,2021,3,10,354卡口
116.17,36.28,中型轿车,83,2021,3,10,354卡口
116.17,36.28,轻型栏板货车,44,2021,3,10,354卡口
116.17,36.28,大型普通客车,14,2021,3,10,354卡口
116.17,36.28,中型轿车,72,2021,3,10,354卡口
116.17,36.28,轻型栏板货车,39,2021,3,10,354卡口
116.17,36.28,重型栏板货车,30,2021,3,10,354卡口
116.17,36.28,大型普通客车,14,2021,3,10,354卡口
116.17,36.28,大型汽车,21,2021,3,11,354卡口
116.17,36.28,小型汽车,2,2021,3,11,354卡口
116.17,36.28,大型汽车,40,2021,3,11,354卡口
116.17,36.28,小型汽车,18,2021,3,11,354卡口
116.17,36.28,大型汽车,45,2021,3,11,354卡口
116.17,36.28,小型汽车,27,2021,3,11,354卡口
116.17,36.28,大型汽车,39,2021,3,11,354卡口
116.17,36.28,小型汽车,12,2021,3,11,354卡口
116.17,36.28,重型栏板货车,15,2021,3,11,354卡口
116.17,36.28,大型普通客车,4,2021,3,11,354卡口
116.17,36.28,轻型栏板货车,2,2021,3,11,354卡口
116.17,36.28,中型轿车,140,2021,3,11,354卡口
116.17,36.28,轻型栏板货车,66,2021,3,11,354卡口
116.17,36.28,重型栏板货车,52,2021,3,11,354卡口
116.17,36.28,大型普通客车,19,2021,3,11,354卡口
116.17,36.28,重型栏板货车,103,2021,3,11,354卡口
116.17,36.28,中型轿车,94,2021,3,11,354卡口
116.17,36.28,轻型栏板货车,43,2021,3,11,354卡口
116.17,36.28,大型普通客车,24,2021,3,11,354卡口
116.17,36.28,中型轿车,74,2021,3,11,354卡口
116.17,36.28,轻型栏板货车,46,2021,3,11,354卡口
116.17,36.28,重型栏板货车,34,2021,3,11,354卡口
116.17,36.28,大型普通客车,12,2021,3,11,354卡口
116.17,36.28,大型汽车,38,2021,3,12,354卡口
116.17,36.28,小型汽车,24,2021,3,12,354卡口
116.17,36.28,大型汽车,66,2021,3,12,354卡口
116.17,36.28,小型汽车,20,2021,3,12,354卡口
116.17,36.28,大型汽车,39,2021,3,12,354卡口
116.17,36.28,小型汽车,18,2021,3,12,354卡口
116.17,36.28,重型栏板货车,8,2021,3,12,354卡口
116.17,36.28,轻型栏板货车,4,2021,3,12,354卡口
116.17,36.28,大型普通客车,3,2021,3,12,354卡口
