jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.28,36.59,小型汽车,86,2021,3,1,393卡口
116.28,36.59,大型汽车,1,2021,3,1,393卡口
116.28,36.59,小型普通客车,844,2021,3,1,393卡口
116.28,36.59,重型栏板货车,7,2021,3,1,393卡口
116.28,36.59,小型普通客车,596,2021,3,1,393卡口
116.28,36.59,重型栏板货车,7,2021,3,1,393卡口
116.28,36.59,小型普通客车,676,2021,3,1,393卡口
116.28,36.59,重型栏板货车,7,2021,3,1,393卡口
116.28,36.59,小型汽车,87,2021,3,2,393卡口
116.28,36.59,大型汽车,1,2021,3,2,393卡口
116.28,36.59,小型普通客车,941,2021,3,2,393卡口
116.28,36.59,重型栏板货车,6,2021,3,2,393卡口
116.28,36.59,小型普通客车,590,2021,3,2,393卡口
116.28,36.59,重型栏板货车,5,2021,3,2,393卡口
116.28,36.59,小型普通客车,722,2021,3,2,393卡口
116.28,36.59,重型栏板货车,7,2021,3,2,393卡口
116.28,36.59,小型汽车,74,2021,3,3,393卡口
116.28,36.59,大型汽车,1,2021,3,3,393卡口
116.28,36.59,小型汽车,95,2021,3,3,393卡口
116.28,36.59,大型汽车,2,2021,3,3,393卡口
116.28,36.59,小型普通客车,842,2021,3,3,393卡口
116.28,36.59,重型栏板货车,7,2021,3,3,393卡口
116.28,36.59,小型普通客车,583,2021,3,3,393卡口
116.28,36.59,重型栏板货车,6,2021,3,3,393卡口
116.28,36.59,小型普通客车,657,2021,3,3,393卡口
116.28,36.59,重型栏板货车,2,2021,3,3,393卡口
116.28,36.59,小型汽车,86,2021,3,4,393卡口
116.28,36.59,大型汽车,1,2021,3,4,393卡口
116.28,36.59,小型普通客车,23,2021,3,4,393卡口
116.28,36.59,重型栏板货车,1,2021,3,4,393卡口
116.28,36.59,小型普通客车,1048,2021,3,4,393卡口
116.28,36.59,重型栏板货车,10,2021,3,4,393卡口
116.28,36.59,小型普通客车,582,2021,3,4,393卡口
116.28,36.59,重型栏板货车,6,2021,3,4,393卡口
116.28,36.59,小型普通客车,717,2021,3,4,393卡口
116.28,36.59,重型栏板货车,5,2021,3,4,393卡口
116.28,36.59,大型汽车,1,2021,3,5,393卡口
116.28,36.59,小型汽车,1,2021,3,5,393卡口
116.28,36.59,小型汽车,79,2021,3,5,393卡口
116.28,36.59,大型汽车,1,2021,3,5,393卡口
116.28,36.59,小型汽车,89,2021,3,5,393卡口
116.28,36.59,大型汽车,1,2021,3,5,393卡口
116.28,36.59,小型普通客车,1036,2021,3,5,393卡口
116.28,36.59,重型栏板货车,10,2021,3,5,393卡口
116.28,36.59,小型普通客车,544,2021,3,5,393卡口
116.28,36.59,重型栏板货车,12,2021,3,5,393卡口
116.28,36.59,小型普通客车,709,2021,3,5,393卡口
116.28,36.59,重型栏板货车,7,2021,3,5,393卡口
116.28,36.59,其它,1,2021,3,5,393卡口
116.28,36.59,小型汽车,73,2021,3,6,393卡口
116.28,36.59,大型汽车,2,2021,3,6,393卡口
116.28,36.59,小型汽车,96,2021,3,6,393卡口
116.28,36.59,大型汽车,1,2021,3,6,393卡口
116.28,36.59,小型普通客车,34,2021,3,6,393卡口
116.28,36.59,重型栏板货车,2,2021,3,6,393卡口
116.28,36.59,小型普通客车,1165,2021,3,6,393卡口
116.28,36.59,重型栏板货车,5,2021,3,6,393卡口
116.28,36.59,小型普通客车,619,2021,3,6,393卡口
116.28,36.59,重型栏板货车,6,2021,3,6,393卡口
116.28,36.59,小型普通客车,641,2021,3,6,393卡口
116.28,36.59,重型栏板货车,1,2021,3,6,393卡口
116.28,36.59,小型汽车,63,2021,3,7,393卡口
116.28,36.59,大型汽车,1,2021,3,7,393卡口
116.28,36.59,小型汽车,92,2021,3,7,393卡口
116.28,36.59,大型汽车,2,2021,3,7,393卡口
116.28,36.59,小型普通客车,890,2021,3,7,393卡口
116.28,36.59,重型栏板货车,3,2021,3,7,393卡口
116.28,36.59,小型普通客车,580,2021,3,7,393卡口
116.28,36.59,重型栏板货车,6,2021,3,7,393卡口
116.28,36.59,小型普通客车,676,2021,3,7,393卡口
116.28,36.59,重型栏板货车,5,2021,3,7,393卡口
116.28,36.59,小型汽车,83,2021,3,8,393卡口
116.28,36.59,大型汽车,1,2021,3,8,393卡口
116.28,36.59,小型汽车,74,2021,3,8,393卡口
116.28,36.59,大型汽车,2,2021,3,8,393卡口
116.28,36.59,小型普通客车,909,2021,3,8,393卡口
116.28,36.59,重型栏板货车,7,2021,3,8,393卡口
116.28,36.59,小型普通客车,583,2021,3,8,393卡口
116.28,36.59,重型栏板货车,6,2021,3,8,393卡口
116.28,36.59,小型普通客车,710,2021,3,8,393卡口
116.28,36.59,重型栏板货车,5,2021,3,8,393卡口
116.28,36.59,大型汽车,1,2021,3,9,393卡口
116.28,36.59,小型汽车,1,2021,3,9,393卡口
116.28,36.59,小型汽车,71,2021,3,9,393卡口
116.28,36.59,大型汽车,3,2021,3,9,393卡口
116.28,36.59,小型汽车,80,2021,3,9,393卡口
116.28,36.59,大型汽车,4,2021,3,9,393卡口
116.28,36.59,小型普通客车,25,2021,3,9,393卡口
116.28,36.59,重型栏板货车,2,2021,3,9,393卡口
116.28,36.59,小型普通客车,1121,2021,3,9,393卡口
116.28,36.59,重型栏板货车,6,2021,3,9,393卡口
116.28,36.59,小型普通客车,530,2021,3,9,393卡口
116.28,36.59,重型栏板货车,7,2021,3,9,393卡口
116.28,36.59,小型普通客车,675,2021,3,9,393卡口
116.28,36.59,重型栏板货车,6,2021,3,9,393卡口
116.28,36.59,小型汽车,6,2021,3,10,393卡口
116.28,36.59,大型汽车,1,2021,3,10,393卡口
116.28,36.59,小型汽车,96,2021,3,10,393卡口
116.28,36.59,大型汽车,1,2021,3,10,393卡口
116.28,36.59,小型普通客车,1069,2021,3,10,393卡口
116.28,36.59,重型栏板货车,5,2021,3,10,393卡口
116.28,36.59,小型普通客车,562,2021,3,10,393卡口
116.28,36.59,重型栏板货车,5,2021,3,10,393卡口
116.28,36.59,小型普通客车,686,2021,3,10,393卡口
116.28,36.59,重型栏板货车,6,2021,3,10,393卡口
116.28,36.59,小型汽车,81,2021,3,11,393卡口
116.28,36.59,大型汽车,2,2021,3,11,393卡口
116.28,36.59,小型汽车,93,2021,3,11,393卡口
116.28,36.59,大型汽车,1,2021,3,11,393卡口
116.28,36.59,小型普通客车,784,2021,3,11,393卡口
116.28,36.59,重型栏板货车,4,2021,3,11,393卡口
116.28,36.59,小型普通客车,553,2021,3,11,393卡口
116.28,36.59,重型栏板货车,4,2021,3,11,393卡口
116.28,36.59,小型普通客车,653,2021,3,11,393卡口
116.28,36.59,重型栏板货车,7,2021,3,11,393卡口
116.28,36.59,小型汽车,74,2021,3,12,393卡口
116.28,36.59,大型汽车,2,2021,3,12,393卡口
116.28,36.59,小型汽车,98,2021,3,12,393卡口
116.28,36.59,大型汽车,1,2021,3,12,393卡口
116.28,36.59,小型普通客车,1079,2021,3,12,393卡口
116.28,36.59,重型栏板货车,8,2021,3,12,393卡口
116.28,36.59,小型普通客车,554,2021,3,12,393卡口
