jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.04,36.41,小型汽车,18,2021,3,1,281卡口
116.04,36.41,大型汽车,1,2021,3,1,281卡口
116.04,36.41,小型汽车,7,2021,3,1,281卡口
116.04,36.41,大型汽车,2,2021,3,1,281卡口
116.04,36.41,小型汽车,13,2021,3,1,281卡口
116.04,36.41,大型汽车,2,2021,3,1,281卡口
116.04,36.41,小型普通客车,20,2021,3,1,281卡口
116.04,36.41,重型栏板货车,1,2021,3,1,281卡口
116.04,36.41,小型汽车,16,2021,3,2,281卡口
116.04,36.41,大型汽车,2,2021,3,2,281卡口
116.04,36.41,小型汽车,6,2021,3,2,281卡口
116.04,36.41,大型汽车,3,2021,3,2,281卡口
116.04,36.41,小型汽车,16,2021,3,2,281卡口
116.04,36.41,大型汽车,2,2021,3,2,281卡口
116.04,36.41,小型普通客车,23,2021,3,2,281卡口
116.04,36.41,重型栏板货车,1,2021,3,2,281卡口
116.04,36.41,小型汽车,14,2021,3,3,281卡口
116.04,36.41,大型汽车,1,2021,3,3,281卡口
116.04,36.41,小型汽车,7,2021,3,3,281卡口
116.04,36.41,大型汽车,1,2021,3,3,281卡口
116.04,36.41,小型汽车,16,2021,3,3,281卡口
116.04,36.41,大型汽车,1,2021,3,3,281卡口
116.04,36.41,小型普通客车,30,2021,3,3,281卡口
116.04,36.41,重型栏板货车,1,2021,3,3,281卡口
116.04,36.41,小型汽车,13,2021,3,4,281卡口
116.04,36.41,大型汽车,1,2021,3,4,281卡口
116.04,36.41,小型汽车,14,2021,3,4,281卡口
116.04,36.41,大型汽车,2,2021,3,4,281卡口
116.04,36.41,小型汽车,17,2021,3,4,281卡口
116.04,36.41,大型汽车,3,2021,3,4,281卡口
116.04,36.41,小型普通客车,39,2021,3,4,281卡口
116.04,36.41,重型栏板货车,1,2021,3,4,281卡口
116.04,36.41,小型汽车,8,2021,3,5,281卡口
116.04,36.41,大型汽车,2,2021,3,5,281卡口
116.04,36.41,小型普通客车,38,2021,3,5,281卡口
116.04,36.41,重型栏板货车,1,2021,3,5,281卡口
116.04,36.41,小型汽车,12,2021,3,6,281卡口
116.04,36.41,大型汽车,2,2021,3,6,281卡口
116.04,36.41,小型汽车,11,2021,3,6,281卡口
116.04,36.41,大型汽车,2,2021,3,6,281卡口
116.04,36.41,小型普通客车,11,2021,3,6,281卡口
116.04,36.41,重型栏板货车,1,2021,3,6,281卡口
116.04,36.41,小型普通客车,15,2021,3,6,281卡口
116.04,36.41,重型栏板货车,1,2021,3,6,281卡口
116.04,36.41,小型汽车,5,2021,3,7,281卡口
116.04,36.41,大型汽车,1,2021,3,7,281卡口
116.04,36.41,小型汽车,17,2021,3,7,281卡口
116.04,36.41,大型汽车,3,2021,3,7,281卡口
116.04,36.41,小型汽车,12,2021,3,7,281卡口
116.04,36.41,大型汽车,1,2021,3,7,281卡口
116.04,36.41,小型汽车,12,2021,3,8,281卡口
116.04,36.41,大型汽车,2,2021,3,8,281卡口
116.04,36.41,小型汽车,8,2021,3,8,281卡口
116.04,36.41,大型汽车,3,2021,3,8,281卡口
116.04,36.41,小型汽车,16,2021,3,8,281卡口
116.04,36.41,大型汽车,2,2021,3,8,281卡口
116.04,36.41,小型普通客车,31,2021,3,8,281卡口
116.04,36.41,重型栏板货车,1,2021,3,8,281卡口
116.04,36.41,小型汽车,12,2021,3,9,281卡口
116.04,36.41,大型汽车,2,2021,3,9,281卡口
116.04,36.41,小型普通客车,19,2021,3,9,281卡口
116.04,36.41,重型栏板货车,1,2021,3,9,281卡口
116.04,36.41,小型汽车,6,2021,3,10,281卡口
116.04,36.41,大型汽车,2,2021,3,10,281卡口
116.04,36.41,小型汽车,17,2021,3,10,281卡口
116.04,36.41,大型汽车,4,2021,3,10,281卡口
116.04,36.41,小型普通客车,13,2021,3,10,281卡口
116.04,36.41,重型栏板货车,1,2021,3,10,281卡口
116.04,36.41,小型汽车,15,2021,3,11,281卡口
116.04,36.41,大型汽车,2,2021,3,11,281卡口
116.04,36.41,小型汽车,14,2021,3,11,281卡口
116.04,36.41,大型汽车,1,2021,3,11,281卡口
116.04,36.41,小型汽车,15,2021,3,12,281卡口
116.04,36.41,大型汽车,1,2021,3,12,281卡口
116.04,36.41,小型汽车,12,2021,3,12,281卡口
116.04,36.41,大型汽车,2,2021,3,12,281卡口
116.04,36.41,小型普通客车,29,2021,3,12,281卡口
116.04,36.41,重型栏板货车,1,2021,3,12,281卡口
116.04,36.41,小型汽车,6,2021,3,13,281卡口
116.04,36.41,大型汽车,1,2021,3,13,281卡口
116.04,36.41,小型汽车,10,2021,3,13,281卡口
116.04,36.41,大型汽车,3,2021,3,13,281卡口
116.04,36.41,小型汽车,20,2021,3,13,281卡口
116.04,36.41,大型汽车,5,2021,3,13,281卡口
116.04,36.41,小型汽车,17,2021,3,14,281卡口
116.04,36.41,大型汽车,2,2021,3,14,281卡口
116.04,36.41,小型汽车,14,2021,3,15,281卡口
116.04,36.41,大型汽车,2,2021,3,15,281卡口
116.04,36.41,小型普通客车,14,2021,3,15,281卡口
116.04,36.41,重型栏板货车,1,2021,3,15,281卡口
116.04,36.41,小型汽车,11,2021,3,16,281卡口
116.04,36.41,大型汽车,1,2021,3,16,281卡口
116.04,36.41,小型汽车,15,2021,3,16,281卡口
116.04,36.41,大型汽车,1,2021,3,16,281卡口
116.04,36.41,小型汽车,11,2021,3,16,281卡口
116.04,36.41,大型汽车,1,2021,3,16,281卡口
116.04,36.41,小型汽车,12,2021,3,17,281卡口
116.04,36.41,大型汽车,1,2021,3,17,281卡口
116.04,36.41,小型汽车,8,2021,3,17,281卡口
116.04,36.41,大型汽车,2,2021,3,17,281卡口
116.04,36.41,小型汽车,15,2021,3,17,281卡口
116.04,36.41,大型汽车,2,2021,3,17,281卡口
116.04,36.41,小型普通客车,20,2021,3,17,281卡口
116.04,36.41,重型栏板货车,1,2021,3,17,281卡口
116.04,36.41,小型汽车,8,2021,3,18,281卡口
116.04,36.41,大型汽车,1,2021,3,18,281卡口
116.04,36.41,小型汽车,8,2021,3,18,281卡口
116.04,36.41,大型汽车,2,2021,3,18,281卡口
116.04,36.41,小型汽车,13,2021,3,19,281卡口
116.04,36.41,大型汽车,1,2021,3,19,281卡口
116.04,36.41,小型汽车,4,2021,3,19,281卡口
116.04,36.41,大型汽车,3,2021,3,19,281卡口
116.04,36.41,小型汽车,14,2021,3,19,281卡口
116.04,36.41,大型汽车,3,2021,3,19,281卡口
116.04,36.41,小型普通客车,31,2021,3,19,281卡口
116.04,36.41,重型栏板货车,1,2021,3,19,281卡口
116.04,36.41,小型汽车,6,2021,3,20,281卡口
116.04,36.41,大型汽车,1,2021,3,20,281卡口
116.04,36.41,小型汽车,15,2021,3,20,281卡口
116.04,36.41,大型汽车,1,2021,3,20,281卡口
116.04,36.41,小型汽车,10,2021,3,20,281卡口
116.04,36.41,大型汽车,3,2021,3,20,281卡口
116.04,36.41,小型汽车,9,2021,3,21,281卡口
116.04,36.41,大型汽车,2,2021,3,21,281卡口
116.04,36.41,小型普通客车,26,2021,3,21,281卡口
116.04,36.41,重型栏板货车,1,2021,3,21,281卡口
116.04,36.41,小型汽车,9,2021,3,22,281卡口
116.04,36.41,大型汽车,1,2021,3,22,281卡口
116.04,36.41,小型汽车,12,2021,3,22,281卡口
116.04,36.41,大型汽车,4,2021,3,22,281卡口
116.04,36.41,小型汽车,5,2021,3,23,281卡口
116.04,36.41,大型汽车,1,2021,3,23,281卡口
116.04,36.41,小型汽车,5,2021,3,23,281卡口
116.04,36.41,大型汽车,2,2021,3,23,281卡口
116.04,36.41,小型汽车,7,2021,3,23,281卡口
116.04,36.41,大型汽车,6,2021,3,23,281卡口
116.04,36.41,小型普通客车,15,2021,3,23,281卡口
116.04,36.41,重型栏板货车,1,2021,3,23,281卡口
116.04,36.41,小型普通客车,24,2021,3,23,281卡口
116.04,36.41,重型栏板货车,1,2021,3,23,281卡口
116.04,36.41,小型普通客车,23,2021,3,24,281卡口
116.04,36.41,重型栏板货车,1,2021,3,24,281卡口
116.04,36.41,小型汽车,5,2021,3,25,281卡口
116.04,36.41,大型汽车,1,2021,3,25,281卡口
116.04,36.41,小型汽车,5,2021,3,25,281卡口
116.04,36.41,大型汽车,3,2021,3,25,281卡口
116.04,36.41,小型汽车,10,2021,3,25,281卡口
