jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.63,36.51,大型汽车,1,2021,3,1,06卡口
115.63,36.51,小型汽车,1,2021,3,1,06卡口
115.63,36.51,大型汽车,4,2021,3,1,06卡口
115.63,36.51,小型汽车,1,2021,3,1,06卡口
115.63,36.51,大型汽车,1,2021,3,1,06卡口
115.63,36.51,小型汽车,1,2021,3,1,06卡口
115.63,36.51,小型普通客车,19,2021,3,1,06卡口
115.63,36.51,重型栏板货车,2,2021,3,1,06卡口
115.63,36.51,小型普通客车,6,2021,3,1,06卡口
115.63,36.51,重型栏板货车,2,2021,3,1,06卡口
115.63,36.51,小型普通客车,11,2021,3,1,06卡口
115.63,36.51,重型栏板货车,3,2021,3,1,06卡口
115.63,36.51,小型汽车,4,2021,3,2,06卡口
115.63,36.51,大型汽车,3,2021,3,2,06卡口
115.63,36.51,小型汽车,4,2021,3,2,06卡口
115.63,36.51,大型汽车,3,2021,3,2,06卡口
115.63,36.51,小型普通客车,18,2021,3,2,06卡口
115.63,36.51,重型栏板货车,2,2021,3,2,06卡口
115.63,36.51,小型普通客车,9,2021,3,2,06卡口
115.63,36.51,重型栏板货车,2,2021,3,2,06卡口
115.63,36.51,大型汽车,1,2021,3,3,06卡口
115.63,36.51,小型汽车,1,2021,3,3,06卡口
115.63,36.51,大型汽车,1,2021,3,3,06卡口
115.63,36.51,小型汽车,1,2021,3,3,06卡口
115.63,36.51,大型汽车,5,2021,3,3,06卡口
115.63,36.51,小型汽车,4,2021,3,3,06卡口
115.63,36.51,小型普通客车,23,2021,3,3,06卡口
115.63,36.51,重型栏板货车,3,2021,3,3,06卡口
115.63,36.51,小型普通客车,17,2021,3,3,06卡口
115.63,36.51,重型栏板货车,1,2021,3,3,06卡口
115.63,36.51,小型汽车,5,2021,3,4,06卡口
115.63,36.51,大型汽车,1,2021,3,4,06卡口
115.63,36.51,小型汽车,6,2021,3,4,06卡口
115.63,36.51,大型汽车,2,2021,3,4,06卡口
115.63,36.51,小型汽车,2,2021,3,5,06卡口
115.63,36.51,大型汽车,1,2021,3,5,06卡口
115.63,36.51,小型汽车,3,2021,3,5,06卡口
115.63,36.51,大型汽车,2,2021,3,5,06卡口
115.63,36.51,小型汽车,7,2021,3,5,06卡口
115.63,36.51,大型汽车,3,2021,3,5,06卡口
115.63,36.51,小型普通客车,20,2021,3,5,06卡口
115.63,36.51,重型栏板货车,3,2021,3,5,06卡口
115.63,36.51,大型汽车,6,2021,3,6,06卡口
115.63,36.51,小型汽车,3,2021,3,6,06卡口
115.63,36.51,大型汽车,5,2021,3,6,06卡口
115.63,36.51,小型汽车,5,2021,3,6,06卡口
115.63,36.51,小型普通客车,18,2021,3,6,06卡口
