jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.35,36.29,小型汽车,74,2021,3,1,402卡口
116.35,36.29,大型汽车,1,2021,3,1,402卡口
116.35,36.29,小型普通客车,6,2021,3,1,402卡口
116.35,36.29,其它,3,2021,3,1,402卡口
116.35,36.29,其它,558,2021,3,1,402卡口
116.35,36.29,小型普通客车,512,2021,3,1,402卡口
116.35,36.29,重型栏板货车,3,2021,3,1,402卡口
116.35,36.29,小型普通客车,273,2021,3,1,402卡口
116.35,36.29,其它,271,2021,3,1,402卡口
116.35,36.29,重型栏板货车,7,2021,3,1,402卡口
116.35,36.29,小型普通客车,502,2021,3,1,402卡口
116.35,36.29,其它,468,2021,3,1,402卡口
116.35,36.29,重型栏板货车,4,2021,3,1,402卡口
116.35,36.29,小型汽车,97,2021,3,2,402卡口
116.35,36.29,大型汽车,2,2021,3,2,402卡口
116.35,36.29,小型汽车,114,2021,3,2,402卡口
116.35,36.29,大型汽车,1,2021,3,2,402卡口
116.35,36.29,小型普通客车,12,2021,3,2,402卡口
116.35,36.29,其它,4,2021,3,2,402卡口
116.35,36.29,其它,493,2021,3,2,402卡口
116.35,36.29,小型普通客车,480,2021,3,2,402卡口
116.35,36.29,重型栏板货车,7,2021,3,2,402卡口
116.35,36.29,小型普通客车,291,2021,3,2,402卡口
116.35,36.29,其它,242,2021,3,2,402卡口
116.35,36.29,重型栏板货车,9,2021,3,2,402卡口
116.35,36.29,小型普通客车,516,2021,3,2,402卡口
116.35,36.29,其它,459,2021,3,2,402卡口
116.35,36.29,重型栏板货车,4,2021,3,2,402卡口
116.35,36.29,小型普通客车,9,2021,3,3,402卡口
116.35,36.29,其它,6,2021,3,3,402卡口
116.35,36.29,其它,491,2021,3,3,402卡口
116.35,36.29,小型普通客车,487,2021,3,3,402卡口
116.35,36.29,重型栏板货车,7,2021,3,3,402卡口
116.35,36.29,小型普通客车,299,2021,3,3,402卡口
116.35,36.29,其它,252,2021,3,3,402卡口
116.35,36.29,重型栏板货车,6,2021,3,3,402卡口
116.35,36.29,小型普通客车,461,2021,3,3,402卡口
116.35,36.29,其它,427,2021,3,3,402卡口
116.35,36.29,重型栏板货车,3,2021,3,3,402卡口
116.35,36.29,小型汽车,82,2021,3,4,402卡口
116.35,36.29,大型汽车,1,2021,3,4,402卡口
116.35,36.29,小型汽车,93,2021,3,4,402卡口
116.35,36.29,大型汽车,3,2021,3,4,402卡口
116.35,36.29,小型汽车,109,2021,3,4,402卡口
116.35,36.29,大型汽车,1,2021,3,4,402卡口
116.35,36.29,小型普通客车,5,2021,3,4,402卡口
116.35,36.29,其它,5,2021,3,4,402卡口
116.35,36.29,其它,491,2021,3,4,402卡口
116.35,36.29,小型普通客车,462,2021,3,4,402卡口
116.35,36.29,重型栏板货车,8,2021,3,4,402卡口
116.35,36.29,小型普通客车,253,2021,3,4,402卡口
116.35,36.29,其它,247,2021,3,4,402卡口
116.35,36.29,重型栏板货车,7,2021,3,4,402卡口
116.35,36.29,小型普通客车,465,2021,3,4,402卡口
116.35,36.29,其它,463,2021,3,4,402卡口
116.35,36.29,重型栏板货车,7,2021,3,4,402卡口
116.35,36.29,小型汽车,87,2021,3,5,402卡口
116.35,36.29,大型汽车,1,2021,3,5,402卡口
116.35,36.29,小型汽车,70,2021,3,5,402卡口
116.35,36.29,大型汽车,1,2021,3,5,402卡口
116.35,36.29,小型普通客车,7,2021,3,5,402卡口
116.35,36.29,其它,7,2021,3,5,402卡口
116.35,36.29,小型普通客车,480,2021,3,5,402卡口
116.35,36.29,其它,467,2021,3,5,402卡口
116.35,36.29,重型栏板货车,7,2021,3,5,402卡口
116.35,36.29,小型普通客车,269,2021,3,5,402卡口
116.35,36.29,其它,259,2021,3,5,402卡口
116.35,36.29,重型栏板货车,6,2021,3,5,402卡口
116.35,36.29,小型普通客车,513,2021,3,5,402卡口
116.35,36.29,其它,471,2021,3,5,402卡口
116.35,36.29,重型栏板货车,6,2021,3,5,402卡口
116.35,36.29,小型普通客车,7,2021,3,6,402卡口
116.35,36.29,其它,7,2021,3,6,402卡口
116.35,36.29,重型栏板货车,1,2021,3,6,402卡口
116.35,36.29,小型普通客车,89,2021,3,6,402卡口
116.35,36.29,其它,79,2021,3,6,402卡口
116.35,36.29,重型栏板货车,2,2021,3,6,402卡口
116.35,36.29,小型普通客车,162,2021,3,6,402卡口
116.35,36.29,其它,146,2021,3,6,402卡口
116.35,36.29,重型栏板货车,3,2021,3,6,402卡口
116.35,36.29,小型普通客车,397,2021,3,6,402卡口
116.35,36.29,其它,394,2021,3,6,402卡口
116.35,36.29,重型栏板货车,4,2021,3,6,402卡口
116.35,36.29,小型汽车,37,2021,3,7,402卡口
116.35,36.29,大型汽车,1,2021,3,7,402卡口
116.35,36.29,小型普通客车,8,2021,3,7,402卡口
116.35,36.29,其它,6,2021,3,7,402卡口
116.35,36.29,重型栏板货车,1,2021,3,7,402卡口
116.35,36.29,小型普通客车,262,2021,3,7,402卡口
116.35,36.29,其它,259,2021,3,7,402卡口
116.35,36.29,重型栏板货车,6,2021,3,7,402卡口
116.35,36.29,小型普通客车,264,2021,3,7,402卡口
116.35,36.29,其它,259,2021,3,7,402卡口
116.35,36.29,重型栏板货车,4,2021,3,7,402卡口
116.35,36.29,小型普通客车,392,2021,3,7,402卡口
116.35,36.29,其它,319,2021,3,7,402卡口
116.35,36.29,重型栏板货车,2,2021,3,7,402卡口
116.35,36.29,小型普通客车,6,2021,3,8,402卡口
116.35,36.29,其它,6,2021,3,8,402卡口
116.35,36.29,其它,497,2021,3,8,402卡口
116.35,36.29,小型普通客车,462,2021,3,8,402卡口
116.35,36.29,重型栏板货车,6,2021,3,8,402卡口
116.35,36.29,小型普通客车,303,2021,3,8,402卡口
116.35,36.29,其它,269,2021,3,8,402卡口
116.35,36.29,重型栏板货车,3,2021,3,8,402卡口
116.35,36.29,其它,498,2021,3,8,402卡口
116.35,36.29,小型普通客车,457,2021,3,8,402卡口
116.35,36.29,重型栏板货车,6,2021,3,8,402卡口
116.35,36.29,小型汽车,77,2021,3,9,402卡口
116.35,36.29,大型汽车,1,2021,3,9,402卡口
116.35,36.29,小型汽车,72,2021,3,9,402卡口
116.35,36.29,大型汽车,1,2021,3,9,402卡口
