jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.08,36.18,小型汽车,4,2021,3,1,310卡口
116.08,36.18,大型汽车,1,2021,3,1,310卡口
116.08,36.18,小型汽车,19,2021,3,1,310卡口
116.08,36.18,大型汽车,1,2021,3,1,310卡口
116.08,36.18,小型汽车,47,2021,3,1,310卡口
116.08,36.18,大型汽车,2,2021,3,1,310卡口
116.08,36.18,小型普通客车,261,2021,3,1,310卡口
116.08,36.18,重型栏板货车,7,2021,3,1,310卡口
116.08,36.18,小型普通客车,191,2021,3,1,310卡口
116.08,36.18,重型栏板货车,1,2021,3,1,310卡口
116.08,36.18,小型普通客车,592,2021,3,1,310卡口
116.08,36.18,重型栏板货车,1,2021,3,1,310卡口
116.08,36.18,小型汽车,6,2021,3,2,310卡口
116.08,36.18,大型汽车,1,2021,3,2,310卡口
116.08,36.18,小型汽车,25,2021,3,2,310卡口
116.08,36.18,大型汽车,1,2021,3,2,310卡口
116.08,36.18,小型汽车,30,2021,3,2,310卡口
116.08,36.18,大型汽车,1,2021,3,2,310卡口
116.08,36.18,小型普通客车,253,2021,3,2,310卡口
116.08,36.18,重型栏板货车,6,2021,3,2,310卡口
116.08,36.18,小型普通客车,188,2021,3,2,310卡口
116.08,36.18,重型栏板货车,3,2021,3,2,310卡口
116.08,36.18,小型普通客车,620,2021,3,2,310卡口
116.08,36.18,重型栏板货车,2,2021,3,2,310卡口
116.08,36.18,小型汽车,2,2021,3,3,310卡口
116.08,36.18,大型汽车,1,2021,3,3,310卡口
116.08,36.18,小型汽车,22,2021,3,3,310卡口
116.08,36.18,大型汽车,1,2021,3,3,310卡口
116.08,36.18,小型普通客车,248,2021,3,3,310卡口
116.08,36.18,重型栏板货车,6,2021,3,3,310卡口
116.08,36.18,小型普通客车,200,2021,3,3,310卡口
116.08,36.18,重型栏板货车,2,2021,3,3,310卡口
116.08,36.18,小型汽车,22,2021,3,4,310卡口
116.08,36.18,大型汽车,1,2021,3,4,310卡口
116.08,36.18,小型汽车,57,2021,3,4,310卡口
116.08,36.18,大型汽车,2,2021,3,4,310卡口
116.08,36.18,小型普通客车,15,2021,3,4,310卡口
116.08,36.18,重型栏板货车,3,2021,3,4,310卡口
116.08,36.18,小型普通客车,241,2021,3,4,310卡口
116.08,36.18,重型栏板货车,4,2021,3,4,310卡口
116.08,36.18,小型普通客车,159,2021,3,4,310卡口
116.08,36.18,重型栏板货车,1,2021,3,4,310卡口
116.08,36.18,小型普通客车,561,2021,3,4,310卡口
116.08,36.18,重型栏板货车,1,2021,3,4,310卡口
116.08,36.18,大型汽车,2,2021,3,5,310卡口
116.08,36.18,小型汽车,1,2021,3,5,310卡口
116.08,36.18,小型汽车,19,2021,3,5,310卡口
116.08,36.18,大型汽车,1,2021,3,5,310卡口
116.08,36.18,小型普通客车,19,2021,3,5,310卡口
116.08,36.18,重型栏板货车,3,2021,3,5,310卡口
116.08,36.18,小型普通客车,268,2021,3,5,310卡口
116.08,36.18,重型栏板货车,6,2021,3,5,310卡口
116.08,36.18,小型普通客车,195,2021,3,5,310卡口
116.08,36.18,重型栏板货车,4,2021,3,5,310卡口
116.08,36.18,小型普通客车,571,2021,3,5,310卡口
116.08,36.18,重型栏板货车,8,2021,3,5,310卡口
116.08,36.18,小型汽车,16,2021,3,6,310卡口
116.08,36.18,大型汽车,1,2021,3,6,310卡口
116.08,36.18,小型普通客车,11,2021,3,6,310卡口
116.08,36.18,重型栏板货车,1,2021,3,6,310卡口
116.08,36.18,小型普通客车,223,2021,3,6,310卡口
116.08,36.18,重型栏板货车,5,2021,3,6,310卡口
116.08,36.18,小型普通客车,446,2021,3,6,310卡口
116.08,36.18,重型栏板货车,2,2021,3,6,310卡口
116.08,36.18,小型汽车,21,2021,3,7,310卡口
116.08,36.18,大型汽车,1,2021,3,7,310卡口
116.08,36.18,小型汽车,61,2021,3,7,310卡口
116.08,36.18,大型汽车,1,2021,3,7,310卡口
116.08,36.18,小型普通客车,16,2021,3,7,310卡口
116.08,36.18,重型栏板货车,1,2021,3,7,310卡口
116.08,36.18,小型普通客车,204,2021,3,7,310卡口
116.08,36.18,重型栏板货车,3,2021,3,7,310卡口
116.08,36.18,小型普通客车,201,2021,3,7,310卡口
116.08,36.18,重型栏板货车,1,2021,3,7,310卡口
116.08,36.18,小型普通客车,442,2021,3,7,310卡口
116.08,36.18,重型栏板货车,1,2021,3,7,310卡口
116.08,36.18,小型汽车,2,2021,3,8,310卡口
116.08,36.18,大型汽车,1,2021,3,8,310卡口
116.08,36.18,小型汽车,53,2021,3,8,310卡口
116.08,36.18,大型汽车,1,2021,3,8,310卡口
116.08,36.18,小型普通客车,19,2021,3,8,310卡口
116.08,36.18,重型栏板货车,5,2021,3,8,310卡口
116.08,36.18,小型普通客车,291,2021,3,8,310卡口
116.08,36.18,重型栏板货车,6,2021,3,8,310卡口
116.08,36.18,小型普通客车,170,2021,3,8,310卡口
116.08,36.18,重型栏板货车,2,2021,3,8,310卡口
116.08,36.18,小型普通客车,572,2021,3,8,310卡口
116.08,36.18,重型栏板货车,4,2021,3,8,310卡口
116.08,36.18,小型汽车,19,2021,3,9,310卡口
116.08,36.18,大型汽车,1,2021,3,9,310卡口
116.08,36.18,小型汽车,17,2021,3,9,310卡口
116.08,36.18,大型汽车,1,2021,3,9,310卡口
116.08,36.18,小型汽车,58,2021,3,9,310卡口
116.08,36.18,大型汽车,2,2021,3,9,310卡口
116.08,36.18,小型普通客车,17,2021,3,9,310卡口
116.08,36.18,重型栏板货车,7,2021,3,9,310卡口
116.08,36.18,小型普通客车,254,2021,3,9,310卡口
116.08,36.18,重型栏板货车,8,2021,3,9,310卡口
116.08,36.18,小型普通客车,174,2021,3,9,310卡口
116.08,36.18,重型栏板货车,2,2021,3,9,310卡口
116.08,36.18,小型普通客车,653,2021,3,9,310卡口
116.08,36.18,重型栏板货车,1,2021,3,9,310卡口
116.08,36.18,大型汽车,1,2021,3,10,310卡口
116.08,36.18,小型汽车,1,2021,3,10,310卡口
116.08,36.18,小型汽车,66,2021,3,10,310卡口
116.08,36.18,大型汽车,1,2021,3,10,310卡口
116.08,36.18,小型普通客车,265,2021,3,10,310卡口
116.08,36.18,重型栏板货车,6,2021,3,10,310卡口
116.08,36.18,小型普通客车,161,2021,3,10,310卡口
116.08,36.18,重型栏板货车,2,2021,3,10,310卡口
116.08,36.18,小型普通客车,618,2021,3,10,310卡口
116.08,36.18,重型栏板货车,1,2021,3,10,310卡口
116.08,36.18,小型汽车,27,2021,3,11,310卡口
116.08,36.18,大型汽车,1,2021,3,11,310卡口
116.08,36.18,小型汽车,49,2021,3,11,310卡口
116.08,36.18,大型汽车,1,2021,3,11,310卡口
116.08,36.18,小型普通客车,17,2021,3,11,310卡口
116.08,36.18,重型栏板货车,1,2021,3,11,310卡口
116.08,36.18,小型普通客车,246,2021,3,11,310卡口
116.08,36.18,重型栏板货车,5,2021,3,11,310卡口
116.08,36.18,小型普通客车,166,2021,3,11,310卡口
116.08,36.18,重型栏板货车,1,2021,3,11,310卡口
116.08,36.18,小型普通客车,574,2021,3,11,310卡口
116.08,36.18,重型栏板货车,2,2021,3,11,310卡口
116.08,36.18,小型汽车,36,2021,3,12,310卡口
116.08,36.18,大型汽车,3,2021,3,12,310卡口
116.08,36.18,小型普通客车,12,2021,3,12,310卡口
116.08,36.18,重型栏板货车,2,2021,3,12,310卡口
116.08,36.18,小型普通客车,323,2021,3,12,310卡口
116.08,36.18,重型栏板货车,13,2021,3,12,310卡口
