jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.17,36.91,小型普通客车,396,2021,3,1,358卡口
116.17,36.91,重型栏板货车,7,2021,3,1,358卡口
116.17,36.91,小型普通客车,217,2021,3,1,358卡口
116.17,36.91,重型栏板货车,8,2021,3,1,358卡口
116.17,36.91,小型普通客车,257,2021,3,1,358卡口
116.17,36.91,重型栏板货车,8,2021,3,1,358卡口
116.17,36.91,小型汽车,42,2021,3,2,358卡口
116.17,36.91,大型汽车,1,2021,3,2,358卡口
116.17,36.91,小型普通客车,341,2021,3,2,358卡口
116.17,36.91,重型栏板货车,9,2021,3,2,358卡口
116.17,36.91,小型普通客车,213,2021,3,2,358卡口
116.17,36.91,重型栏板货车,9,2021,3,2,358卡口
116.17,36.91,小型普通客车,269,2021,3,2,358卡口
116.17,36.91,重型栏板货车,8,2021,3,2,358卡口
116.17,36.91,小型汽车,27,2021,3,3,358卡口
116.17,36.91,大型汽车,1,2021,3,3,358卡口
116.17,36.91,小型普通客车,363,2021,3,3,358卡口
116.17,36.91,重型栏板货车,11,2021,3,3,358卡口
116.17,36.91,小型普通客车,185,2021,3,3,358卡口
116.17,36.91,重型栏板货车,6,2021,3,3,358卡口
116.17,36.91,小型普通客车,249,2021,3,3,358卡口
116.17,36.91,重型栏板货车,8,2021,3,3,358卡口
116.17,36.91,小型普通客车,382,2021,3,4,358卡口
116.17,36.91,重型栏板货车,9,2021,3,4,358卡口
116.17,36.91,小型普通客车,199,2021,3,4,358卡口
116.17,36.91,重型栏板货车,8,2021,3,4,358卡口
116.17,36.91,小型普通客车,224,2021,3,4,358卡口
116.17,36.91,重型栏板货车,10,2021,3,4,358卡口
116.17,36.91,小型普通客车,362,2021,3,5,358卡口
116.17,36.91,重型栏板货车,6,2021,3,5,358卡口
116.17,36.91,小型普通客车,209,2021,3,5,358卡口
116.17,36.91,重型栏板货车,8,2021,3,5,358卡口
116.17,36.91,小型普通客车,257,2021,3,5,358卡口
116.17,36.91,重型栏板货车,7,2021,3,5,358卡口
116.17,36.91,小型普通客车,19,2021,3,6,358卡口
116.17,36.91,重型栏板货车,2,2021,3,6,358卡口
116.17,36.91,小型普通客车,263,2021,3,6,358卡口
116.17,36.91,重型栏板货车,8,2021,3,6,358卡口
116.17,36.91,小型普通客车,245,2021,3,6,358卡口
116.17,36.91,重型栏板货车,10,2021,3,6,358卡口
116.17,36.91,小型普通客车,208,2021,3,6,358卡口
116.17,36.91,重型栏板货车,7,2021,3,6,358卡口
116.17,36.91,小型普通客车,213,2021,3,7,358卡口
116.17,36.91,重型栏板货车,9,2021,3,7,358卡口
116.17,36.91,小型普通客车,219,2021,3,7,358卡口
116.17,36.91,重型栏板货车,10,2021,3,7,358卡口
116.17,36.91,小型普通客车,219,2021,3,7,358卡口
116.17,36.91,重型栏板货车,9,2021,3,7,358卡口
116.17,36.91,小型汽车,31,2021,3,8,358卡口
116.17,36.91,大型汽车,1,2021,3,8,358卡口
116.17,36.91,小型普通客车,15,2021,3,8,358卡口
116.17,36.91,重型栏板货车,1,2021,3,8,358卡口
116.17,36.91,小型普通客车,384,2021,3,8,358卡口
116.17,36.91,重型栏板货车,5,2021,3,8,358卡口
116.17,36.91,小型普通客车,195,2021,3,8,358卡口
116.17,36.91,重型栏板货车,9,2021,3,8,358卡口
116.17,36.91,小型普通客车,233,2021,3,8,358卡口
116.17,36.91,重型栏板货车,8,2021,3,8,358卡口
116.17,36.91,小型汽车,77,2021,3,9,358卡口
116.17,36.91,大型汽车,1,2021,3,9,358卡口
116.17,36.91,小型普通客车,348,2021,3,9,358卡口
116.17,36.91,重型栏板货车,9,2021,3,9,358卡口
116.17,36.91,小型普通客车,196,2021,3,9,358卡口
116.17,36.91,重型栏板货车,8,2021,3,9,358卡口
116.17,36.91,小型普通客车,474,2021,3,9,358卡口
116.17,36.91,重型栏板货车,13,2021,3,9,358卡口
116.17,36.91,小型普通客车,574,2021,3,10,358卡口
116.17,36.91,重型栏板货车,12,2021,3,10,358卡口
116.17,36.91,小型普通客车,362,2021,3,10,358卡口
116.17,36.91,重型栏板货车,15,2021,3,10,358卡口
116.17,36.91,小型普通客车,273,2021,3,10,358卡口
116.17,36.91,重型栏板货车,8,2021,3,10,358卡口
116.17,36.91,小型普通客车,354,2021,3,11,358卡口
116.17,36.91,重型栏板货车,10,2021,3,11,358卡口
116.17,36.91,小型普通客车,208,2021,3,11,358卡口
116.17,36.91,重型栏板货车,9,2021,3,11,358卡口
116.17,36.91,小型普通客车,229,2021,3,11,358卡口
116.17,36.91,重型栏板货车,9,2021,3,11,358卡口
116.17,36.91,小型汽车,36,2021,3,12,358卡口
116.17,36.91,大型汽车,1,2021,3,12,358卡口
116.17,36.91,小型普通客车,365,2021,3,12,358卡口
116.17,36.91,重型栏板货车,8,2021,3,12,358卡口
116.17,36.91,小型普通客车,189,2021,3,12,358卡口
116.17,36.91,重型栏板货车,8,2021,3,12,358卡口
116.17,36.91,小型普通客车,263,2021,3,12,358卡口
116.17,36.91,重型栏板货车,7,2021,3,12,358卡口
116.17,36.91,小型普通客车,248,2021,3,13,358卡口
116.17,36.91,重型栏板货车,8,2021,3,13,358卡口
116.17,36.91,小型普通客车,210,2021,3,13,358卡口
116.17,36.91,重型栏板货车,8,2021,3,13,358卡口
116.17,36.91,小型普通客车,230,2021,3,13,358卡口
116.17,36.91,重型栏板货车,8,2021,3,13,358卡口
116.17,36.91,小型普通客车,223,2021,3,14,358卡口
116.17,36.91,重型栏板货车,9,2021,3,14,358卡口
116.17,36.91,小型普通客车,231,2021,3,14,358卡口
116.17,36.91,重型栏板货车,7,2021,3,14,358卡口
116.17,36.91,小型普通客车,231,2021,3,14,358卡口
116.17,36.91,重型栏板货车,9,2021,3,14,358卡口
116.17,36.91,小型汽车,22,2021,3,15,358卡口
116.17,36.91,大型汽车,1,2021,3,15,358卡口
116.17,36.91,小型普通客车,341,2021,3,15,358卡口
116.17,36.91,重型栏板货车,12,2021,3,15,358卡口
116.17,36.91,小型普通客车,177,2021,3,15,358卡口
116.17,36.91,重型栏板货车,8,2021,3,15,358卡口
116.17,36.91,小型普通客车,254,2021,3,15,358卡口
116.17,36.91,重型栏板货车,10,2021,3,15,358卡口
116.17,36.91,小型汽车,44,2021,3,16,358卡口
116.17,36.91,大型汽车,1,2021,3,16,358卡口
116.17,36.91,小型普通客车,343,2021,3,16,358卡口
116.17,36.91,重型栏板货车,12,2021,3,16,358卡口
116.17,36.91,小型普通客车,209,2021,3,16,358卡口
116.17,36.91,重型栏板货车,9,2021,3,16,358卡口
116.17,36.91,小型普通客车,244,2021,3,16,358卡口
116.17,36.91,重型栏板货车,10,2021,3,16,358卡口
116.17,36.91,小型普通客车,335,2021,3,17,358卡口
116.17,36.91,重型栏板货车,9,2021,3,17,358卡口
116.17,36.91,小型普通客车,169,2021,3,17,358卡口
116.17,36.91,重型栏板货车,7,2021,3,17,358卡口
116.17,36.91,小型普通客车,260,2021,3,17,358卡口
116.17,36.91,重型栏板货车,8,2021,3,17,358卡口
116.17,36.91,小型汽车,40,2021,3,18,358卡口
116.17,36.91,大型汽车,1,2021,3,18,358卡口
116.17,36.91,小型普通客车,365,2021,3,18,358卡口
116.17,36.91,重型栏板货车,13,2021,3,18,358卡口
116.17,36.91,小型普通客车,196,2021,3,18,358卡口
116.17,36.91,重型栏板货车,10,2021,3,18,358卡口
116.17,36.91,小型普通客车,232,2021,3,18,358卡口
116.17,36.91,重型栏板货车,9,2021,3,18,358卡口
116.17,36.91,小型普通客车,331,2021,3,19,358卡口
116.17,36.91,重型栏板货车,11,2021,3,19,358卡口
116.17,36.91,小型普通客车,191,2021,3,19,358卡口
116.17,36.91,重型栏板货车,7,2021,3,19,358卡口
116.17,36.91,小型普通客车,276,2021,3,19,358卡口
