jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.97,36.77,小型汽车,46,2021,3,1,196卡口
115.97,36.77,大型汽车,1,2021,3,1,196卡口
115.97,36.77,小型汽车,66,2021,3,1,196卡口
115.97,36.77,大型汽车,1,2021,3,1,196卡口
115.97,36.77,小型普通客车,538,2021,3,1,196卡口
115.97,36.77,重型栏板货车,11,2021,3,1,196卡口
115.97,36.77,小型普通客车,355,2021,3,1,196卡口
115.97,36.77,重型栏板货车,9,2021,3,1,196卡口
115.97,36.77,小型普通客车,751,2021,3,1,196卡口
115.97,36.77,重型栏板货车,5,2021,3,1,196卡口
115.97,36.77,小型汽车,2,2021,3,2,196卡口
115.97,36.77,大型汽车,1,2021,3,2,196卡口
115.97,36.77,小型普通客车,411,2021,3,2,196卡口
115.97,36.77,重型栏板货车,6,2021,3,2,196卡口
115.97,36.77,小型普通客车,348,2021,3,2,196卡口
115.97,36.77,重型栏板货车,7,2021,3,2,196卡口
115.97,36.77,小型普通客车,772,2021,3,2,196卡口
115.97,36.77,重型栏板货车,10,2021,3,2,196卡口
115.97,36.77,小型汽车,34,2021,3,3,196卡口
115.97,36.77,大型汽车,1,2021,3,3,196卡口
115.97,36.77,小型汽车,62,2021,3,3,196卡口
115.97,36.77,大型汽车,1,2021,3,3,196卡口
115.97,36.77,小型普通客车,436,2021,3,3,196卡口
115.97,36.77,重型栏板货车,10,2021,3,3,196卡口
115.97,36.77,小型普通客车,306,2021,3,3,196卡口
115.97,36.77,重型栏板货车,6,2021,3,3,196卡口
115.97,36.77,小型普通客车,593,2021,3,3,196卡口
115.97,36.77,重型栏板货车,5,2021,3,3,196卡口
115.97,36.77,小型普通客车,452,2021,3,4,196卡口
115.97,36.77,重型栏板货车,12,2021,3,4,196卡口
115.97,36.77,小型普通客车,331,2021,3,4,196卡口
115.97,36.77,重型栏板货车,12,2021,3,4,196卡口
115.97,36.77,小型普通客车,719,2021,3,4,196卡口
115.97,36.77,重型栏板货车,8,2021,3,4,196卡口
115.97,36.77,小型汽车,28,2021,3,5,196卡口
115.97,36.77,大型汽车,1,2021,3,5,196卡口
115.97,36.77,小型普通客车,389,2021,3,5,196卡口
115.97,36.77,重型栏板货车,4,2021,3,5,196卡口
115.97,36.77,小型普通客车,333,2021,3,5,196卡口
115.97,36.77,重型栏板货车,13,2021,3,5,196卡口
115.97,36.77,小型普通客车,707,2021,3,5,196卡口
115.97,36.77,重型栏板货车,6,2021,3,5,196卡口
115.97,36.77,小型汽车,4,2021,3,6,196卡口
115.97,36.77,大型汽车,1,2021,3,6,196卡口
115.97,36.77,小型普通客车,61,2021,3,6,196卡口
115.97,36.77,重型栏板货车,1,2021,3,6,196卡口
115.97,36.77,小型普通客车,244,2021,3,6,196卡口
115.97,36.77,重型栏板货车,9,2021,3,6,196卡口
115.97,36.77,小型普通客车,678,2021,3,6,196卡口
115.97,36.77,重型栏板货车,6,2021,3,6,196卡口
115.97,36.77,大型汽车,2,2021,3,7,196卡口
115.97,36.77,小型汽车,1,2021,3,7,196卡口
115.97,36.77,小型汽车,48,2021,3,7,196卡口
115.97,36.77,大型汽车,2,2021,3,7,196卡口
115.97,36.77,小型普通客车,9,2021,3,7,196卡口
115.97,36.77,重型栏板货车,1,2021,3,7,196卡口
115.97,36.77,小型普通客车,277,2021,3,7,196卡口
115.97,36.77,重型栏板货车,7,2021,3,7,196卡口
115.97,36.77,小型普通客车,352,2021,3,7,196卡口
115.97,36.77,重型栏板货车,7,2021,3,7,196卡口
115.97,36.77,小型普通客车,553,2021,3,7,196卡口
115.97,36.77,重型栏板货车,3,2021,3,7,196卡口
115.97,36.77,小型普通客车,435,2021,3,8,196卡口
115.97,36.77,重型栏板货车,6,2021,3,8,196卡口
115.97,36.77,小型普通客车,366,2021,3,8,196卡口
115.97,36.77,重型栏板货车,14,2021,3,8,196卡口
115.97,36.77,小型普通客车,698,2021,3,8,196卡口
115.97,36.77,重型栏板货车,11,2021,3,8,196卡口
115.97,36.77,小型汽车,80,2021,3,9,196卡口
115.97,36.77,大型汽车,1,2021,3,9,196卡口
115.97,36.77,小型普通客车,446,2021,3,9,196卡口
115.97,36.77,重型栏板货车,3,2021,3,9,196卡口
115.97,36.77,小型普通客车,360,2021,3,9,196卡口
115.97,36.77,重型栏板货车,14,2021,3,9,196卡口
115.97,36.77,小型普通客车,695,2021,3,9,196卡口
115.97,36.77,重型栏板货车,10,2021,3,9,196卡口
115.97,36.77,小型普通客车,405,2021,3,10,196卡口
115.97,36.77,重型栏板货车,9,2021,3,10,196卡口
115.97,36.77,小型普通客车,312,2021,3,10,196卡口
115.97,36.77,重型栏板货车,10,2021,3,10,196卡口
115.97,36.77,小型普通客车,720,2021,3,10,196卡口
115.97,36.77,重型栏板货车,9,2021,3,10,196卡口
115.97,36.77,小型普通客车,14,2021,3,11,196卡口
115.97,36.77,重型栏板货车,1,2021,3,11,196卡口
115.97,36.77,小型普通客车,404,2021,3,11,196卡口
115.97,36.77,重型栏板货车,12,2021,3,11,196卡口
115.97,36.77,小型普通客车,319,2021,3,11,196卡口
115.97,36.77,重型栏板货车,5,2021,3,11,196卡口
115.97,36.77,其它,1,2021,3,11,196卡口
115.97,36.77,小型普通客车,722,2021,3,11,196卡口
115.97,36.77,重型栏板货车,4,2021,3,11,196卡口
115.97,36.77,小型汽车,28,2021,3,12,196卡口
