jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.82,36.45,小型汽车,120,2021,3,1,68卡口
115.82,36.45,大型汽车,72,2021,3,1,68卡口
115.82,36.45,大型汽车,86,2021,3,1,68卡口
115.82,36.45,小型汽车,75,2021,3,1,68卡口
115.82,36.45,小型汽车,80,2021,3,1,68卡口
115.82,36.45,大型汽车,69,2021,3,1,68卡口
115.82,36.45,重型栏板货车,18,2021,3,1,68卡口
115.82,36.45,小型普通客车,6,2021,3,1,68卡口
115.82,36.45,小型普通客车,856,2021,3,1,68卡口
115.82,36.45,重型栏板货车,115,2021,3,1,68卡口
115.82,36.45,小型普通客车,450,2021,3,1,68卡口
115.82,36.45,重型栏板货车,188,2021,3,1,68卡口
115.82,36.45,小型普通客车,488,2021,3,1,68卡口
115.82,36.45,重型栏板货车,113,2021,3,1,68卡口
115.82,36.45,大型汽车,53,2021,3,2,68卡口
115.82,36.45,小型汽车,2,2021,3,2,68卡口
115.82,36.45,小型汽车,100,2021,3,2,68卡口
115.82,36.45,大型汽车,81,2021,3,2,68卡口
115.82,36.45,大型汽车,108,2021,3,2,68卡口
115.82,36.45,小型汽车,104,2021,3,2,68卡口
115.82,36.45,小型汽车,112,2021,3,2,68卡口
115.82,36.45,大型汽车,86,2021,3,2,68卡口
115.82,36.45,重型栏板货车,30,2021,3,2,68卡口
115.82,36.45,小型普通客车,2,2021,3,2,68卡口
115.82,36.45,小型普通客车,773,2021,3,2,68卡口
115.82,36.45,重型栏板货车,163,2021,3,2,68卡口
115.82,36.45,小型普通客车,434,2021,3,2,68卡口
115.82,36.45,重型栏板货车,225,2021,3,2,68卡口
115.82,36.45,小型普通客车,596,2021,3,2,68卡口
115.82,36.45,重型栏板货车,164,2021,3,2,68卡口
115.82,36.45,大型汽车,56,2021,3,3,68卡口
115.82,36.45,小型汽车,2,2021,3,3,68卡口
115.82,36.45,大型汽车,90,2021,3,3,68卡口
115.82,36.45,小型汽车,88,2021,3,3,68卡口
115.82,36.45,大型汽车,138,2021,3,3,68卡口
115.82,36.45,小型汽车,91,2021,3,3,68卡口
115.82,36.45,大型汽车,97,2021,3,3,68卡口
115.82,36.45,小型汽车,87,2021,3,3,68卡口
115.82,36.45,重型栏板货车,31,2021,3,3,68卡口
115.82,36.45,小型普通客车,7,2021,3,3,68卡口
115.82,36.45,小型普通客车,756,2021,3,3,68卡口
115.82,36.45,重型栏板货车,175,2021,3,3,68卡口
115.82,36.45,小型普通客车,409,2021,3,3,68卡口
115.82,36.45,重型栏板货车,221,2021,3,3,68卡口
115.82,36.45,小型普通客车,557,2021,3,3,68卡口
115.82,36.45,重型栏板货车,183,2021,3,3,68卡口
115.82,36.45,大型汽车,47,2021,3,4,68卡口
115.82,36.45,小型汽车,2,2021,3,4,68卡口
115.82,36.45,大型汽车,97,2021,3,4,68卡口
115.82,36.45,小型汽车,81,2021,3,4,68卡口
115.82,36.45,大型汽车,122,2021,3,4,68卡口
115.82,36.45,小型汽车,92,2021,3,4,68卡口
115.82,36.45,小型汽车,103,2021,3,4,68卡口
115.82,36.45,大型汽车,96,2021,3,4,68卡口
115.82,36.45,重型栏板货车,30,2021,3,4,68卡口
115.82,36.45,小型普通客车,2,2021,3,4,68卡口
115.82,36.45,小型普通客车,791,2021,3,4,68卡口
115.82,36.45,重型栏板货车,171,2021,3,4,68卡口
115.82,36.45,小型普通客车,407,2021,3,4,68卡口
115.82,36.45,重型栏板货车,252,2021,3,4,68卡口
115.82,36.45,小型普通客车,528,2021,3,4,68卡口
115.82,36.45,重型栏板货车,185,2021,3,4,68卡口
115.82,36.45,大型汽车,41,2021,3,5,68卡口
115.82,36.45,小型汽车,3,2021,3,5,68卡口
115.82,36.45,大型汽车,104,2021,3,5,68卡口
115.82,36.45,小型汽车,82,2021,3,5,68卡口
115.82,36.45,大型汽车,127,2021,3,5,68卡口
115.82,36.45,小型汽车,91,2021,3,5,68卡口
115.82,36.45,小型汽车,138,2021,3,5,68卡口
115.82,36.45,大型汽车,89,2021,3,5,68卡口
115.82,36.45,重型栏板货车,46,2021,3,5,68卡口
115.82,36.45,小型普通客车,9,2021,3,5,68卡口
115.82,36.45,小型普通客车,760,2021,3,5,68卡口
115.82,36.45,重型栏板货车,214,2021,3,5,68卡口
115.82,36.45,小型普通客车,394,2021,3,5,68卡口
115.82,36.45,重型栏板货车,203,2021,3,5,68卡口
115.82,36.45,小型普通客车,774,2021,3,5,68卡口
115.82,36.45,重型栏板货车,226,2021,3,5,68卡口
115.82,36.45,大型汽车,61,2021,3,6,68卡口
115.82,36.45,小型汽车,2,2021,3,6,68卡口
115.82,36.45,大型汽车,88,2021,3,6,68卡口
115.82,36.45,小型汽车,66,2021,3,6,68卡口
115.82,36.45,大型汽车,117,2021,3,6,68卡口
115.82,36.45,小型汽车,93,2021,3,6,68卡口
115.82,36.45,小型汽车,100,2021,3,6,68卡口
115.82,36.45,大型汽车,94,2021,3,6,68卡口
115.82,36.45,重型栏板货车,27,2021,3,6,68卡口
115.82,36.45,小型普通客车,6,2021,3,6,68卡口
115.82,36.45,小型普通客车,526,2021,3,6,68卡口
115.82,36.45,重型栏板货车,186,2021,3,6,68卡口
115.82,36.45,小型普通客车,412,2021,3,6,68卡口
115.82,36.45,重型栏板货车,235,2021,3,6,68卡口
115.82,36.45,小型普通客车,519,2021,3,6,68卡口
115.82,36.45,重型栏板货车,188,2021,3,6,68卡口
115.82,36.45,大型汽车,57,2021,3,7,68卡口
115.82,36.45,小型汽车,4,2021,3,7,68卡口
115.82,36.45,大型汽车,107,2021,3,7,68卡口
115.82,36.45,小型汽车,65,2021,3,7,68卡口
115.82,36.45,大型汽车,120,2021,3,7,68卡口
115.82,36.45,小型汽车,81,2021,3,7,68卡口
115.82,36.45,大型汽车,97,2021,3,7,68卡口
115.82,36.45,小型汽车,81,2021,3,7,68卡口
115.82,36.45,重型栏板货车,21,2021,3,7,68卡口
115.82,36.45,小型普通客车,4,2021,3,7,68卡口
115.82,36.45,小型普通客车,481,2021,3,7,68卡口
115.82,36.45,重型栏板货车,158,2021,3,7,68卡口
115.82,36.45,小型普通客车,416,2021,3,7,68卡口
115.82,36.45,重型栏板货车,203,2021,3,7,68卡口
115.82,36.45,小型普通客车,498,2021,3,7,68卡口
115.82,36.45,重型栏板货车,175,2021,3,7,68卡口
115.82,36.45,大型汽车,49,2021,3,8,68卡口
115.82,36.45,小型汽车,1,2021,3,8,68卡口
115.82,36.45,小型汽车,97,2021,3,8,68卡口
115.82,36.45,大型汽车,83,2021,3,8,68卡口
115.82,36.45,大型汽车,109,2021,3,8,68卡口
115.82,36.45,小型汽车,92,2021,3,8,68卡口
115.82,36.45,小型汽车,95,2021,3,8,68卡口
115.82,36.45,大型汽车,94,2021,3,8,68卡口
115.82,36.45,重型栏板货车,25,2021,3,8,68卡口
115.82,36.45,小型普通客车,9,2021,3,8,68卡口
115.82,36.45,小型普通客车,792,2021,3,8,68卡口
115.82,36.45,重型栏板货车,175,2021,3,8,68卡口
115.82,36.45,小型普通客车,449,2021,3,8,68卡口
115.82,36.45,重型栏板货车,239,2021,3,8,68卡口
115.82,36.45,小型普通客车,510,2021,3,8,68卡口
115.82,36.45,重型栏板货车,171,2021,3,8,68卡口
115.82,36.45,大型汽车,61,2021,3,9,68卡口
115.82,36.45,小型汽车,4,2021,3,9,68卡口
115.82,36.45,大型汽车,98,2021,3,9,68卡口
115.82,36.45,小型汽车,97,2021,3,9,68卡口
115.82,36.45,大型汽车,122,2021,3,9,68卡口
115.82,36.45,小型汽车,88,2021,3,9,68卡口
115.82,36.45,大型汽车,97,2021,3,9,68卡口
115.82,36.45,小型汽车,97,2021,3,9,68卡口
115.82,36.45,重型栏板货车,39,2021,3,9,68卡口
115.82,36.45,小型普通客车,9,2021,3,9,68卡口
115.82,36.45,小型普通客车,730,2021,3,9,68卡口
115.82,36.45,重型栏板货车,164,2021,3,9,68卡口
115.82,36.45,小型普通客车,382,2021,3,9,68卡口
115.82,36.45,重型栏板货车,205,2021,3,9,68卡口
115.82,36.45,小型普通客车,531,2021,3,9,68卡口
115.82,36.45,重型栏板货车,199,2021,3,9,68卡口
115.82,36.45,大型汽车,59,2021,3,10,68卡口
115.82,36.45,小型汽车,1,2021,3,10,68卡口
115.82,36.45,小型汽车,99,2021,3,10,68卡口
115.82,36.45,大型汽车,87,2021,3,10,68卡口
115.82,36.45,大型汽车,137,2021,3,10,68卡口
115.82,36.45,小型汽车,103,2021,3,10,68卡口
115.82,36.45,小型汽车,104,2021,3,10,68卡口
115.82,36.45,大型汽车,92,2021,3,10,68卡口
115.82,36.45,重型栏板货车,30,2021,3,10,68卡口
115.82,36.45,小型普通客车,7,2021,3,10,68卡口
115.82,36.45,小型普通客车,780,2021,3,10,68卡口
115.82,36.45,重型栏板货车,135,2021,3,10,68卡口
115.82,36.45,小型普通客车,418,2021,3,10,68卡口
115.82,36.45,重型栏板货车,219,2021,3,10,68卡口
115.82,36.45,小型普通客车,563,2021,3,10,68卡口
115.82,36.45,重型栏板货车,176,2021,3,10,68卡口
115.82,36.45,大型汽车,43,2021,3,11,68卡口
115.82,36.45,小型汽车,1,2021,3,11,68卡口
115.82,36.45,小型汽车,94,2021,3,11,68卡口
115.82,36.45,大型汽车,76,2021,3,11,68卡口
115.82,36.45,大型汽车,98,2021,3,11,68卡口
115.82,36.45,小型汽车,91,2021,3,11,68卡口
115.82,36.45,小型汽车,100,2021,3,11,68卡口
115.82,36.45,大型汽车,83,2021,3,11,68卡口
115.82,36.45,重型栏板货车,23,2021,3,11,68卡口
115.82,36.45,小型普通客车,6,2021,3,11,68卡口
115.82,36.45,小型普通客车,742,2021,3,11,68卡口
115.82,36.45,重型栏板货车,151,2021,3,11,68卡口
115.82,36.45,小型普通客车,383,2021,3,11,68卡口
115.82,36.45,重型栏板货车,192,2021,3,11,68卡口
115.82,36.45,小型普通客车,535,2021,3,11,68卡口
115.82,36.45,重型栏板货车,164,2021,3,11,68卡口
115.82,36.45,大型汽车,51,2021,3,12,68卡口
115.82,36.45,小型汽车,3,2021,3,12,68卡口
115.82,36.45,小型汽车,113,2021,3,12,68卡口
115.82,36.45,大型汽车,96,2021,3,12,68卡口
115.82,36.45,大型汽车,127,2021,3,12,68卡口
115.82,36.45,小型汽车,96,2021,3,12,68卡口
115.82,36.45,小型汽车,140,2021,3,12,68卡口
115.82,36.45,大型汽车,66,2021,3,12,68卡口
115.82,36.45,重型栏板货车,28,2021,3,12,68卡口
115.82,36.45,小型普通客车,1,2021,3,12,68卡口
115.82,36.45,小型普通客车,723,2021,3,12,68卡口
115.82,36.45,重型栏板货车,149,2021,3,12,68卡口
115.82,36.45,小型普通客车,463,2021,3,12,68卡口
115.82,36.45,重型栏板货车,239,2021,3,12,68卡口
115.82,36.45,小型普通客车,706,2021,3,12,68卡口
115.82,36.45,重型栏板货车,157,2021,3,12,68卡口
115.82,36.45,大型汽车,39,2021,3,13,68卡口
115.82,36.45,小型汽车,4,2021,3,13,68卡口
115.82,36.45,大型汽车,78,2021,3,13,68卡口
115.82,36.45,小型汽车,67,2021,3,13,68卡口
115.82,36.45,大型汽车,138,2021,3,13,68卡口
115.82,36.45,小型汽车,91,2021,3,13,68卡口
115.82,36.45,大型汽车,92,2021,3,13,68卡口
115.82,36.45,小型汽车,92,2021,3,13,68卡口
115.82,36.45,重型栏板货车,29,2021,3,13,68卡口
115.82,36.45,小型普通客车,6,2021,3,13,68卡口
115.82,36.45,小型普通客车,560,2021,3,13,68卡口
115.82,36.45,重型栏板货车,145,2021,3,13,68卡口
115.82,36.45,小型普通客车,420,2021,3,13,68卡口
115.82,36.45,重型栏板货车,208,2021,3,13,68卡口
