jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.08,36.42,大型汽车,30,2021,3,1,313卡口
116.08,36.42,小型汽车,2,2021,3,1,313卡口
116.08,36.42,小型汽车,122,2021,3,1,313卡口
116.08,36.42,大型汽车,58,2021,3,1,313卡口
116.08,36.42,小型汽车,104,2021,3,1,313卡口
116.08,36.42,大型汽车,73,2021,3,1,313卡口
116.08,36.42,小型汽车,107,2021,3,1,313卡口
116.08,36.42,大型汽车,81,2021,3,1,313卡口
116.08,36.42,重型栏板货车,4,2021,3,1,313卡口
116.08,36.42,小型普通客车,4,2021,3,1,313卡口
116.08,36.42,小型普通客车,803,2021,3,1,313卡口
116.08,36.42,重型栏板货车,56,2021,3,1,313卡口
116.08,36.42,小型普通客车,465,2021,3,1,313卡口
116.08,36.42,重型栏板货车,122,2021,3,1,313卡口
116.08,36.42,小型普通客车,847,2021,3,1,313卡口
116.08,36.42,重型栏板货车,86,2021,3,1,313卡口
116.08,36.42,大型汽车,20,2021,3,2,313卡口
116.08,36.42,小型汽车,2,2021,3,2,313卡口
116.08,36.42,小型汽车,94,2021,3,2,313卡口
116.08,36.42,大型汽车,79,2021,3,2,313卡口
116.08,36.42,小型汽车,138,2021,3,2,313卡口
116.08,36.42,大型汽车,39,2021,3,2,313卡口
116.08,36.42,小型汽车,117,2021,3,2,313卡口
116.08,36.42,大型汽车,96,2021,3,2,313卡口
116.08,36.42,小型普通客车,5,2021,3,2,313卡口
116.08,36.42,重型栏板货车,1,2021,3,2,313卡口
116.08,36.42,小型普通客车,722,2021,3,2,313卡口
116.08,36.42,重型栏板货车,79,2021,3,2,313卡口
116.08,36.42,小型普通客车,476,2021,3,2,313卡口
116.08,36.42,重型栏板货车,65,2021,3,2,313卡口
116.08,36.42,小型普通客车,915,2021,3,2,313卡口
116.08,36.42,重型栏板货车,97,2021,3,2,313卡口
116.08,36.42,大型汽车,50,2021,3,3,313卡口
116.08,36.42,小型汽车,3,2021,3,3,313卡口
116.08,36.42,大型汽车,96,2021,3,3,313卡口
116.08,36.42,小型汽车,92,2021,3,3,313卡口
116.08,36.42,小型汽车,130,2021,3,3,313卡口
116.08,36.42,大型汽车,48,2021,3,3,313卡口
116.08,36.42,大型汽车,121,2021,3,3,313卡口
116.08,36.42,小型汽车,117,2021,3,3,313卡口
116.08,36.42,重型栏板货车,14,2021,3,3,313卡口
116.08,36.42,小型普通客车,10,2021,3,3,313卡口
116.08,36.42,小型普通客车,674,2021,3,3,313卡口
116.08,36.42,重型栏板货车,81,2021,3,3,313卡口
116.08,36.42,小型普通客车,497,2021,3,3,313卡口
116.08,36.42,重型栏板货车,64,2021,3,3,313卡口
116.08,36.42,小型普通客车,877,2021,3,3,313卡口
116.08,36.42,重型栏板货车,97,2021,3,3,313卡口
116.08,36.42,大型汽车,45,2021,3,4,313卡口
116.08,36.42,小型汽车,2,2021,3,4,313卡口
116.08,36.42,小型汽车,98,2021,3,4,313卡口
116.08,36.42,大型汽车,79,2021,3,4,313卡口
116.08,36.42,小型汽车,114,2021,3,4,313卡口
116.08,36.42,大型汽车,65,2021,3,4,313卡口
116.08,36.42,大型汽车,109,2021,3,4,313卡口
116.08,36.42,小型汽车,106,2021,3,4,313卡口
116.08,36.42,重型栏板货车,9,2021,3,4,313卡口
116.08,36.42,小型普通客车,4,2021,3,4,313卡口
116.08,36.42,小型普通客车,711,2021,3,4,313卡口
116.08,36.42,重型栏板货车,82,2021,3,4,313卡口
116.08,36.42,小型普通客车,457,2021,3,4,313卡口
116.08,36.42,重型栏板货车,70,2021,3,4,313卡口
116.08,36.42,小型普通客车,919,2021,3,4,313卡口
116.08,36.42,重型栏板货车,115,2021,3,4,313卡口
116.08,36.42,大型汽车,72,2021,3,5,313卡口
116.08,36.42,小型汽车,2,2021,3,5,313卡口
116.08,36.42,小型汽车,111,2021,3,5,313卡口
116.08,36.42,大型汽车,100,2021,3,5,313卡口
116.08,36.42,小型汽车,102,2021,3,5,313卡口
116.08,36.42,大型汽车,92,2021,3,5,313卡口
116.08,36.42,小型汽车,130,2021,3,5,313卡口
116.08,36.42,大型汽车,125,2021,3,5,313卡口
116.08,36.42,重型栏板货车,14,2021,3,5,313卡口
116.08,36.42,小型普通客车,9,2021,3,5,313卡口
116.08,36.42,小型普通客车,666,2021,3,5,313卡口
116.08,36.42,重型栏板货车,112,2021,3,5,313卡口
116.08,36.42,小型普通客车,451,2021,3,5,313卡口
116.08,36.42,重型栏板货车,98,2021,3,5,313卡口
116.08,36.42,小型普通客车,1033,2021,3,5,313卡口
116.08,36.42,重型栏板货车,107,2021,3,5,313卡口
116.08,36.42,大型汽车,46,2021,3,6,313卡口
116.08,36.42,小型汽车,1,2021,3,6,313卡口
116.08,36.42,大型汽车,26,2021,3,6,313卡口
116.08,36.42,小型汽车,6,2021,3,6,313卡口
116.08,36.42,大型汽车,72,2021,3,6,313卡口
116.08,36.42,小型汽车,63,2021,3,6,313卡口
116.08,36.42,大型汽车,106,2021,3,6,313卡口
116.08,36.42,小型汽车,103,2021,3,6,313卡口
116.08,36.42,重型栏板货车,15,2021,3,6,313卡口
116.08,36.42,小型普通客车,10,2021,3,6,313卡口
116.08,36.42,小型普通客车,135,2021,3,6,313卡口
116.08,36.42,重型栏板货车,19,2021,3,6,313卡口
116.08,36.42,小型普通客车,278,2021,3,6,313卡口
