jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.78,36.37,小型汽车,125,2021,3,1,46卡口
115.78,36.37,大型汽车,3,2021,3,1,46卡口
115.78,36.37,小型汽车,123,2021,3,1,46卡口
115.78,36.37,大型汽车,1,2021,3,1,46卡口
115.78,36.37,小型普通客车,1622,2021,3,1,46卡口
115.78,36.37,重型栏板货车,48,2021,3,1,46卡口
115.78,36.37,小型普通客车,1400,2021,3,1,46卡口
115.78,36.37,重型栏板货车,57,2021,3,1,46卡口
115.78,36.37,小型普通客车,2123,2021,3,1,46卡口
115.78,36.37,重型栏板货车,46,2021,3,1,46卡口
115.78,36.37,小型汽车,171,2021,3,2,46卡口
115.78,36.37,大型汽车,3,2021,3,2,46卡口
115.78,36.37,小型普通客车,1433,2021,3,2,46卡口
115.78,36.37,重型栏板货车,53,2021,3,2,46卡口
115.78,36.37,小型普通客车,1333,2021,3,2,46卡口
115.78,36.37,重型栏板货车,57,2021,3,2,46卡口
115.78,36.37,小型普通客车,2229,2021,3,2,46卡口
115.78,36.37,重型栏板货车,49,2021,3,2,46卡口
115.78,36.37,小型汽车,123,2021,3,3,46卡口
115.78,36.37,大型汽车,2,2021,3,3,46卡口
115.78,36.37,小型汽车,183,2021,3,3,46卡口
115.78,36.37,大型汽车,3,2021,3,3,46卡口
115.78,36.37,小型汽车,177,2021,3,3,46卡口
115.78,36.37,大型汽车,3,2021,3,3,46卡口
115.78,36.37,小型普通客车,65,2021,3,3,46卡口
115.78,36.37,重型栏板货车,1,2021,3,3,46卡口
115.78,36.37,小型普通客车,1447,2021,3,3,46卡口
115.78,36.37,重型栏板货车,50,2021,3,3,46卡口
115.78,36.37,小型普通客车,1287,2021,3,3,46卡口
115.78,36.37,重型栏板货车,52,2021,3,3,46卡口
115.78,36.37,小型普通客车,2151,2021,3,3,46卡口
115.78,36.37,重型栏板货车,49,2021,3,3,46卡口
115.78,36.37,小型汽车,217,2021,3,4,46卡口
115.78,36.37,大型汽车,3,2021,3,4,46卡口
115.78,36.37,小型普通客车,82,2021,3,4,46卡口
115.78,36.37,重型栏板货车,2,2021,3,4,46卡口
115.78,36.37,小型普通客车,1454,2021,3,4,46卡口
115.78,36.37,重型栏板货车,54,2021,3,4,46卡口
115.78,36.37,小型普通客车,1312,2021,3,4,46卡口
115.78,36.37,重型栏板货车,59,2021,3,4,46卡口
115.78,36.37,小型普通客车,2122,2021,3,4,46卡口
115.78,36.37,重型栏板货车,49,2021,3,4,46卡口
115.78,36.37,小型汽车,134,2021,3,5,46卡口
115.78,36.37,大型汽车,1,2021,3,5,46卡口
115.78,36.37,小型汽车,150,2021,3,5,46卡口
115.78,36.37,大型汽车,1,2021,3,5,46卡口
115.78,36.37,小型汽车,192,2021,3,5,46卡口
115.78,36.37,大型汽车,1,2021,3,5,46卡口
115.78,36.37,小型普通客车,79,2021,3,5,46卡口
115.78,36.37,重型栏板货车,1,2021,3,5,46卡口
115.78,36.37,小型普通客车,1420,2021,3,5,46卡口
115.78,36.37,重型栏板货车,50,2021,3,5,46卡口
115.78,36.37,小型普通客车,1281,2021,3,5,46卡口
115.78,36.37,重型栏板货车,57,2021,3,5,46卡口
115.78,36.37,小型普通客车,2085,2021,3,5,46卡口
115.78,36.37,重型栏板货车,50,2021,3,5,46卡口
115.78,36.37,小型汽车,106,2021,3,6,46卡口
115.78,36.37,大型汽车,2,2021,3,6,46卡口
115.78,36.37,小型汽车,140,2021,3,6,46卡口
115.78,36.37,大型汽车,2,2021,3,6,46卡口
115.78,36.37,小型汽车,182,2021,3,6,46卡口
