jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.96,36.68,小型汽车,63,2021,3,1,185卡口
115.96,36.68,大型汽车,2,2021,3,1,185卡口
115.96,36.68,小型汽车,74,2021,3,1,185卡口
115.96,36.68,大型汽车,1,2021,3,1,185卡口
115.96,36.68,小型普通客车,989,2021,3,1,185卡口
115.96,36.68,重型栏板货车,24,2021,3,1,185卡口
115.96,36.68,小型普通客车,544,2021,3,1,185卡口
115.96,36.68,重型栏板货车,34,2021,3,1,185卡口
115.96,36.68,小型普通客车,636,2021,3,1,185卡口
115.96,36.68,重型栏板货车,47,2021,3,1,185卡口
115.96,36.68,其它,2,2021,3,1,185卡口
115.96,36.68,大型汽车,2,2021,3,2,185卡口
115.96,36.68,小型汽车,1,2021,3,2,185卡口
115.96,36.68,小型汽车,86,2021,3,2,185卡口
115.96,36.68,大型汽车,1,2021,3,2,185卡口
115.96,36.68,小型汽车,94,2021,3,2,185卡口
115.96,36.68,大型汽车,2,2021,3,2,185卡口
115.96,36.68,小型汽车,102,2021,3,2,185卡口
115.96,36.68,大型汽车,4,2021,3,2,185卡口
115.96,36.68,小型普通客车,941,2021,3,2,185卡口
115.96,36.68,重型栏板货车,28,2021,3,2,185卡口
115.96,36.68,小型普通客车,559,2021,3,2,185卡口
115.96,36.68,重型栏板货车,30,2021,3,2,185卡口
115.96,36.68,小型普通客车,722,2021,3,2,185卡口
115.96,36.68,重型栏板货车,43,2021,3,2,185卡口
115.96,36.68,其它,1,2021,3,2,185卡口
115.96,36.68,小型汽车,81,2021,3,3,185卡口
115.96,36.68,大型汽车,7,2021,3,3,185卡口
115.96,36.68,小型汽车,94,2021,3,3,185卡口
115.96,36.68,大型汽车,4,2021,3,3,185卡口
115.96,36.68,小型汽车,86,2021,3,3,185卡口
115.96,36.68,大型汽车,6,2021,3,3,185卡口
115.96,36.68,小型普通客车,921,2021,3,3,185卡口
115.96,36.68,重型栏板货车,28,2021,3,3,185卡口
115.96,36.68,小型普通客车,550,2021,3,3,185卡口
115.96,36.68,重型栏板货车,39,2021,3,3,185卡口
115.96,36.68,小型普通客车,775,2021,3,3,185卡口
115.96,36.68,重型栏板货车,52,2021,3,3,185卡口
115.96,36.68,其它,1,2021,3,3,185卡口
115.96,36.68,小型汽车,75,2021,3,4,185卡口
115.96,36.68,大型汽车,1,2021,3,4,185卡口
115.96,36.68,小型汽车,90,2021,3,4,185卡口
115.96,36.68,大型汽车,3,2021,3,4,185卡口
115.96,36.68,小型普通客车,16,2021,3,4,185卡口
115.96,36.68,重型栏板货车,3,2021,3,4,185卡口
115.96,36.68,小型普通客车,937,2021,3,4,185卡口
115.96,36.68,重型栏板货车,35,2021,3,4,185卡口
115.96,36.68,其它,1,2021,3,4,185卡口
115.96,36.68,小型普通客车,512,2021,3,4,185卡口
115.96,36.68,重型栏板货车,41,2021,3,4,185卡口
115.96,36.68,小型普通客车,761,2021,3,4,185卡口
115.96,36.68,重型栏板货车,50,2021,3,4,185卡口
115.96,36.68,小型汽车,2,2021,3,5,185卡口
115.96,36.68,大型汽车,1,2021,3,5,185卡口
115.96,36.68,小型汽车,81,2021,3,5,185卡口
115.96,36.68,大型汽车,3,2021,3,5,185卡口
115.96,36.68,小型汽车,92,2021,3,5,185卡口
115.96,36.68,大型汽车,4,2021,3,5,185卡口
115.96,36.68,小型汽车,138,2021,3,5,185卡口
115.96,36.68,大型汽车,1,2021,3,5,185卡口
115.96,36.68,小型普通客车,7,2021,3,5,185卡口
115.96,36.68,重型栏板货车,4,2021,3,5,185卡口
115.96,36.68,小型普通客车,910,2021,3,5,185卡口
115.96,36.68,重型栏板货车,26,2021,3,5,185卡口
115.96,36.68,小型普通客车,502,2021,3,5,185卡口
115.96,36.68,重型栏板货车,46,2021,3,5,185卡口
115.96,36.68,小型普通客车,757,2021,3,5,185卡口
115.96,36.68,重型栏板货车,60,2021,3,5,185卡口
115.96,36.68,其它,1,2021,3,5,185卡口
115.96,36.68,大型汽车,2,2021,3,6,185卡口
115.96,36.68,小型汽车,2,2021,3,6,185卡口
115.96,36.68,小型汽车,57,2021,3,6,185卡口
115.96,36.68,大型汽车,3,2021,3,6,185卡口
115.96,36.68,小型汽车,87,2021,3,6,185卡口
115.96,36.68,大型汽车,4,2021,3,6,185卡口
115.96,36.68,小型汽车,87,2021,3,6,185卡口
115.96,36.68,大型汽车,3,2021,3,6,185卡口
115.96,36.68,小型普通客车,742,2021,3,6,185卡口
115.96,36.68,重型栏板货车,27,2021,3,6,185卡口
115.96,36.68,小型普通客车,549,2021,3,6,185卡口
115.96,36.68,重型栏板货车,42,2021,3,6,185卡口
115.96,36.68,小型普通客车,659,2021,3,6,185卡口
115.96,36.68,重型栏板货车,44,2021,3,6,185卡口
115.96,36.68,小型汽车,77,2021,3,7,185卡口
115.96,36.68,大型汽车,6,2021,3,7,185卡口
115.96,36.68,小型汽车,73,2021,3,7,185卡口
115.96,36.68,大型汽车,4,2021,3,7,185卡口
