jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.04,36.44,大型汽车,9,2021,3,1,282卡口
116.04,36.44,小型汽车,2,2021,3,1,282卡口
116.04,36.44,小型汽车,53,2021,3,1,282卡口
116.04,36.44,大型汽车,27,2021,3,1,282卡口
116.04,36.44,小型汽车,54,2021,3,1,282卡口
116.04,36.44,大型汽车,32,2021,3,1,282卡口
116.04,36.44,小型汽车,53,2021,3,1,282卡口
116.04,36.44,大型汽车,19,2021,3,1,282卡口
116.04,36.44,重型栏板货车,5,2021,3,1,282卡口
116.04,36.44,小型普通客车,4,2021,3,1,282卡口
116.04,36.44,小型普通客车,269,2021,3,1,282卡口
116.04,36.44,重型栏板货车,79,2021,3,1,282卡口
116.04,36.44,小型普通客车,178,2021,3,1,282卡口
116.04,36.44,重型栏板货车,68,2021,3,1,282卡口
116.04,36.44,小型普通客车,253,2021,3,1,282卡口
116.04,36.44,重型栏板货车,67,2021,3,1,282卡口
116.04,36.44,大型汽车,11,2021,3,2,282卡口
116.04,36.44,小型汽车,1,2021,3,2,282卡口
116.04,36.44,小型汽车,69,2021,3,2,282卡口
116.04,36.44,大型汽车,27,2021,3,2,282卡口
116.04,36.44,小型汽车,53,2021,3,2,282卡口
116.04,36.44,大型汽车,28,2021,3,2,282卡口
116.04,36.44,小型汽车,45,2021,3,2,282卡口
116.04,36.44,大型汽车,23,2021,3,2,282卡口
116.04,36.44,重型栏板货车,9,2021,3,2,282卡口
116.04,36.44,小型普通客车,7,2021,3,2,282卡口
116.04,36.44,小型普通客车,312,2021,3,2,282卡口
116.04,36.44,重型栏板货车,96,2021,3,2,282卡口
116.04,36.44,其它,2,2021,3,2,282卡口
116.04,36.44,小型普通客车,186,2021,3,2,282卡口
116.04,36.44,重型栏板货车,106,2021,3,2,282卡口
116.04,36.44,小型普通客车,304,2021,3,2,282卡口
116.04,36.44,重型栏板货车,65,2021,3,2,282卡口
116.04,36.44,其它,1,2021,3,2,282卡口
116.04,36.44,大型汽车,13,2021,3,3,282卡口
116.04,36.44,小型汽车,3,2021,3,3,282卡口
116.04,36.44,小型汽车,58,2021,3,3,282卡口
116.04,36.44,大型汽车,25,2021,3,3,282卡口
116.04,36.44,小型汽车,53,2021,3,3,282卡口
116.04,36.44,大型汽车,31,2021,3,3,282卡口
116.04,36.44,小型汽车,43,2021,3,3,282卡口
116.04,36.44,大型汽车,28,2021,3,3,282卡口
116.04,36.44,重型栏板货车,21,2021,3,3,282卡口
116.04,36.44,小型普通客车,8,2021,3,3,282卡口
116.04,36.44,小型普通客车,269,2021,3,3,282卡口
116.04,36.44,重型栏板货车,99,2021,3,3,282卡口
116.04,36.44,小型普通客车,199,2021,3,3,282卡口
116.04,36.44,重型栏板货车,90,2021,3,3,282卡口
116.04,36.44,小型普通客车,314,2021,3,3,282卡口
116.04,36.44,重型栏板货车,76,2021,3,3,282卡口
116.04,36.44,普通二轮摩托车,1,2021,3,3,282卡口
116.04,36.44,其它,1,2021,3,3,282卡口
116.04,36.44,大型汽车,10,2021,3,4,282卡口
116.04,36.44,小型汽车,3,2021,3,4,282卡口
116.04,36.44,小型汽车,59,2021,3,4,282卡口
116.04,36.44,大型汽车,35,2021,3,4,282卡口
116.04,36.44,小型汽车,57,2021,3,4,282卡口
116.04,36.44,大型汽车,48,2021,3,4,282卡口
116.04,36.44,小型汽车,38,2021,3,4,282卡口
116.04,36.44,大型汽车,21,2021,3,4,282卡口
116.04,36.44,重型栏板货车,13,2021,3,4,282卡口
116.04,36.44,小型普通客车,5,2021,3,4,282卡口
116.04,36.44,小型普通客车,272,2021,3,4,282卡口
116.04,36.44,重型栏板货车,102,2021,3,4,282卡口
116.04,36.44,其它,1,2021,3,4,282卡口
116.04,36.44,小型普通客车,150,2021,3,4,282卡口
116.04,36.44,重型栏板货车,94,2021,3,4,282卡口
116.04,36.44,其它,1,2021,3,4,282卡口
116.04,36.44,小型普通客车,288,2021,3,4,282卡口
116.04,36.44,重型栏板货车,72,2021,3,4,282卡口
116.04,36.44,其它,1,2021,3,4,282卡口
116.04,36.44,大型汽车,10,2021,3,5,282卡口
116.04,36.44,小型汽车,2,2021,3,5,282卡口
116.04,36.44,小型汽车,59,2021,3,5,282卡口
116.04,36.44,大型汽车,35,2021,3,5,282卡口
116.04,36.44,小型汽车,57,2021,3,5,282卡口
116.04,36.44,大型汽车,37,2021,3,5,282卡口
116.04,36.44,小型汽车,43,2021,3,5,282卡口
116.04,36.44,大型汽车,18,2021,3,5,282卡口
116.04,36.44,重型栏板货车,14,2021,3,5,282卡口
