jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.19,36.33,小型汽车,125,2021,3,1,362卡口
116.19,36.33,大型汽车,1,2021,3,1,362卡口
116.19,36.33,小型汽车,73,2021,3,1,362卡口
116.19,36.33,大型汽车,2,2021,3,1,362卡口
116.19,36.33,小型汽车,43,2021,3,2,362卡口
116.19,36.33,大型汽车,1,2021,3,2,362卡口
116.19,36.33,小型普通客车,370,2021,3,2,362卡口
116.19,36.33,其它,1,2021,3,2,362卡口
116.19,36.33,小型普通客车,197,2021,3,2,362卡口
116.19,36.33,重型栏板货车,2,2021,3,2,362卡口
116.19,36.33,小型汽车,80,2021,3,3,362卡口
116.19,36.33,大型汽车,1,2021,3,3,362卡口
116.19,36.33,小型汽车,30,2021,3,3,362卡口
116.19,36.33,大型汽车,1,2021,3,3,362卡口
116.19,36.33,小型汽车,51,2021,3,3,362卡口
116.19,36.33,大型汽车,1,2021,3,3,362卡口
116.19,36.33,小型普通客车,389,2021,3,3,362卡口
116.19,36.33,重型栏板货车,4,2021,3,3,362卡口
116.19,36.33,小型普通客车,170,2021,3,3,362卡口
116.19,36.33,重型栏板货车,1,2021,3,3,362卡口
116.19,36.33,其它,1,2021,3,3,362卡口
116.19,36.33,小型汽车,38,2021,3,4,362卡口
116.19,36.33,大型汽车,2,2021,3,4,362卡口
116.19,36.33,小型汽车,33,2021,3,4,362卡口
116.19,36.33,大型汽车,2,2021,3,4,362卡口
116.19,36.33,小型汽车,44,2021,3,4,362卡口
116.19,36.33,大型汽车,1,2021,3,4,362卡口
116.19,36.33,小型普通客车,321,2021,3,4,362卡口
116.19,36.33,重型栏板货车,4,2021,3,4,362卡口
116.19,36.33,小型普通客车,147,2021,3,4,362卡口
116.19,36.33,重型栏板货车,1,2021,3,4,362卡口
116.19,36.33,小型普通客车,202,2021,3,4,362卡口
116.19,36.33,重型栏板货车,2,2021,3,4,362卡口
116.19,36.33,小型汽车,35,2021,3,5,362卡口
116.19,36.33,大型汽车,1,2021,3,5,362卡口
116.19,36.33,小型普通客车,367,2021,3,5,362卡口
116.19,36.33,重型栏板货车,3,2021,3,5,362卡口
116.19,36.33,小型汽车,50,2021,3,6,362卡口
116.19,36.33,大型汽车,1,2021,3,6,362卡口
116.19,36.33,小型普通客车,126,2021,3,6,362卡口
116.19,36.33,重型栏板货车,2,2021,3,6,362卡口
116.19,36.33,小型汽车,19,2021,3,7,362卡口
116.19,36.33,大型汽车,1,2021,3,7,362卡口
116.19,36.33,小型汽车,52,2021,3,7,362卡口
116.19,36.33,大型汽车,1,2021,3,7,362卡口
116.19,36.33,小型普通客车,122,2021,3,7,362卡口
116.19,36.33,重型栏板货车,1,2021,3,7,362卡口
116.19,36.33,小型汽车,75,2021,3,8,362卡口
116.19,36.33,大型汽车,2,2021,3,8,362卡口
116.19,36.33,小型汽车,31,2021,3,8,362卡口
116.19,36.33,大型汽车,3,2021,3,8,362卡口
116.19,36.33,小型普通客车,375,2021,3,8,362卡口
116.19,36.33,重型栏板货车,4,2021,3,8,362卡口
116.19,36.33,小型普通客车,195,2021,3,8,362卡口
116.19,36.33,重型栏板货车,1,2021,3,8,362卡口
116.19,36.33,小型普通客车,194,2021,3,8,362卡口
116.19,36.33,重型栏板货车,1,2021,3,8,362卡口
116.19,36.33,小型汽车,24,2021,3,9,362卡口
116.19,36.33,大型汽车,3,2021,3,9,362卡口
116.19,36.33,小型汽车,44,2021,3,9,362卡口
116.19,36.33,大型汽车,1,2021,3,9,362卡口
116.19,36.33,小型普通客车,243,2021,3,9,362卡口
116.19,36.33,重型栏板货车,6,2021,3,9,362卡口
116.19,36.33,小型普通客车,138,2021,3,9,362卡口
116.19,36.33,重型栏板货车,2,2021,3,9,362卡口
116.19,36.33,其它,1,2021,3,9,362卡口
116.19,36.33,小型普通客车,272,2021,3,9,362卡口
116.19,36.33,重型栏板货车,2,2021,3,9,362卡口
116.19,36.33,小型汽车,40,2021,3,10,362卡口
116.19,36.33,大型汽车,1,2021,3,10,362卡口
116.19,36.33,小型汽车,27,2021,3,10,362卡口
116.19,36.33,大型汽车,2,2021,3,10,362卡口
116.19,36.33,小型汽车,46,2021,3,10,362卡口
116.19,36.33,大型汽车,2,2021,3,10,362卡口
116.19,36.33,小型普通客车,424,2021,3,10,362卡口
116.19,36.33,重型栏板货车,2,2021,3,10,362卡口
116.19,36.33,小型普通客车,149,2021,3,10,362卡口
116.19,36.33,重型栏板货车,1,2021,3,10,362卡口
116.19,36.33,小型普通客车,305,2021,3,10,362卡口
116.19,36.33,重型栏板货车,1,2021,3,10,362卡口
116.19,36.33,小型汽车,72,2021,3,11,362卡口
116.19,36.33,大型汽车,1,2021,3,11,362卡口
116.19,36.33,小型汽车,43,2021,3,11,362卡口
116.19,36.33,大型汽车,5,2021,3,11,362卡口
116.19,36.33,小型汽车,66,2021,3,11,362卡口
116.19,36.33,大型汽车,2,2021,3,11,362卡口
116.19,36.33,小型普通客车,526,2021,3,11,362卡口
116.19,36.33,重型栏板货车,1,2021,3,11,362卡口
116.19,36.33,小型普通客车,212,2021,3,11,362卡口
116.19,36.33,重型栏板货车,1,2021,3,11,362卡口
116.19,36.33,小型汽车,84,2021,3,12,362卡口
116.19,36.33,大型汽车,1,2021,3,12,362卡口
116.19,36.33,小型汽车,90,2021,3,12,362卡口
116.19,36.33,大型汽车,2,2021,3,12,362卡口
116.19,36.33,小型普通客车,673,2021,3,12,362卡口
116.19,36.33,重型栏板货车,7,2021,3,12,362卡口
116.19,36.33,小型普通客车,204,2021,3,12,362卡口
116.19,36.33,重型栏板货车,3,2021,3,12,362卡口
116.19,36.33,小型普通客车,441,2021,3,12,362卡口
116.19,36.33,重型栏板货车,4,2021,3,12,362卡口
