jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.0,36.43,小型汽车,90,2021,3,1,227卡口
116.0,36.43,大型汽车,57,2021,3,1,227卡口
116.0,36.43,小型汽车,122,2021,3,1,227卡口
116.0,36.43,大型汽车,77,2021,3,1,227卡口
116.0,36.43,小型汽车,114,2021,3,1,227卡口
116.0,36.43,大型汽车,49,2021,3,1,227卡口
116.0,36.43,重型栏板货车,4,2021,3,1,227卡口
116.0,36.43,小型普通客车,1,2021,3,1,227卡口
116.0,36.43,小型普通客车,851,2021,3,1,227卡口
116.0,36.43,重型栏板货车,97,2021,3,1,227卡口
116.0,36.43,小型普通客车,573,2021,3,1,227卡口
116.0,36.43,重型栏板货车,200,2021,3,1,227卡口
116.0,36.43,其它,5,2021,3,1,227卡口
116.0,36.43,小型普通客车,985,2021,3,1,227卡口
116.0,36.43,重型栏板货车,184,2021,3,1,227卡口
116.0,36.43,其它,9,2021,3,1,227卡口
116.0,36.43,微型栏板货车,3,2021,3,1,227卡口
116.0,36.43,大型汽车,43,2021,3,2,227卡口
116.0,36.43,小型汽车,2,2021,3,2,227卡口
116.0,36.43,小型汽车,104,2021,3,2,227卡口
116.0,36.43,大型汽车,68,2021,3,2,227卡口
116.0,36.43,大型汽车,145,2021,3,2,227卡口
116.0,36.43,小型汽车,118,2021,3,2,227卡口
116.0,36.43,小型汽车,120,2021,3,2,227卡口
116.0,36.43,大型汽车,65,2021,3,2,227卡口
116.0,36.43,重型栏板货车,19,2021,3,2,227卡口
116.0,36.43,小型普通客车,8,2021,3,2,227卡口
116.0,36.43,小型普通客车,731,2021,3,2,227卡口
116.0,36.43,重型栏板货车,160,2021,3,2,227卡口
116.0,36.43,其它,7,2021,3,2,227卡口
116.0,36.43,小型普通客车,531,2021,3,2,227卡口
116.0,36.43,重型栏板货车,264,2021,3,2,227卡口
116.0,36.43,其它,10,2021,3,2,227卡口
116.0,36.43,普通二轮摩托车,1,2021,3,2,227卡口
116.0,36.43,小型普通客车,1033,2021,3,2,227卡口
116.0,36.43,重型栏板货车,221,2021,3,2,227卡口
116.0,36.43,其它,4,2021,3,2,227卡口
116.0,36.43,微型栏板货车,3,2021,3,2,227卡口
116.0,36.43,大型汽车,71,2021,3,3,227卡口
116.0,36.43,小型汽车,6,2021,3,3,227卡口
116.0,36.43,小型汽车,98,2021,3,3,227卡口
116.0,36.43,大型汽车,86,2021,3,3,227卡口
116.0,36.43,大型汽车,119,2021,3,3,227卡口
116.0,36.43,小型汽车,64,2021,3,3,227卡口
116.0,36.43,小型汽车,119,2021,3,3,227卡口
116.0,36.43,大型汽车,81,2021,3,3,227卡口
116.0,36.43,重型栏板货车,47,2021,3,3,227卡口
116.0,36.43,小型普通客车,11,2021,3,3,227卡口
116.0,36.43,小型普通客车,730,2021,3,3,227卡口
116.0,36.43,重型栏板货车,185,2021,3,3,227卡口
116.0,36.43,其它,3,2021,3,3,227卡口
116.0,36.43,小型普通客车,415,2021,3,3,227卡口
116.0,36.43,重型栏板货车,250,2021,3,3,227卡口
116.0,36.43,其它,3,2021,3,3,227卡口
116.0,36.43,小型普通客车,1053,2021,3,3,227卡口
116.0,36.43,重型栏板货车,215,2021,3,3,227卡口
116.0,36.43,其它,12,2021,3,3,227卡口
116.0,36.43,微型栏板货车,2,2021,3,3,227卡口
116.0,36.43,大型汽车,75,2021,3,4,227卡口
116.0,36.43,小型汽车,5,2021,3,4,227卡口
116.0,36.43,小型汽车,107,2021,3,4,227卡口
