jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.93,36.51,小型普通客车,6,2021,3,1,140卡口
115.93,36.51,重型栏板货车,1,2021,3,1,140卡口
115.93,36.51,大型汽车,1,2021,3,3,140卡口
115.93,36.51,小型汽车,1,2021,3,3,140卡口
115.93,36.51,小型普通客车,21,2021,3,3,140卡口
115.93,36.51,重型栏板货车,1,2021,3,3,140卡口
115.93,36.51,小型普通客车,2,2021,3,4,140卡口
115.93,36.51,重型栏板货车,1,2021,3,4,140卡口
115.93,36.51,大型汽车,1,2021,3,8,140卡口
115.93,36.51,小型汽车,1,2021,3,8,140卡口
115.93,36.51,小型普通客车,3,2021,3,8,140卡口
115.93,36.51,重型栏板货车,1,2021,3,8,140卡口
115.93,36.51,大型汽车,1,2021,3,9,140卡口
115.93,36.51,小型汽车,1,2021,3,9,140卡口
115.93,36.51,小型汽车,2,2021,3,10,140卡口
115.93,36.51,大型汽车,1,2021,3,10,140卡口
115.93,36.51,小型普通客车,11,2021,3,10,140卡口
115.93,36.51,重型栏板货车,1,2021,3,10,140卡口
115.93,36.51,小型汽车,2,2021,3,11,140卡口
115.93,36.51,大型汽车,1,2021,3,11,140卡口
115.93,36.51,小型普通客车,4,2021,3,12,140卡口
115.93,36.51,重型栏板货车,1,2021,3,12,140卡口
115.93,36.51,大型汽车,1,2021,3,14,140卡口
115.93,36.51,小型汽车,1,2021,3,14,140卡口
115.93,36.51,小型普通客车,4,2021,3,15,140卡口
115.93,36.51,重型栏板货车,1,2021,3,15,140卡口
115.93,36.51,小型普通客车,9,2021,3,16,140卡口
115.93,36.51,重型栏板货车,1,2021,3,16,140卡口
115.93,36.51,小型普通客车,13,2021,3,18,140卡口
115.93,36.51,重型栏板货车,1,2021,3,18,140卡口
115.93,36.51,小型汽车,3,2021,3,19,140卡口
115.93,36.51,大型汽车,1,2021,3,19,140卡口
115.93,36.51,小型普通客车,8,2021,3,20,140卡口
115.93,36.51,重型栏板货车,1,2021,3,20,140卡口
115.93,36.51,大型汽车,1,2021,3,22,140卡口
115.93,36.51,小型汽车,1,2021,3,22,140卡口
115.93,36.51,大型汽车,1,2021,3,23,140卡口
115.93,36.51,小型汽车,1,2021,3,23,140卡口
115.93,36.51,小型汽车,2,2021,3,23,140卡口
115.93,36.51,大型汽车,1,2021,3,23,140卡口
115.93,36.51,小型汽车,7,2021,3,23,140卡口
115.93,36.51,大型汽车,1,2021,3,23,140卡口
115.93,36.51,小型汽车,3,2021,3,25,140卡口
115.93,36.51,大型汽车,1,2021,3,25,140卡口
115.93,36.51,大型汽车,1,2021,3,26,140卡口
115.93,36.51,小型汽车,1,2021,3,26,140卡口
115.93,36.51,小型普通客车,10,2021,3,26,140卡口
115.93,36.51,其它,1,2021,3,26,140卡口
115.93,36.51,小型普通客车,6,2021,3,26,140卡口
115.93,36.51,重型栏板货车,1,2021,3,26,140卡口
115.93,36.51,小型汽车,2,2021,3,27,140卡口
115.93,36.51,大型汽车,1,2021,3,27,140卡口
115.93,36.51,小型普通客车,15,2021,3,27,140卡口
115.93,36.51,重型栏板货车,1,2021,3,27,140卡口
115.93,36.51,小型普通客车,8,2021,3,28,140卡口
115.93,36.51,其它,1,2021,3,28,140卡口
115.93,36.51,小型汽车,2,2021,3,29,140卡口
115.93,36.51,大型汽车,1,2021,3,29,140卡口
115.93,36.51,大型汽车,1,2021,3,30,140卡口
115.93,36.51,小型汽车,1,2021,3,30,140卡口
115.93,36.51,小型普通客车,4,2021,3,30,140卡口
115.93,36.51,重型栏板货车,1,2021,3,30,140卡口
115.93,36.51,小型汽车,2,2021,3,31,140卡口
115.93,36.51,大型汽车,1,2021,3,31,140卡口
115.93,36.51,小型普通客车,25,2021,3,31,140卡口
115.93,36.51,重型栏板货车,1,2021,3,31,140卡口
115.93,36.51,大型汽车,1,2021,4,5,140卡口
115.93,36.51,小型汽车,1,2021,4,5,140卡口
115.93,36.51,大型汽车,1,2021,4,6,140卡口
115.93,36.51,小型汽车,1,2021,4,6,140卡口
115.93,36.51,大型汽车,1,2021,4,6,140卡口
115.93,36.51,小型汽车,1,2021,4,6,140卡口
115.93,36.51,小型普通客车,18,2021,4,6,140卡口
115.93,36.51,重型栏板货车,2,2021,4,6,140卡口
115.93,36.51,小型汽车,5,2021,4,7,140卡口
115.93,36.51,大型汽车,1,2021,4,7,140卡口
115.93,36.51,小型普通客车,23,2021,4,7,140卡口
115.93,36.51,重型栏板货车,1,2021,4,7,140卡口
115.93,36.51,大型汽车,1,2021,4,9,140卡口
115.93,36.51,小型汽车,1,2021,4,9,140卡口
115.93,36.51,大型汽车,2,2021,4,11,140卡口
115.93,36.51,小型汽车,2,2021,4,11,140卡口
115.93,36.51,小型普通客车,25,2021,4,12,140卡口
115.93,36.51,重型栏板货车,1,2021,4,12,140卡口
115.93,36.51,小型汽车,2,2021,4,15,140卡口
115.93,36.51,大型汽车,1,2021,4,15,140卡口
115.93,36.51,小型汽车,2,2021,4,16,140卡口
115.93,36.51,大型汽车,1,2021,4,16,140卡口
115.93,36.51,小型汽车,4,2021,4,16,140卡口
115.93,36.51,大型汽车,1,2021,4,16,140卡口
115.93,36.51,小型普通客车,10,2021,4,17,140卡口
115.93,36.51,其它,1,2021,4,17,140卡口
115.93,36.51,小型汽车,2,2021,4,18,140卡口
115.93,36.51,大型汽车,1,2021,4,18,140卡口
115.93,36.51,小型汽车,4,2021,4,18,140卡口
115.93,36.51,大型汽车,1,2021,4,18,140卡口
115.93,36.51,小型汽车,3,2021,4,21,140卡口
115.93,36.51,大型汽车,1,2021,4,21,140卡口
115.93,36.51,小型汽车,3,2021,4,22,140卡口
115.93,36.51,大型汽车,1,2021,4,22,140卡口
115.93,36.51,小型普通客车,14,2021,4,22,140卡口
115.93,36.51,重型栏板货车,1,2021,4,22,140卡口
115.93,36.51,小型汽车,2,2021,4,26,140卡口
115.93,36.51,大型汽车,1,2021,4,26,140卡口
115.93,36.51,小型普通客车,25,2021,4,27,140卡口
115.93,36.51,重型栏板货车,1,2021,4,27,140卡口
115.93,36.51,小型普通客车,20,2021,4,27,140卡口
