jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.99,36.51,小型汽车,75,2021,3,1,219卡口
115.99,36.51,大型汽车,1,2021,3,1,219卡口
115.99,36.51,小型汽车,79,2021,3,1,219卡口
115.99,36.51,大型汽车,1,2021,3,1,219卡口
115.99,36.51,小型汽车,112,2021,3,1,219卡口
115.99,36.51,大型汽车,3,2021,3,1,219卡口
115.99,36.51,小型普通客车,978,2021,3,1,219卡口
115.99,36.51,重型栏板货车,20,2021,3,1,219卡口
115.99,36.51,小型普通客车,718,2021,3,1,219卡口
115.99,36.51,重型栏板货车,25,2021,3,1,219卡口
115.99,36.51,其它,1,2021,3,1,219卡口
115.99,36.51,小型普通客车,855,2021,3,1,219卡口
115.99,36.51,重型栏板货车,8,2021,3,1,219卡口
115.99,36.51,其它,1,2021,3,1,219卡口
115.99,36.51,小型汽车,87,2021,3,2,219卡口
115.99,36.51,大型汽车,1,2021,3,2,219卡口
115.99,36.51,小型汽车,107,2021,3,2,219卡口
115.99,36.51,大型汽车,1,2021,3,2,219卡口
115.99,36.51,小型普通客车,945,2021,3,2,219卡口
115.99,36.51,重型栏板货车,29,2021,3,2,219卡口
115.99,36.51,其它,1,2021,3,2,219卡口
115.99,36.51,小型普通客车,643,2021,3,2,219卡口
115.99,36.51,重型栏板货车,20,2021,3,2,219卡口
115.99,36.51,其它,2,2021,3,2,219卡口
115.99,36.51,小型普通客车,901,2021,3,2,219卡口
115.99,36.51,重型栏板货车,10,2021,3,2,219卡口
115.99,36.51,其它,1,2021,3,2,219卡口
115.99,36.51,小型汽车,104,2021,3,3,219卡口
115.99,36.51,大型汽车,1,2021,3,3,219卡口
115.99,36.51,小型汽车,86,2021,3,3,219卡口
115.99,36.51,大型汽车,1,2021,3,3,219卡口
115.99,36.51,小型普通客车,932,2021,3,3,219卡口
115.99,36.51,重型栏板货车,21,2021,3,3,219卡口
115.99,36.51,其它,1,2021,3,3,219卡口
115.99,36.51,小型普通客车,603,2021,3,3,219卡口
115.99,36.51,重型栏板货车,27,2021,3,3,219卡口
115.99,36.51,其它,1,2021,3,3,219卡口
115.99,36.51,小型普通客车,733,2021,3,3,219卡口
115.99,36.51,重型栏板货车,8,2021,3,3,219卡口
115.99,36.51,小型汽车,3,2021,3,4,219卡口
115.99,36.51,大型汽车,1,2021,3,4,219卡口
115.99,36.51,小型汽车,87,2021,3,4,219卡口
115.99,36.51,大型汽车,1,2021,3,4,219卡口
115.99,36.51,小型汽车,123,2021,3,4,219卡口
115.99,36.51,大型汽车,1,2021,3,4,219卡口
115.99,36.51,小型普通客车,871,2021,3,4,219卡口
115.99,36.51,重型栏板货车,23,2021,3,4,219卡口
115.99,36.51,其它,1,2021,3,4,219卡口
115.99,36.51,小型普通客车,610,2021,3,4,219卡口
115.99,36.51,重型栏板货车,24,2021,3,4,219卡口
