jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.98,36.64,小型汽车,2,2021,3,1,207卡口
115.98,36.64,大型汽车,1,2021,3,1,207卡口
115.98,36.64,小型汽车,57,2021,3,1,207卡口
115.98,36.64,大型汽车,2,2021,3,1,207卡口
115.98,36.64,小型汽车,78,2021,3,1,207卡口
115.98,36.64,大型汽车,1,2021,3,1,207卡口
115.98,36.64,小型汽车,97,2021,3,1,207卡口
115.98,36.64,大型汽车,1,2021,3,1,207卡口
115.98,36.64,小型普通客车,574,2021,3,1,207卡口
115.98,36.64,重型栏板货车,42,2021,3,1,207卡口
115.98,36.64,小型普通客车,765,2021,3,1,207卡口
115.98,36.64,重型栏板货车,39,2021,3,1,207卡口
115.98,36.64,小型普通客车,1257,2021,3,1,207卡口
115.98,36.64,重型栏板货车,35,2021,3,1,207卡口
115.98,36.64,小型汽车,92,2021,3,2,207卡口
115.98,36.64,大型汽车,4,2021,3,2,207卡口
115.98,36.64,小型汽车,107,2021,3,2,207卡口
115.98,36.64,大型汽车,1,2021,3,2,207卡口
115.98,36.64,小型普通客车,442,2021,3,2,207卡口
115.98,36.64,重型栏板货车,45,2021,3,2,207卡口
115.98,36.64,小型普通客车,778,2021,3,2,207卡口
115.98,36.64,重型栏板货车,40,2021,3,2,207卡口
115.98,36.64,小型普通客车,1277,2021,3,2,207卡口
115.98,36.64,重型栏板货车,30,2021,3,2,207卡口
115.98,36.64,小型汽车,33,2021,3,3,207卡口
115.98,36.64,大型汽车,2,2021,3,3,207卡口
115.98,36.64,小型汽车,102,2021,3,3,207卡口
115.98,36.64,大型汽车,5,2021,3,3,207卡口
115.98,36.64,小型汽车,121,2021,3,3,207卡口
115.98,36.64,大型汽车,1,2021,3,3,207卡口
115.98,36.64,小型普通客车,13,2021,3,3,207卡口
115.98,36.64,重型栏板货车,1,2021,3,3,207卡口
115.98,36.64,小型普通客车,466,2021,3,3,207卡口
115.98,36.64,重型栏板货车,52,2021,3,3,207卡口
115.98,36.64,小型普通客车,756,2021,3,3,207卡口
115.98,36.64,重型栏板货车,49,2021,3,3,207卡口
115.98,36.64,小型普通客车,1267,2021,3,3,207卡口
115.98,36.64,重型栏板货车,27,2021,3,3,207卡口
115.98,36.64,小型汽车,3,2021,3,4,207卡口
115.98,36.64,大型汽车,1,2021,3,4,207卡口
115.98,36.64,小型汽车,39,2021,3,4,207卡口
115.98,36.64,大型汽车,2,2021,3,4,207卡口
115.98,36.64,小型汽车,90,2021,3,4,207卡口
115.98,36.64,大型汽车,2,2021,3,4,207卡口
115.98,36.64,小型汽车,117,2021,3,4,207卡口
115.98,36.64,大型汽车,1,2021,3,4,207卡口
115.98,36.64,小型普通客车,17,2021,3,4,207卡口
115.98,36.64,重型栏板货车,3,2021,3,4,207卡口
115.98,36.64,小型普通客车,453,2021,3,4,207卡口
115.98,36.64,重型栏板货车,51,2021,3,4,207卡口
115.98,36.64,小型普通客车,694,2021,3,4,207卡口
115.98,36.64,重型栏板货车,46,2021,3,4,207卡口
115.98,36.64,小型普通客车,1270,2021,3,4,207卡口
115.98,36.64,重型栏板货车,31,2021,3,4,207卡口
115.98,36.64,小型汽车,40,2021,3,5,207卡口
115.98,36.64,大型汽车,2,2021,3,5,207卡口
115.98,36.64,小型汽车,91,2021,3,5,207卡口
115.98,36.64,大型汽车,1,2021,3,5,207卡口
115.98,36.64,小型汽车,132,2021,3,5,207卡口
115.98,36.64,大型汽车,1,2021,3,5,207卡口
115.98,36.64,小型普通客车,17,2021,3,5,207卡口
115.98,36.64,重型栏板货车,4,2021,3,5,207卡口
115.98,36.64,小型普通客车,427,2021,3,5,207卡口
115.98,36.64,重型栏板货车,46,2021,3,5,207卡口
115.98,36.64,小型普通客车,732,2021,3,5,207卡口
115.98,36.64,重型栏板货车,44,2021,3,5,207卡口
115.98,36.64,小型普通客车,1282,2021,3,5,207卡口
115.98,36.64,重型栏板货车,32,2021,3,5,207卡口
115.98,36.64,小型汽车,36,2021,3,6,207卡口
115.98,36.64,大型汽车,2,2021,3,6,207卡口
115.98,36.64,小型汽车,87,2021,3,6,207卡口
115.98,36.64,大型汽车,2,2021,3,6,207卡口
115.98,36.64,小型汽车,100,2021,3,6,207卡口
115.98,36.64,大型汽车,1,2021,3,6,207卡口
115.98,36.64,小型普通客车,15,2021,3,6,207卡口
115.98,36.64,重型栏板货车,1,2021,3,6,207卡口
115.98,36.64,小型普通客车,364,2021,3,6,207卡口
115.98,36.64,重型栏板货车,45,2021,3,6,207卡口
115.98,36.64,小型普通客车,723,2021,3,6,207卡口
115.98,36.64,重型栏板货车,45,2021,3,6,207卡口
115.98,36.64,小型普通客车,1304,2021,3,6,207卡口
115.98,36.64,重型栏板货车,29,2021,3,6,207卡口
115.98,36.64,小型汽车,27,2021,3,7,207卡口
115.98,36.64,大型汽车,2,2021,3,7,207卡口
115.98,36.64,小型汽车,94,2021,3,7,207卡口
115.98,36.64,大型汽车,5,2021,3,7,207卡口
115.98,36.64,小型汽车,125,2021,3,7,207卡口
115.98,36.64,大型汽车,1,2021,3,7,207卡口
115.98,36.64,小型普通客车,16,2021,3,7,207卡口
115.98,36.64,重型栏板货车,1,2021,3,7,207卡口
115.98,36.64,小型普通客车,326,2021,3,7,207卡口
115.98,36.64,重型栏板货车,48,2021,3,7,207卡口
115.98,36.64,小型普通客车,652,2021,3,7,207卡口
115.98,36.64,重型栏板货车,35,2021,3,7,207卡口
115.98,36.64,小型普通客车,1021,2021,3,7,207卡口
115.98,36.64,重型栏板货车,29,2021,3,7,207卡口
115.98,36.64,小型汽车,46,2021,3,8,207卡口
115.98,36.64,大型汽车,3,2021,3,8,207卡口
115.98,36.64,小型汽车,94,2021,3,8,207卡口
115.98,36.64,大型汽车,3,2021,3,8,207卡口
115.98,36.64,小型普通客车,479,2021,3,8,207卡口
115.98,36.64,重型栏板货车,47,2021,3,8,207卡口
115.98,36.64,小型普通客车,797,2021,3,8,207卡口
115.98,36.64,重型栏板货车,49,2021,3,8,207卡口
115.98,36.64,小型普通客车,1248,2021,3,8,207卡口
115.98,36.64,重型栏板货车,31,2021,3,8,207卡口
115.98,36.64,小型汽车,32,2021,3,9,207卡口
115.98,36.64,大型汽车,5,2021,3,9,207卡口
115.98,36.64,小型汽车,71,2021,3,9,207卡口
115.98,36.64,大型汽车,4,2021,3,9,207卡口
115.98,36.64,小型普通客车,23,2021,3,9,207卡口
115.98,36.64,重型栏板货车,1,2021,3,9,207卡口
115.98,36.64,小型普通客车,459,2021,3,9,207卡口
115.98,36.64,重型栏板货车,47,2021,3,9,207卡口
115.98,36.64,小型普通客车,652,2021,3,9,207卡口
115.98,36.64,重型栏板货车,49,2021,3,9,207卡口
115.98,36.64,小型普通客车,1252,2021,3,9,207卡口
115.98,36.64,重型栏板货车,35,2021,3,9,207卡口
115.98,36.64,小型汽车,44,2021,3,10,207卡口
115.98,36.64,大型汽车,1,2021,3,10,207卡口
115.98,36.64,小型汽车,78,2021,3,10,207卡口
115.98,36.64,大型汽车,3,2021,3,10,207卡口
115.98,36.64,小型汽车,104,2021,3,10,207卡口
115.98,36.64,大型汽车,3,2021,3,10,207卡口
115.98,36.64,小型普通客车,17,2021,3,10,207卡口
115.98,36.64,重型栏板货车,1,2021,3,10,207卡口
115.98,36.64,小型普通客车,414,2021,3,10,207卡口
115.98,36.64,重型栏板货车,49,2021,3,10,207卡口
115.98,36.64,小型普通客车,754,2021,3,10,207卡口
115.98,36.64,重型栏板货车,44,2021,3,10,207卡口
115.98,36.64,小型普通客车,1198,2021,3,10,207卡口
115.98,36.64,重型栏板货车,36,2021,3,10,207卡口
115.98,36.64,小型汽车,42,2021,3,11,207卡口
115.98,36.64,大型汽车,1,2021,3,11,207卡口
115.98,36.64,小型汽车,75,2021,3,11,207卡口
115.98,36.64,大型汽车,1,2021,3,11,207卡口
115.98,36.64,小型汽车,105,2021,3,11,207卡口
115.98,36.64,大型汽车,2,2021,3,11,207卡口
115.98,36.64,小型普通客车,475,2021,3,11,207卡口
115.98,36.64,重型栏板货车,46,2021,3,11,207卡口
115.98,36.64,小型普通客车,653,2021,3,11,207卡口
115.98,36.64,重型栏板货车,41,2021,3,11,207卡口
115.98,36.64,小型普通客车,1246,2021,3,11,207卡口
115.98,36.64,重型栏板货车,36,2021,3,11,207卡口
115.98,36.64,小型汽车,40,2021,3,12,207卡口
115.98,36.64,大型汽车,1,2021,3,12,207卡口
115.98,36.64,小型汽车,91,2021,3,12,207卡口
115.98,36.64,大型汽车,3,2021,3,12,207卡口
115.98,36.64,小型汽车,105,2021,3,12,207卡口
115.98,36.64,大型汽车,1,2021,3,12,207卡口
115.98,36.64,小型普通客车,453,2021,3,12,207卡口
115.98,36.64,重型栏板货车,46,2021,3,12,207卡口
115.98,36.64,小型普通客车,733,2021,3,12,207卡口
115.98,36.64,重型栏板货车,47,2021,3,12,207卡口
115.98,36.64,小型普通客车,1276,2021,3,12,207卡口
115.98,36.64,重型栏板货车,28,2021,3,12,207卡口
115.98,36.64,大型汽车,2,2021,3,13,207卡口
115.98,36.64,小型汽车,2,2021,3,13,207卡口
115.98,36.64,小型汽车,48,2021,3,13,207卡口
115.98,36.64,大型汽车,2,2021,3,13,207卡口
115.98,36.64,小型汽车,95,2021,3,13,207卡口
115.98,36.64,大型汽车,6,2021,3,13,207卡口
115.98,36.64,小型汽车,115,2021,3,13,207卡口
115.98,36.64,大型汽车,1,2021,3,13,207卡口
115.98,36.64,小型普通客车,395,2021,3,13,207卡口
115.98,36.64,重型栏板货车,52,2021,3,13,207卡口
115.98,36.64,小型普通客车,711,2021,3,13,207卡口
115.98,36.64,重型栏板货车,39,2021,3,13,207卡口
115.98,36.64,小型普通客车,1166,2021,3,13,207卡口
115.98,36.64,重型栏板货车,37,2021,3,13,207卡口
115.98,36.64,小型汽车,2,2021,3,14,207卡口
115.98,36.64,大型汽车,1,2021,3,14,207卡口
115.98,36.64,小型汽车,25,2021,3,14,207卡口
115.98,36.64,大型汽车,3,2021,3,14,207卡口
115.98,36.64,小型汽车,80,2021,3,14,207卡口
115.98,36.64,大型汽车,3,2021,3,14,207卡口
115.98,36.64,小型汽车,110,2021,3,14,207卡口
115.98,36.64,大型汽车,2,2021,3,14,207卡口
115.98,36.64,小型普通客车,325,2021,3,14,207卡口
115.98,36.64,重型栏板货车,45,2021,3,14,207卡口
115.98,36.64,小型普通客车,677,2021,3,14,207卡口
115.98,36.64,重型栏板货车,40,2021,3,14,207卡口
115.98,36.64,小型普通客车,1006,2021,3,14,207卡口
115.98,36.64,重型栏板货车,30,2021,3,14,207卡口
115.98,36.64,小型汽车,57,2021,3,15,207卡口
115.98,36.64,大型汽车,2,2021,3,15,207卡口
115.98,36.64,小型汽车,132,2021,3,15,207卡口
115.98,36.64,大型汽车,1,2021,3,15,207卡口
115.98,36.64,小型普通客车,16,2021,3,15,207卡口
115.98,36.64,重型栏板货车,1,2021,3,15,207卡口
115.98,36.64,小型普通客车,501,2021,3,15,207卡口
115.98,36.64,重型栏板货车,49,2021,3,15,207卡口
115.98,36.64,小型普通客车,731,2021,3,15,207卡口
115.98,36.64,重型栏板货车,48,2021,3,15,207卡口
115.98,36.64,小型普通客车,1246,2021,3,15,207卡口
115.98,36.64,重型栏板货车,35,2021,3,15,207卡口
115.98,36.64,小型汽车,2,2021,3,16,207卡口
