jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.15,36.43,小型汽车,46,2021,3,1,348卡口
116.15,36.43,大型汽车,2,2021,3,1,348卡口
116.15,36.43,小型普通客车,455,2021,3,1,348卡口
116.15,36.43,重型栏板货车,17,2021,3,1,348卡口
116.15,36.43,小型普通客车,537,2021,3,1,348卡口
116.15,36.43,重型栏板货车,25,2021,3,1,348卡口
116.15,36.43,小型普通客车,578,2021,3,1,348卡口
116.15,36.43,重型栏板货车,14,2021,3,1,348卡口
116.15,36.43,小型汽车,38,2021,3,2,348卡口
116.15,36.43,大型汽车,1,2021,3,2,348卡口
116.15,36.43,小型普通客车,464,2021,3,2,348卡口
116.15,36.43,重型栏板货车,21,2021,3,2,348卡口
116.15,36.43,小型普通客车,471,2021,3,2,348卡口
116.15,36.43,重型栏板货车,28,2021,3,2,348卡口
116.15,36.43,小型普通客车,489,2021,3,2,348卡口
116.15,36.43,重型栏板货车,16,2021,3,2,348卡口
116.15,36.43,小型汽车,46,2021,3,3,348卡口
116.15,36.43,大型汽车,1,2021,3,3,348卡口
116.15,36.43,小型汽车,52,2021,3,3,348卡口
116.15,36.43,大型汽车,1,2021,3,3,348卡口
116.15,36.43,小型普通客车,409,2021,3,3,348卡口
116.15,36.43,重型栏板货车,18,2021,3,3,348卡口
116.15,36.43,小型普通客车,473,2021,3,3,348卡口
116.15,36.43,重型栏板货车,29,2021,3,3,348卡口
116.15,36.43,小型普通客车,462,2021,3,3,348卡口
116.15,36.43,重型栏板货车,10,2021,3,3,348卡口
116.15,36.43,小型汽车,41,2021,3,4,348卡口
116.15,36.43,大型汽车,2,2021,3,4,348卡口
116.15,36.43,小型汽车,63,2021,3,4,348卡口
116.15,36.43,大型汽车,1,2021,3,4,348卡口
116.15,36.43,小型普通客车,466,2021,3,4,348卡口
116.15,36.43,重型栏板货车,21,2021,3,4,348卡口
116.15,36.43,小型普通客车,534,2021,3,4,348卡口
116.15,36.43,重型栏板货车,27,2021,3,4,348卡口
116.15,36.43,小型普通客车,480,2021,3,4,348卡口
116.15,36.43,重型栏板货车,7,2021,3,4,348卡口
116.15,36.43,小型汽车,49,2021,3,5,348卡口
116.15,36.43,大型汽车,1,2021,3,5,348卡口
116.15,36.43,小型普通客车,460,2021,3,5,348卡口
116.15,36.43,重型栏板货车,30,2021,3,5,348卡口
116.15,36.43,小型普通客车,516,2021,3,5,348卡口
116.15,36.43,重型栏板货车,30,2021,3,5,348卡口
116.15,36.43,小型普通客车,472,2021,3,5,348卡口
116.15,36.43,重型栏板货车,8,2021,3,5,348卡口
116.15,36.43,小型汽车,61,2021,3,6,348卡口
116.15,36.43,大型汽车,1,2021,3,6,348卡口
116.15,36.43,小型汽车,68,2021,3,6,348卡口
