jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.97,36.43,小型汽车,145,2021,3,1,191卡口
115.97,36.43,大型汽车,7,2021,3,1,191卡口
115.97,36.43,小型汽车,113,2021,3,1,191卡口
115.97,36.43,大型汽车,1,2021,3,1,191卡口
115.97,36.43,小型汽车,105,2021,3,1,191卡口
115.97,36.43,大型汽车,5,2021,3,1,191卡口
115.97,36.43,小型汽车,173,2021,3,2,191卡口
115.97,36.43,大型汽车,4,2021,3,2,191卡口
115.97,36.43,小型汽车,114,2021,3,2,191卡口
115.97,36.43,大型汽车,3,2021,3,2,191卡口
115.97,36.43,小型汽车,112,2021,3,2,191卡口
115.97,36.43,大型汽车,3,2021,3,2,191卡口
115.97,36.43,小型汽车,153,2021,3,3,191卡口
115.97,36.43,大型汽车,4,2021,3,3,191卡口
115.97,36.43,小型汽车,105,2021,3,3,191卡口
115.97,36.43,大型汽车,3,2021,3,3,191卡口
115.97,36.43,小型汽车,164,2021,3,4,191卡口
115.97,36.43,大型汽车,1,2021,3,4,191卡口
115.97,36.43,小型汽车,111,2021,3,4,191卡口
115.97,36.43,大型汽车,4,2021,3,4,191卡口
115.97,36.43,小型汽车,119,2021,3,4,191卡口
115.97,36.43,大型汽车,3,2021,3,4,191卡口
115.97,36.43,小型汽车,94,2021,3,5,191卡口
115.97,36.43,大型汽车,1,2021,3,5,191卡口
115.97,36.43,小型汽车,135,2021,3,5,191卡口
115.97,36.43,大型汽车,6,2021,3,5,191卡口
115.97,36.43,小型汽车,58,2021,3,6,191卡口
115.97,36.43,大型汽车,3,2021,3,6,191卡口
115.97,36.43,小型汽车,115,2021,3,6,191卡口
115.97,36.43,大型汽车,1,2021,3,6,191卡口
115.97,36.43,小型汽车,101,2021,3,7,191卡口
115.97,36.43,大型汽车,2,2021,3,7,191卡口
115.97,36.43,小型汽车,106,2021,3,7,191卡口
115.97,36.43,大型汽车,5,2021,3,7,191卡口
115.97,36.43,小型汽车,158,2021,3,8,191卡口
115.97,36.43,大型汽车,4,2021,3,8,191卡口
115.97,36.43,小型汽车,111,2021,3,8,191卡口
115.97,36.43,大型汽车,2,2021,3,8,191卡口
115.97,36.43,小型汽车,118,2021,3,8,191卡口
115.97,36.43,大型汽车,4,2021,3,8,191卡口
115.97,36.43,小型汽车,2,2021,3,9,191卡口
115.97,36.43,大型汽车,1,2021,3,9,191卡口
115.97,36.43,小型汽车,142,2021,3,9,191卡口
115.97,36.43,大型汽车,2,2021,3,9,191卡口
115.97,36.43,小型汽车,98,2021,3,9,191卡口
115.97,36.43,大型汽车,3,2021,3,9,191卡口
115.97,36.43,小型汽车,103,2021,3,9,191卡口
115.97,36.43,大型汽车,3,2021,3,9,191卡口
115.97,36.43,小型汽车,152,2021,3,10,191卡口
115.97,36.43,大型汽车,1,2021,3,10,191卡口
115.97,36.43,小型汽车,100,2021,3,10,191卡口
115.97,36.43,大型汽车,3,2021,3,10,191卡口
115.97,36.43,小型汽车,102,2021,3,10,191卡口
115.97,36.43,大型汽车,3,2021,3,10,191卡口
115.97,36.43,大型汽车,2,2021,3,11,191卡口
115.97,36.43,小型汽车,1,2021,3,11,191卡口
115.97,36.43,小型汽车,142,2021,3,11,191卡口
115.97,36.43,大型汽车,4,2021,3,11,191卡口
115.97,36.43,小型汽车,92,2021,3,11,191卡口
115.97,36.43,大型汽车,3,2021,3,11,191卡口
115.97,36.43,小型汽车,94,2021,3,11,191卡口
115.97,36.43,大型汽车,2,2021,3,11,191卡口
115.97,36.43,小型汽车,144,2021,3,12,191卡口
115.97,36.43,大型汽车,4,2021,3,12,191卡口
115.97,36.43,小型汽车,104,2021,3,12,191卡口
115.97,36.43,大型汽车,1,2021,3,12,191卡口
115.97,36.43,小型汽车,105,2021,3,12,191卡口
115.97,36.43,大型汽车,5,2021,3,12,191卡口
115.97,36.43,小型汽车,106,2021,3,13,191卡口
115.97,36.43,大型汽车,1,2021,3,13,191卡口
115.97,36.43,小型汽车,103,2021,3,13,191卡口
115.97,36.43,大型汽车,5,2021,3,13,191卡口
115.97,36.43,小型汽车,110,2021,3,13,191卡口
115.97,36.43,大型汽车,4,2021,3,13,191卡口
115.97,36.43,小型汽车,85,2021,3,14,191卡口
115.97,36.43,大型汽车,1,2021,3,14,191卡口
115.97,36.43,小型汽车,107,2021,3,14,191卡口
115.97,36.43,大型汽车,2,2021,3,14,191卡口
115.97,36.43,小型汽车,113,2021,3,14,191卡口
115.97,36.43,大型汽车,3,2021,3,14,191卡口
115.97,36.43,小型汽车,147,2021,3,15,191卡口
115.97,36.43,大型汽车,5,2021,3,15,191卡口
115.97,36.43,小型汽车,110,2021,3,15,191卡口
115.97,36.43,大型汽车,5,2021,3,15,191卡口
115.97,36.43,小型汽车,108,2021,3,15,191卡口
115.97,36.43,大型汽车,3,2021,3,15,191卡口
115.97,36.43,大型汽车,1,2021,3,16,191卡口
115.97,36.43,小型汽车,1,2021,3,16,191卡口
115.97,36.43,小型汽车,131,2021,3,16,191卡口
115.97,36.43,大型汽车,5,2021,3,16,191卡口
115.97,36.43,小型汽车,91,2021,3,16,191卡口
115.97,36.43,大型汽车,4,2021,3,16,191卡口
115.97,36.43,小型汽车,99,2021,3,16,191卡口
115.97,36.43,大型汽车,5,2021,3,16,191卡口
115.97,36.43,小型汽车,3,2021,3,17,191卡口
115.97,36.43,大型汽车,1,2021,3,17,191卡口
115.97,36.43,小型汽车,133,2021,3,17,191卡口
115.97,36.43,大型汽车,2,2021,3,17,191卡口
115.97,36.43,小型汽车,90,2021,3,17,191卡口
115.97,36.43,大型汽车,3,2021,3,17,191卡口
115.97,36.43,小型汽车,108,2021,3,17,191卡口
115.97,36.43,大型汽车,3,2021,3,17,191卡口
115.97,36.43,小型汽车,145,2021,3,18,191卡口
115.97,36.43,大型汽车,5,2021,3,18,191卡口
115.97,36.43,小型汽车,91,2021,3,18,191卡口
115.97,36.43,大型汽车,4,2021,3,18,191卡口
115.97,36.43,小型汽车,122,2021,3,19,191卡口
115.97,36.43,大型汽车,3,2021,3,19,191卡口
115.97,36.43,小型汽车,88,2021,3,19,191卡口
115.97,36.43,大型汽车,3,2021,3,19,191卡口
115.97,36.43,小型汽车,100,2021,3,19,191卡口
115.97,36.43,大型汽车,3,2021,3,19,191卡口
115.97,36.43,小型汽车,111,2021,3,20,191卡口
115.97,36.43,大型汽车,2,2021,3,20,191卡口
115.97,36.43,小型汽车,108,2021,3,20,191卡口
115.97,36.43,大型汽车,2,2021,3,20,191卡口
115.97,36.43,小型汽车,123,2021,3,20,191卡口
115.97,36.43,大型汽车,3,2021,3,20,191卡口
115.97,36.43,小型汽车,4,2021,3,21,191卡口
115.97,36.43,大型汽车,1,2021,3,21,191卡口
115.97,36.43,小型汽车,100,2021,3,21,191卡口
115.97,36.43,大型汽车,2,2021,3,21,191卡口
115.97,36.43,小型汽车,120,2021,3,21,191卡口
115.97,36.43,大型汽车,3,2021,3,21,191卡口
115.97,36.43,小型汽车,145,2021,3,22,191卡口
115.97,36.43,大型汽车,3,2021,3,22,191卡口
115.97,36.43,小型汽车,89,2021,3,22,191卡口
115.97,36.43,大型汽车,3,2021,3,22,191卡口
115.97,36.43,小型汽车,133,2021,3,23,191卡口
115.97,36.43,大型汽车,4,2021,3,23,191卡口
115.97,36.43,小型汽车,95,2021,3,23,191卡口
115.97,36.43,大型汽车,3,2021,3,23,191卡口
115.97,36.43,小型汽车,152,2021,3,24,191卡口
115.97,36.43,大型汽车,4,2021,3,24,191卡口
115.97,36.43,小型汽车,115,2021,3,24,191卡口
115.97,36.43,大型汽车,4,2021,3,24,191卡口
115.97,36.43,小型汽车,105,2021,3,24,191卡口
115.97,36.43,大型汽车,3,2021,3,24,191卡口
115.97,36.43,小型汽车,133,2021,3,25,191卡口
115.97,36.43,大型汽车,2,2021,3,25,191卡口
115.97,36.43,小型汽车,99,2021,3,25,191卡口
115.97,36.43,大型汽车,4,2021,3,25,191卡口
115.97,36.43,小型汽车,112,2021,3,25,191卡口
115.97,36.43,大型汽车,4,2021,3,25,191卡口
115.97,36.43,大型汽车,2,2021,3,26,191卡口
