jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.58,36.6,小型汽车,34,2021,3,1,02卡口
115.58,36.6,大型汽车,1,2021,3,1,02卡口
115.58,36.6,小型汽车,87,2021,3,1,02卡口
115.58,36.6,大型汽车,2,2021,3,1,02卡口
115.58,36.6,小型普通客车,457,2021,3,1,02卡口
115.58,36.6,重型栏板货车,30,2021,3,1,02卡口
115.58,36.6,小型普通客车,367,2021,3,1,02卡口
115.58,36.6,重型栏板货车,37,2021,3,1,02卡口
115.58,36.6,小型普通客车,850,2021,3,1,02卡口
115.58,36.6,重型栏板货车,24,2021,3,1,02卡口
115.58,36.6,大型汽车,2,2021,3,2,02卡口
115.58,36.6,小型汽车,1,2021,3,2,02卡口
115.58,36.6,小型汽车,42,2021,3,2,02卡口
115.58,36.6,大型汽车,3,2021,3,2,02卡口
115.58,36.6,小型汽车,81,2021,3,2,02卡口
115.58,36.6,大型汽车,1,2021,3,2,02卡口
115.58,36.6,小型普通客车,19,2021,3,2,02卡口
115.58,36.6,重型栏板货车,1,2021,3,2,02卡口
115.58,36.6,小型普通客车,377,2021,3,2,02卡口
115.58,36.6,重型栏板货车,28,2021,3,2,02卡口
115.58,36.6,小型普通客车,351,2021,3,2,02卡口
115.58,36.6,重型栏板货车,27,2021,3,2,02卡口
115.58,36.6,小型普通客车,892,2021,3,2,02卡口
115.58,36.6,重型栏板货车,23,2021,3,2,02卡口
115.58,36.6,小型汽车,38,2021,3,3,02卡口
115.58,36.6,大型汽车,3,2021,3,3,02卡口
115.58,36.6,小型汽车,75,2021,3,3,02卡口
115.58,36.6,大型汽车,2,2021,3,3,02卡口
115.58,36.6,小型普通客车,366,2021,3,3,02卡口
115.58,36.6,重型栏板货车,28,2021,3,3,02卡口
115.58,36.6,小型普通客车,358,2021,3,3,02卡口
115.58,36.6,重型栏板货车,39,2021,3,3,02卡口
115.58,36.6,小型普通客车,876,2021,3,3,02卡口
115.58,36.6,重型栏板货车,21,2021,3,3,02卡口
115.58,36.6,小型汽车,31,2021,3,4,02卡口
115.58,36.6,大型汽车,2,2021,3,4,02卡口
115.58,36.6,小型汽车,30,2021,3,4,02卡口
115.58,36.6,大型汽车,5,2021,3,4,02卡口
115.58,36.6,小型汽车,70,2021,3,4,02卡口
115.58,36.6,大型汽车,1,2021,3,4,02卡口
115.58,36.6,小型普通客车,15,2021,3,4,02卡口
115.58,36.6,重型栏板货车,1,2021,3,4,02卡口
115.58,36.6,小型普通客车,361,2021,3,4,02卡口
115.58,36.6,重型栏板货车,24,2021,3,4,02卡口
115.58,36.6,小型普通客车,356,2021,3,4,02卡口
115.58,36.6,重型栏板货车,36,2021,3,4,02卡口
115.58,36.6,小型普通客车,850,2021,3,4,02卡口
115.58,36.6,重型栏板货车,29,2021,3,4,02卡口
115.58,36.6,小型汽车,25,2021,3,5,02卡口
115.58,36.6,大型汽车,1,2021,3,5,02卡口
115.58,36.6,小型汽车,42,2021,3,5,02卡口
