jd,wd,车辆类型,过车数量,年,月,日,卡口名称
115.81,36.53,小型汽车,16,2021,3,1,63卡口
115.81,36.53,大型汽车,1,2021,3,1,63卡口
115.81,36.53,小型普通客车,2,2021,3,1,63卡口
115.81,36.53,其它,1,2021,3,1,63卡口
115.81,36.53,小型普通客车,139,2021,3,1,63卡口
115.81,36.53,其它,45,2021,3,1,63卡口
115.81,36.53,小型普通客车,66,2021,3,1,63卡口
115.81,36.53,其它,15,2021,3,1,63卡口
115.81,36.53,重型栏板货车,1,2021,3,1,63卡口
115.81,36.53,小型普通客车,80,2021,3,1,63卡口
115.81,36.53,其它,44,2021,3,1,63卡口
115.81,36.53,重型栏板货车,1,2021,3,1,63卡口
115.81,36.53,小型汽车,13,2021,3,2,63卡口
115.81,36.53,大型汽车,1,2021,3,2,63卡口
115.81,36.53,小型普通客车,3,2021,3,2,63卡口
115.81,36.53,其它,2,2021,3,2,63卡口
115.81,36.53,小型普通客车,114,2021,3,2,63卡口
115.81,36.53,其它,38,2021,3,2,63卡口
115.81,36.53,重型栏板货车,2,2021,3,2,63卡口
115.81,36.53,小型普通客车,40,2021,3,2,63卡口
115.81,36.53,其它,25,2021,3,2,63卡口
115.81,36.53,重型栏板货车,1,2021,3,2,63卡口
115.81,36.53,小型普通客车,110,2021,3,2,63卡口
115.81,36.53,其它,46,2021,3,2,63卡口
115.81,36.53,小型普通客车,3,2021,3,3,63卡口
115.81,36.53,其它,1,2021,3,3,63卡口
115.81,36.53,小型普通客车,105,2021,3,3,63卡口
115.81,36.53,其它,32,2021,3,3,63卡口
115.81,36.53,重型栏板货车,2,2021,3,3,63卡口
115.81,36.53,小型普通客车,51,2021,3,3,63卡口
115.81,36.53,其它,18,2021,3,3,63卡口
115.81,36.53,小型普通客车,97,2021,3,3,63卡口
115.81,36.53,其它,30,2021,3,3,63卡口
115.81,36.53,重型栏板货车,1,2021,3,3,63卡口
115.81,36.53,小型汽车,13,2021,3,4,63卡口
115.81,36.53,大型汽车,4,2021,3,4,63卡口
115.81,36.53,其它,4,2021,3,4,63卡口
115.81,36.53,小型普通客车,1,2021,3,4,63卡口
115.81,36.53,小型普通客车,107,2021,3,4,63卡口
115.81,36.53,其它,37,2021,3,4,63卡口
115.81,36.53,重型栏板货车,1,2021,3,4,63卡口
115.81,36.53,小型普通客车,38,2021,3,4,63卡口
115.81,36.53,其它,15,2021,3,4,63卡口
115.81,36.53,重型栏板货车,1,2021,3,4,63卡口
115.81,36.53,小型普通客车,85,2021,3,4,63卡口
115.81,36.53,其它,36,2021,3,4,63卡口
115.81,36.53,小型普通客车,2,2021,3,5,63卡口
115.81,36.53,其它,1,2021,3,5,63卡口
115.81,36.53,小型普通客车,73,2021,3,5,63卡口
115.81,36.53,其它,44,2021,3,5,63卡口
115.81,36.53,重型栏板货车,1,2021,3,5,63卡口
115.81,36.53,小型普通客车,38,2021,3,5,63卡口
115.81,36.53,其它,8,2021,3,5,63卡口
115.81,36.53,小型普通客车,68,2021,3,5,63卡口
115.81,36.53,其它,37,2021,3,5,63卡口
115.81,36.53,重型栏板货车,1,2021,3,5,63卡口
115.81,36.53,小型汽车,13,2021,3,6,63卡口
115.81,36.53,大型汽车,1,2021,3,6,63卡口
115.81,36.53,小型普通客车,49,2021,3,6,63卡口
115.81,36.53,其它,21,2021,3,6,63卡口
115.81,36.53,重型栏板货车,2,2021,3,6,63卡口
115.81,36.53,小型普通客车,62,2021,3,6,63卡口
115.81,36.53,其它,23,2021,3,6,63卡口
115.81,36.53,小型普通客车,70,2021,3,6,63卡口
115.81,36.53,其它,43,2021,3,6,63卡口
115.81,36.53,其它,3,2021,3,7,63卡口
115.81,36.53,小型普通客车,2,2021,3,7,63卡口
115.81,36.53,小型普通客车,47,2021,3,7,63卡口
115.81,36.53,其它,14,2021,3,7,63卡口
115.81,36.53,小型普通客车,63,2021,3,7,63卡口
115.81,36.53,其它,18,2021,3,7,63卡口
115.81,36.53,重型栏板货车,1,2021,3,7,63卡口
115.81,36.53,小型普通客车,66,2021,3,7,63卡口
115.81,36.53,其它,24,2021,3,7,63卡口
115.81,36.53,小型普通客车,3,2021,3,8,63卡口
115.81,36.53,其它,2,2021,3,8,63卡口
115.81,36.53,小型普通客车,97,2021,3,8,63卡口
115.81,36.53,其它,35,2021,3,8,63卡口
115.81,36.53,小型普通客车,53,2021,3,8,63卡口
115.81,36.53,其它,17,2021,3,8,63卡口
115.81,36.53,重型栏板货车,2,2021,3,8,63卡口
115.81,36.53,小型普通客车,92,2021,3,8,63卡口
