jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.23,36.28,小型汽车,13,2021,3,1,372卡口
116.23,36.28,大型汽车,2,2021,3,1,372卡口
116.23,36.28,小型汽车,25,2021,3,1,372卡口
116.23,36.28,大型汽车,2,2021,3,1,372卡口
116.23,36.28,小型汽车,32,2021,3,1,372卡口
116.23,36.28,大型汽车,1,2021,3,1,372卡口
116.23,36.28,小型普通客车,217,2021,3,1,372卡口
116.23,36.28,重型栏板货车,52,2021,3,1,372卡口
116.23,36.28,小型普通客车,199,2021,3,1,372卡口
116.23,36.28,重型栏板货车,42,2021,3,1,372卡口
116.23,36.28,小型普通客车,406,2021,3,1,372卡口
116.23,36.28,重型栏板货车,44,2021,3,1,372卡口
116.23,36.28,小型汽车,22,2021,3,2,372卡口
116.23,36.28,大型汽车,3,2021,3,2,372卡口
116.23,36.28,小型汽车,22,2021,3,2,372卡口
116.23,36.28,大型汽车,3,2021,3,2,372卡口
116.23,36.28,小型汽车,39,2021,3,2,372卡口
116.23,36.28,大型汽车,3,2021,3,2,372卡口
116.23,36.28,小型普通客车,218,2021,3,2,372卡口
116.23,36.28,重型栏板货车,59,2021,3,2,372卡口
116.23,36.28,小型普通客车,194,2021,3,2,372卡口
116.23,36.28,重型栏板货车,47,2021,3,2,372卡口
116.23,36.28,小型普通客车,485,2021,3,2,372卡口
116.23,36.28,重型栏板货车,42,2021,3,2,372卡口
116.23,36.28,小型汽车,17,2021,3,3,372卡口
116.23,36.28,大型汽车,1,2021,3,3,372卡口
116.23,36.28,小型汽车,39,2021,3,3,372卡口
116.23,36.28,大型汽车,3,2021,3,3,372卡口
116.23,36.28,小型普通客车,4,2021,3,3,372卡口
116.23,36.28,重型栏板货车,2,2021,3,3,372卡口
116.23,36.28,小型普通客车,163,2021,3,3,372卡口
116.23,36.28,重型栏板货车,57,2021,3,3,372卡口
116.23,36.28,小型普通客车,180,2021,3,3,372卡口
116.23,36.28,重型栏板货车,50,2021,3,3,372卡口
116.23,36.28,小型普通客车,462,2021,3,3,372卡口
116.23,36.28,重型栏板货车,50,2021,3,3,372卡口
116.23,36.28,小型汽车,19,2021,3,4,372卡口
116.23,36.28,大型汽车,2,2021,3,4,372卡口
116.23,36.28,小型汽车,37,2021,3,4,372卡口
116.23,36.28,大型汽车,2,2021,3,4,372卡口
116.23,36.28,小型普通客车,180,2021,3,4,372卡口
116.23,36.28,重型栏板货车,52,2021,3,4,372卡口
116.23,36.28,小型普通客车,186,2021,3,4,372卡口
116.23,36.28,重型栏板货车,53,2021,3,4,372卡口
116.23,36.28,小型普通客车,436,2021,3,4,372卡口
116.23,36.28,重型栏板货车,51,2021,3,4,372卡口
116.23,36.28,小型汽车,29,2021,3,5,372卡口
116.23,36.28,大型汽车,4,2021,3,5,372卡口
116.23,36.28,小型汽车,19,2021,3,5,372卡口
116.23,36.28,大型汽车,7,2021,3,5,372卡口
116.23,36.28,小型汽车,34,2021,3,5,372卡口
116.23,36.28,大型汽车,1,2021,3,5,372卡口
116.23,36.28,小型普通客车,5,2021,3,5,372卡口
116.23,36.28,重型栏板货车,3,2021,3,5,372卡口
116.23,36.28,小型普通客车,189,2021,3,5,372卡口
116.23,36.28,重型栏板货车,61,2021,3,5,372卡口
116.23,36.28,小型普通客车,194,2021,3,5,372卡口
116.23,36.28,重型栏板货车,44,2021,3,5,372卡口
116.23,36.28,小型普通客车,437,2021,3,5,372卡口
116.23,36.28,重型栏板货车,58,2021,3,5,372卡口
116.23,36.28,小型汽车,30,2021,3,6,372卡口
116.23,36.28,大型汽车,3,2021,3,6,372卡口
116.23,36.28,小型汽车,34,2021,3,6,372卡口
116.23,36.28,大型汽车,6,2021,3,6,372卡口
116.23,36.28,重型栏板货车,4,2021,3,6,372卡口
116.23,36.28,小型普通客车,2,2021,3,6,372卡口
116.23,36.28,小型普通客车,195,2021,3,6,372卡口
116.23,36.28,重型栏板货车,58,2021,3,6,372卡口
116.23,36.28,小型普通客车,188,2021,3,6,372卡口
116.23,36.28,重型栏板货车,65,2021,3,6,372卡口
116.23,36.28,小型普通客车,316,2021,3,6,372卡口
116.23,36.28,重型栏板货车,42,2021,3,6,372卡口
116.23,36.28,小型汽车,15,2021,3,7,372卡口
116.23,36.28,大型汽车,2,2021,3,7,372卡口
116.23,36.28,小型汽车,22,2021,3,7,372卡口
116.23,36.28,大型汽车,3,2021,3,7,372卡口
116.23,36.28,小型汽车,26,2021,3,7,372卡口
116.23,36.28,大型汽车,3,2021,3,7,372卡口
116.23,36.28,小型普通客车,3,2021,3,7,372卡口
116.23,36.28,重型栏板货车,1,2021,3,7,372卡口
116.23,36.28,小型普通客车,142,2021,3,7,372卡口
116.23,36.28,重型栏板货车,55,2021,3,7,372卡口
116.23,36.28,小型普通客车,225,2021,3,7,372卡口
116.23,36.28,重型栏板货车,46,2021,3,7,372卡口
116.23,36.28,小型普通客车,366,2021,3,7,372卡口
116.23,36.28,重型栏板货车,39,2021,3,7,372卡口
116.23,36.28,小型汽车,25,2021,3,8,372卡口
116.23,36.28,大型汽车,2,2021,3,8,372卡口
116.23,36.28,小型汽车,24,2021,3,8,372卡口
116.23,36.28,大型汽车,1,2021,3,8,372卡口
116.23,36.28,小型汽车,31,2021,3,8,372卡口
116.23,36.28,大型汽车,6,2021,3,8,372卡口
116.23,36.28,重型栏板货车,3,2021,3,8,372卡口
116.23,36.28,小型普通客车,1,2021,3,8,372卡口
116.23,36.28,小型普通客车,240,2021,3,8,372卡口
116.23,36.28,重型栏板货车,59,2021,3,8,372卡口
116.23,36.28,小型普通客车,185,2021,3,8,372卡口
116.23,36.28,重型栏板货车,41,2021,3,8,372卡口
116.23,36.28,小型普通客车,407,2021,3,8,372卡口
116.23,36.28,重型栏板货车,47,2021,3,8,372卡口
116.23,36.28,小型汽车,22,2021,3,9,372卡口
116.23,36.28,大型汽车,3,2021,3,9,372卡口
116.23,36.28,小型汽车,23,2021,3,9,372卡口
116.23,36.28,大型汽车,3,2021,3,9,372卡口
116.23,36.28,小型汽车,39,2021,3,9,372卡口
116.23,36.28,大型汽车,4,2021,3,9,372卡口
116.23,36.28,重型栏板货车,4,2021,3,9,372卡口
116.23,36.28,小型普通客车,3,2021,3,9,372卡口
116.23,36.28,小型普通客车,176,2021,3,9,372卡口
116.23,36.28,重型栏板货车,57,2021,3,9,372卡口
116.23,36.28,小型普通客车,164,2021,3,9,372卡口
116.23,36.28,重型栏板货车,48,2021,3,9,372卡口
116.23,36.28,小型普通客车,443,2021,3,9,372卡口
116.23,36.28,重型栏板货车,45,2021,3,9,372卡口
116.23,36.28,大型汽车,2,2021,3,10,372卡口
116.23,36.28,小型汽车,2,2021,3,10,372卡口
116.23,36.28,小型汽车,24,2021,3,10,372卡口
116.23,36.28,大型汽车,2,2021,3,10,372卡口
116.23,36.28,小型汽车,13,2021,3,10,372卡口
116.23,36.28,大型汽车,5,2021,3,10,372卡口
116.23,36.28,小型汽车,31,2021,3,10,372卡口
116.23,36.28,大型汽车,4,2021,3,10,372卡口
116.23,36.28,小型普通客车,2,2021,3,10,372卡口
116.23,36.28,重型栏板货车,1,2021,3,10,372卡口
116.23,36.28,小型普通客车,196,2021,3,10,372卡口
116.23,36.28,重型栏板货车,55,2021,3,10,372卡口
116.23,36.28,小型普通客车,155,2021,3,10,372卡口
116.23,36.28,重型栏板货车,49,2021,3,10,372卡口
116.23,36.28,小型普通客车,452,2021,3,10,372卡口
116.23,36.28,重型栏板货车,49,2021,3,10,372卡口
116.23,36.28,小型汽车,12,2021,3,11,372卡口
116.23,36.28,大型汽车,4,2021,3,11,372卡口
116.23,36.28,小型汽车,30,2021,3,11,372卡口
116.23,36.28,大型汽车,3,2021,3,11,372卡口
116.23,36.28,小型普通客车,175,2021,3,11,372卡口
116.23,36.28,重型栏板货车,53,2021,3,11,372卡口
116.23,36.28,小型普通客车,149,2021,3,11,372卡口
116.23,36.28,重型栏板货车,47,2021,3,11,372卡口
116.23,36.28,小型普通客车,422,2021,3,11,372卡口
116.23,36.28,重型栏板货车,42,2021,3,11,372卡口
116.23,36.28,小型汽车,18,2021,3,12,372卡口
