jd,wd,车辆类型,过车数量,年,月,日,卡口名称
116.03,36.79,小型汽车,19,2021,3,1,274卡口
116.03,36.79,大型汽车,2,2021,3,1,274卡口
116.03,36.79,小型普通客车,150,2021,3,1,274卡口
116.03,36.79,重型栏板货车,1,2021,3,1,274卡口
116.03,36.79,小型普通客车,62,2021,3,1,274卡口
116.03,36.79,重型栏板货车,2,2021,3,1,274卡口
116.03,36.79,小型普通客车,95,2021,3,2,274卡口
116.03,36.79,重型栏板货车,2,2021,3,2,274卡口
116.03,36.79,小型汽车,10,2021,3,3,274卡口
116.03,36.79,大型汽车,1,2021,3,3,274卡口
116.03,36.79,小型普通客车,109,2021,3,3,274卡口
116.03,36.79,重型栏板货车,1,2021,3,3,274卡口
116.03,36.79,小型普通客车,116,2021,3,3,274卡口
116.03,36.79,重型栏板货车,2,2021,3,3,274卡口
116.03,36.79,小型汽车,7,2021,3,4,274卡口
116.03,36.79,大型汽车,1,2021,3,4,274卡口
116.03,36.79,小型汽车,11,2021,3,4,274卡口
116.03,36.79,大型汽车,1,2021,3,4,274卡口
116.03,36.79,小型普通客车,88,2021,3,4,274卡口
116.03,36.79,重型栏板货车,2,2021,3,4,274卡口
116.03,36.79,小型汽车,13,2021,3,5,274卡口
116.03,36.79,大型汽车,1,2021,3,5,274卡口
116.03,36.79,小型普通客车,85,2021,3,5,274卡口
116.03,36.79,重型栏板货车,2,2021,3,5,274卡口
116.03,36.79,小型普通客车,77,2021,3,6,274卡口
116.03,36.79,重型栏板货车,1,2021,3,6,274卡口
116.03,36.79,小型汽车,8,2021,3,7,274卡口
116.03,36.79,大型汽车,1,2021,3,7,274卡口
116.03,36.79,小型普通客车,85,2021,3,7,274卡口
116.03,36.79,重型栏板货车,1,2021,3,7,274卡口
116.03,36.79,小型汽车,13,2021,3,8,274卡口
116.03,36.79,大型汽车,1,2021,3,8,274卡口
116.03,36.79,小型普通客车,77,2021,3,8,274卡口
116.03,36.79,重型栏板货车,3,2021,3,8,274卡口
116.03,36.79,小型汽车,7,2021,3,9,274卡口
116.03,36.79,大型汽车,2,2021,3,9,274卡口
116.03,36.79,小型普通客车,113,2021,3,9,274卡口
116.03,36.79,重型栏板货车,2,2021,3,9,274卡口
116.03,36.79,小型汽车,14,2021,3,10,274卡口
116.03,36.79,大型汽车,2,2021,3,10,274卡口
116.03,36.79,小型普通客车,79,2021,3,10,274卡口
116.03,36.79,重型栏板货车,1,2021,3,10,274卡口
116.03,36.79,小型普通客车,83,2021,3,10,274卡口
116.03,36.79,重型栏板货车,2,2021,3,10,274卡口
116.03,36.79,小型汽车,19,2021,3,11,274卡口
116.03,36.79,大型汽车,3,2021,3,11,274卡口
116.03,36.79,小型汽车,7,2021,3,11,274卡口
116.03,36.79,大型汽车,3,2021,3,11,274卡口
116.03,36.79,小型普通客车,105,2021,3,11,274卡口
116.03,36.79,重型栏板货车,3,2021,3,11,274卡口
116.03,36.79,小型普通客车,67,2021,3,11,274卡口
116.03,36.79,重型栏板货车,1,2021,3,11,274卡口
116.03,36.79,小型普通客车,90,2021,3,11,274卡口
116.03,36.79,重型栏板货车,2,2021,3,11,274卡口
116.03,36.79,小型普通客车,83,2021,3,12,274卡口
116.03,36.79,重型栏板货车,1,2021,3,12,274卡口
116.03,36.79,小型普通客车,56,2021,3,12,274卡口
116.03,36.79,重型栏板货车,1,2021,3,12,274卡口
116.03,36.79,小型普通客车,117,2021,3,12,274卡口
116.03,36.79,重型栏板货车,2,2021,3,12,274卡口
116.03,36.79,小型汽车,16,2021,3,13,274卡口
116.03,36.79,大型汽车,1,2021,3,13,274卡口
116.03,36.79,小型普通客车,100,2021,3,13,274卡口
116.03,36.79,重型栏板货车,1,2021,3,13,274卡口
116.03,36.79,小型普通客车,110,2021,3,14,274卡口
116.03,36.79,重型栏板货车,1,2021,3,14,274卡口
116.03,36.79,小型汽车,22,2021,3,15,274卡口
116.03,36.79,大型汽车,1,2021,3,15,274卡口
116.03,36.79,小型普通客车,230,2021,3,15,274卡口
116.03,36.79,重型栏板货车,1,2021,3,15,274卡口
116.03,36.79,小型普通客车,63,2021,3,15,274卡口
116.03,36.79,重型栏板货车,1,2021,3,15,274卡口
116.03,36.79,小型汽车,7,2021,3,16,274卡口
116.03,36.79,大型汽车,1,2021,3,16,274卡口
116.03,36.79,小型汽车,9,2021,3,16,274卡口
116.03,36.79,大型汽车,1,2021,3,16,274卡口
116.03,36.79,小型普通客车,56,2021,3,16,274卡口
116.03,36.79,重型栏板货车,1,2021,3,16,274卡口
116.03,36.79,小型汽车,22,2021,3,19,274卡口
116.03,36.79,大型汽车,2,2021,3,19,274卡口
116.03,36.79,小型普通客车,124,2021,3,19,274卡口
116.03,36.79,重型栏板货车,2,2021,3,19,274卡口
116.03,36.79,小型普通客车,101,2021,3,21,274卡口
116.03,36.79,重型栏板货车,1,2021,3,21,274卡口
116.03,36.79,小型汽车,5,2021,3,22,274卡口
116.03,36.79,大型汽车,1,2021,3,22,274卡口
116.03,36.79,小型普通客车,136,2021,3,23,274卡口
116.03,36.79,重型栏板货车,2,2021,3,23,274卡口
116.03,36.79,重型栏板货车,1,2021,3,24,274卡口
