年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,11,其它,黑龙,75
2021,4,11,大型汽车,黑龙,173
2021,4,11,小型普通客车,黑龙,4813
2021,4,11,小型汽车,黑龙,588
2021,4,11,普通二轮摩托车,黑龙,1
2021,4,11,重型栏板货车,黑龙,464
2021,4,12,其它,黑龙,70
2021,4,12,大型汽车,黑龙,162
2021,4,12,小型普通客车,黑龙,6030
2021,4,12,小型汽车,黑龙,787
2021,4,12,普通二轮摩托车,黑龙,1
2021,4,12,重型栏板货车,黑龙,515
2021,4,13,其它,黑龙,82
2021,4,13,大型汽车,黑龙,173
2021,4,13,小型普通客车,黑龙,5645
2021,4,13,小型汽车,黑龙,853
2021,4,13,普通二轮摩托车,黑龙,3
2021,4,13,重型栏板货车,黑龙,513
2021,4,14,其它,黑龙,81
2021,4,14,大型汽车,黑龙,228
2021,4,14,小型普通客车,黑龙,5887
2021,4,14,小型汽车,黑龙,816
2021,4,14,普通二轮摩托车,黑龙,3
2021,4,14,重型栏板货车,黑龙,549
2021,4,15,其它,黑龙,71
2021,4,15,大型汽车,黑龙,194
2021,4,15,小型普通客车,黑龙,6243
2021,4,15,小型汽车,黑龙,814
2021,4,15,普通二轮摩托车,黑龙,2
2021,4,15,重型栏板货车,黑龙,512
2021,4,16,其它,黑龙,71
2021,4,16,大型汽车,黑龙,227
2021,4,16,小型普通客车,黑龙,6272
2021,4,16,小型汽车,黑龙,859
2021,4,16,普通二轮摩托车,黑龙,2
2021,4,16,重型栏板货车,黑龙,554
2021,4,17,其它,黑龙,90
2021,4,17,大型汽车,黑龙,175
2021,4,17,小型普通客车,黑龙,5556
2021,4,17,小型汽车,黑龙,763
2021,4,17,普通二轮摩托车,黑龙,1
2021,4,17,重型栏板货车,黑龙,508
2021,4,18,其它,黑龙,78
2021,4,18,大型汽车,黑龙,170
2021,4,18,小型普通客车,黑龙,4997
2021,4,18,小型汽车,黑龙,648
2021,4,18,普通二轮摩托车,黑龙,2
2021,4,18,重型栏板货车,黑龙,450
2021,4,19,其它,黑龙,80
2021,4,19,大型汽车,黑龙,192
2021,4,19,小型普通客车,黑龙,6095
2021,4,19,小型汽车,黑龙,857
2021,4,19,普通二轮摩托车,黑龙,1
2021,4,19,重型栏板货车,黑龙,547
2021,4,20,其它,黑龙,70
2021,4,20,大型汽车,黑龙,245
2021,4,20,小型普通客车,黑龙,6515
2021,4,20,小型汽车,黑龙,839
2021,4,20,普通二轮摩托车,黑龙,4
2021,4,20,重型栏板货车,黑龙,589
2021,4,21,其它,黑龙,55
2021,4,21,大型汽车,黑龙,206
2021,4,21,小型普通客车,黑龙,6420
2021,4,21,小型汽车,黑龙,793
2021,4,21,普通二轮摩托车,黑龙,1
2021,4,21,重型栏板货车,黑龙,583
2021,4,22,其它,黑龙,60
2021,4,22,大型汽车,黑龙,176
2021,4,22,小型普通客车,黑龙,6523
2021,4,22,小型汽车,黑龙,814
2021,4,22,普通二轮摩托车,黑龙,2
2021,4,22,重型栏板货车,黑龙,552
2021,4,23,其它,黑龙,68
2021,4,23,大型汽车,黑龙,189
2021,4,23,小型普通客车,黑龙,6304
2021,4,23,小型汽车,黑龙,777
2021,4,23,重型栏板货车,黑龙,540
2021,4,24,其它,黑龙,56
2021,4,24,大型汽车,黑龙,162
2021,4,24,小型普通客车,黑龙,5406
2021,4,24,小型汽车,黑龙,652
2021,4,24,普通二轮摩托车,黑龙,1
2021,4,24,重型栏板货车,黑龙,578
2021,4,25,其它,黑龙,63
2021,4,25,大型汽车,黑龙,201
2021,4,25,小型普通客车,黑龙,5843
2021,4,25,小型汽车,黑龙,760
2021,4,25,重型栏板货车,黑龙,540
2021,4,26,其它,黑龙,68
2021,4,26,大型汽车,黑龙,175
2021,4,26,小型普通客车,黑龙,6870
2021,4,26,小型汽车,黑龙,776
2021,4,26,普通二轮摩托车,黑龙,1
2021,4,26,重型栏板货车,黑龙,539
2021,4,27,其它,黑龙,72
2021,4,27,大型汽车,黑龙,200
2021,4,27,小型普通客车,黑龙,6401
2021,4,27,小型汽车,黑龙,831
2021,4,27,普通二轮摩托车,黑龙,1
2021,4,27,重型栏板货车,黑龙,585
2021,4,28,其它,黑龙,98
2021,4,28,大型汽车,黑龙,190
2021,4,28,小型普通客车,黑龙,6156
2021,4,28,小型汽车,黑龙,862
2021,4,28,普通二轮摩托车,黑龙,5
2021,4,28,重型栏板货车,黑龙,513
2021,4,29,其它,黑龙,72
2021,4,29,大型汽车,黑龙,162
2021,4,29,小型普通客车,黑龙,5975
2021,4,29,小型汽车,黑龙,811
2021,4,29,重型栏板货车,黑龙,529
2021,4,30,其它,黑龙,74
2021,4,30,大型汽车,黑龙,131
2021,4,30,小型普通客车,黑龙,6154
2021,4,30,小型汽车,黑龙,847
2021,4,30,微型栏板货车,黑龙,1
2021,4,30,普通二轮摩托车,黑龙,4
2021,4,30,重型栏板货车,黑龙,488
2021,5,1,其它,黑龙,66
2021,5,1,大型汽车,黑龙,84
2021,5,1,小型普通客车,黑龙,4444
2021,5,1,小型汽车,黑龙,586
2021,5,1,微型栏板货车,黑龙,1
2021,5,1,重型栏板货车,黑龙,306
2021,5,2,其它,黑龙,53
2021,5,2,大型汽车,黑龙,89
2021,5,2,小型普通客车,黑龙,4264
2021,5,2,小型汽车,黑龙,527
2021,5,2,重型栏板货车,黑龙,310
2021,5,3,其它,黑龙,43
2021,5,3,大型汽车,黑龙,115
2021,5,3,小型普通客车,黑龙,4105
2021,5,3,小型汽车,黑龙,613
2021,5,3,普通二轮摩托车,黑龙,1
2021,5,3,重型栏板货车,黑龙,372
2021,5,4,其它,黑龙,56
2021,5,4,大型汽车,黑龙,181
2021,5,4,小型普通客车,黑龙,4802
2021,5,4,小型汽车,黑龙,638
2021,5,4,普通二轮摩托车,黑龙,2
2021,5,4,重型栏板货车,黑龙,422
2021,5,5,其它,黑龙,82
2021,5,5,大型汽车,黑龙,127
2021,5,5,小型普通客车,黑龙,4920
2021,5,5,小型汽车,黑龙,718
2021,5,5,普通二轮摩托车,黑龙,2
2021,5,5,重型栏板货车,黑龙,415
2021,5,6,其它,黑龙,93
2021,5,6,大型汽车,黑龙,183
2021,5,6,小型普通客车,黑龙,5985
2021,5,6,小型汽车,黑龙,825
2021,5,6,普通二轮摩托车,黑龙,2
2021,5,6,重型栏板货车,黑龙,572
2021,5,7,其它,黑龙,59
2021,5,7,大型汽车,黑龙,203
2021,5,7,小型普通客车,黑龙,6077
2021,5,7,小型汽车,黑龙,827
2021,5,7,普通二轮摩托车,黑龙,1
2021,5,7,重型栏板货车,黑龙,584
2021,5,8,其它,黑龙,79
2021,5,8,大型汽车,黑龙,190
2021,5,8,小型普通客车,黑龙,5902
2021,5,8,小型汽车,黑龙,743
2021,5,8,普通二轮摩托车,黑龙,1
2021,5,8,重型栏板货车,黑龙,637
2021,5,9,其它,黑龙,50
2021,5,9,大型汽车,黑龙,183
2021,5,9,小型普通客车,黑龙,4994
2021,5,9,小型汽车,黑龙,654
2021,5,9,普通二轮摩托车,黑龙,3
2021,5,9,重型栏板货车,黑龙,529
2021,5,10,其它,黑龙,59
2021,5,10,大型汽车,黑龙,149
2021,5,10,小型普通客车,黑龙,6437
2021,5,10,小型汽车,黑龙,826
2021,5,10,普通二轮摩托车,黑龙,1
2021,5,10,重型栏板货车,黑龙,574
2021,5,11,其它,黑龙,64
2021,5,11,大型汽车,黑龙,171
2021,5,11,小型普通客车,黑龙,5790
2021,5,11,小型汽车,黑龙,847
2021,5,11,普通二轮摩托车,黑龙,1
2021,5,11,重型栏板货车,黑龙,576
2021,5,12,其它,黑龙,70
2021,5,12,大型汽车,黑龙,171
2021,5,12,小型普通客车,黑龙,5606
2021,5,12,小型汽车,黑龙,789
2021,5,12,重型栏板货车,黑龙,641
2021,5,13,其它,黑龙,57
2021,5,13,大型汽车,黑龙,193
2021,5,13,小型普通客车,黑龙,5735
2021,5,13,小型汽车,黑龙,799
2021,5,13,重型栏板货车,黑龙,592
2021,5,14,其它,黑龙,64
2021,5,14,大型汽车,黑龙,165
2021,5,14,小型普通客车,黑龙,5848
2021,5,14,小型汽车,黑龙,833
2021,5,14,重型栏板货车,黑龙,528
2021,5,15,其它,黑龙,56
2021,5,15,大型汽车,黑龙,141
2021,5,15,小型普通客车,黑龙,5054
2021,5,15,小型汽车,黑龙,718
2021,5,15,重型栏板货车,黑龙,455
2021,5,16,其它,黑龙,36
2021,5,16,大型汽车,黑龙,115
2021,5,16,小型普通客车,黑龙,4697
2021,5,16,小型汽车,黑龙,552
2021,5,16,普通二轮摩托车,黑龙,1
2021,5,16,重型栏板货车,黑龙,364
2021,5,17,其它,黑龙,99
2021,5,17,大型汽车,黑龙,107
2021,5,17,小型普通客车,黑龙,5043
2021,5,17,小型汽车,黑龙,639
2021,5,17,普通二轮摩托车,黑龙,1
2021,5,17,重型栏板货车,黑龙,427
2021,5,18,其它,黑龙,59
2021,5,18,大型汽车,黑龙,132
2021,5,18,小型普通客车,黑龙,5691
2021,5,18,小型汽车,黑龙,797
2021,5,18,微型栏板货车,黑龙,2
2021,5,18,重型栏板货车,黑龙,511
2021,5,19,其它,黑龙,63
2021,5,19,大型汽车,黑龙,146
2021,5,19,小型普通客车,黑龙,5785
2021,5,19,小型汽车,黑龙,797
2021,5,19,重型栏板货车,黑龙,519
2021,5,20,其它,黑龙,56
2021,5,20,大型汽车,黑龙,122
2021,5,20,小型普通客车,黑龙,5785
2021,5,20,小型汽车,黑龙,812
2021,5,20,重型栏板货车,黑龙,476
2021,5,21,其它,黑龙,81
2021,5,21,大型汽车,黑龙,153
2021,5,21,小型普通客车,黑龙,5716
2021,5,21,小型汽车,黑龙,768
2021,5,21,普通二轮摩托车,黑龙,2
2021,5,21,重型栏板货车,黑龙,500
2021,5,22,其它,黑龙,63
2021,5,22,大型汽车,黑龙,123
2021,5,22,小型普通客车,黑龙,4833
2021,5,22,小型汽车,黑龙,624
2021,5,22,重型栏板货车,黑龙,432
