年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,26,其它,东外,66
2021,3,26,大型汽车,东外,877
2021,3,26,小型普通客车,东外,7260
2021,3,26,小型汽车,东外,963
2021,3,26,普通二轮摩托车,东外,3
2021,3,26,重型栏板货车,东外,1706
2021,3,27,其它,东外,53
2021,3,27,大型汽车,东外,831
2021,3,27,小型普通客车,东外,5761
2021,3,27,小型汽车,东外,940
2021,3,27,重型栏板货车,东外,1526
2021,3,28,其它,东外,56
2021,3,28,大型汽车,东外,849
2021,3,28,小型普通客车,东外,6077
2021,3,28,小型汽车,东外,833
2021,3,28,普通二轮摩托车,东外,1
2021,3,28,重型栏板货车,东外,1594
2021,3,29,其它,东外,51
2021,3,29,大型汽车,东外,892
2021,3,29,小型普通客车,东外,6752
2021,3,29,小型汽车,东外,825
2021,3,29,普通二轮摩托车,东外,1
2021,3,29,重型栏板货车,东外,1686
2021,3,30,其它,东外,68
2021,3,30,大型汽车,东外,894
2021,3,30,小型普通客车,东外,6694
2021,3,30,小型汽车,东外,993
2021,3,30,普通二轮摩托车,东外,1
2021,3,30,重型栏板货车,东外,1763
2021,3,31,其它,东外,49
2021,3,31,大型汽车,东外,851
2021,3,31,小型普通客车,东外,7047
2021,3,31,小型汽车,东外,1087
2021,3,31,普通二轮摩托车,东外,2
2021,3,31,重型栏板货车,东外,1694
2021,4,1,其它,东外,75
2021,4,1,大型汽车,东外,905
2021,4,1,小型普通客车,东外,7036
2021,4,1,小型汽车,东外,670
2021,4,1,微型栏板货车,东外,1
2021,4,1,普通二轮摩托车,东外,1
2021,4,1,重型栏板货车,东外,1613
2021,4,2,其它,东外,73
2021,4,2,大型汽车,东外,963
2021,4,2,小型普通客车,东外,7371
2021,4,2,小型汽车,东外,1030
2021,4,2,普通二轮摩托车,东外,1
2021,4,2,重型栏板货车,东外,1702
2021,4,3,其它,东外,56
2021,4,3,大型汽车,东外,802
2021,4,3,小型普通客车,东外,5470
2021,4,3,小型汽车,东外,939
2021,4,3,重型栏板货车,东外,1415
2021,4,4,其它,东外,57
2021,4,4,大型汽车,东外,800
2021,4,4,小型普通客车,东外,5038
2021,4,4,小型汽车,东外,1106
2021,4,4,普通二轮摩托车,东外,1
2021,4,4,重型栏板货车,东外,1307
2021,4,5,其它,东外,60
2021,4,5,大型汽车,东外,692
2021,4,5,小型普通客车,东外,6996
2021,4,5,小型汽车,东外,805
2021,4,5,普通二轮摩托车,东外,4
2021,4,5,重型栏板货车,东外,1554
2021,4,6,其它,东外,48
2021,4,6,大型汽车,东外,832
2021,4,6,小型普通客车,东外,7383
2021,4,6,小型汽车,东外,903
2021,4,6,普通二轮摩托车,东外,1
2021,4,6,重型栏板货车,东外,1542
2021,4,7,其它,东外,79
2021,4,7,大型汽车,东外,942
