年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,20,小型汽车,东昌,9689
2021,3,20,微型栏板货车,东昌,3
2021,3,20,普通二轮摩托车,东昌,2
2021,3,20,重型栏板货车,东昌,4757
2021,3,21,其它,东昌,30
2021,3,21,大型汽车,东昌,1396
2021,3,21,小型普通客车,东昌,114773
2021,3,21,小型汽车,东昌,8480
2021,3,21,微型栏板货车,东昌,4
2021,3,21,普通二轮摩托车,东昌,3
2021,3,21,重型栏板货车,东昌,4048
2021,3,22,其它,东昌,44
2021,3,22,大型汽车,东昌,1530
2021,3,22,小型普通客车,东昌,146933
2021,3,22,小型汽车,东昌,9384
2021,3,22,微型栏板货车,东昌,5
2021,3,22,普通二轮摩托车,东昌,1
2021,3,22,重型栏板货车,东昌,4622
2021,3,23,其它,东昌,41
2021,3,23,大型汽车,东昌,1489
2021,3,23,小型普通客车,东昌,143851
2021,3,23,小型汽车,东昌,10143
2021,3,23,微型栏板货车,东昌,9
2021,3,23,普通二轮摩托车,东昌,1
2021,3,23,重型栏板货车,东昌,4900
2021,3,24,其它,东昌,38
2021,3,24,大型汽车,东昌,1827
2021,3,24,小型普通客车,东昌,149207
2021,3,24,小型汽车,东昌,10296
2021,3,24,微型栏板货车,东昌,3
2021,3,24,普通二轮摩托车,东昌,1
2021,3,24,重型栏板货车,东昌,5325
2021,3,25,其它,东昌,59
2021,3,25,大型汽车,东昌,1830
2021,3,25,小型普通客车,东昌,141155
2021,3,25,小型汽车,东昌,9268
2021,3,25,微型栏板货车,东昌,2
2021,3,25,普通二轮摩托车,东昌,4
2021,3,25,重型栏板货车,东昌,4929
2021,3,26,其它,东昌,46
2021,3,26,大型汽车,东昌,1593
2021,3,26,小型普通客车,东昌,157185
2021,3,26,小型汽车,东昌,10188
2021,3,26,微型栏板货车,东昌,4
2021,3,26,普通二轮摩托车,东昌,3
2021,3,26,重型栏板货车,东昌,4925
2021,3,27,其它,东昌,33
2021,3,27,大型汽车,东昌,1544
2021,3,27,小型普通客车,东昌,135213
2021,3,27,小型汽车,东昌,9668
2021,3,27,微型栏板货车,东昌,4
2021,3,27,普通二轮摩托车,东昌,3
2021,3,27,重型栏板货车,东昌,4641
2021,3,28,其它,东昌,36
2021,3,28,大型汽车,东昌,1445
2021,3,28,小型普通客车,东昌,116642
2021,3,28,小型汽车,东昌,8273
2021,3,28,微型栏板货车,东昌,3
2021,3,28,普通二轮摩托车,东昌,1
2021,3,28,重型栏板货车,东昌,4435
2021,3,29,其它,东昌,44
2021,3,29,大型汽车,东昌,1746
2021,3,29,小型普通客车,东昌,151804
2021,3,29,小型汽车,东昌,11629
2021,3,29,微型栏板货车,东昌,9
2021,3,29,普通二轮摩托车,东昌,8
2021,3,29,重型栏板货车,东昌,4978
2021,3,30,其它,东昌,38
2021,3,30,大型汽车,东昌,1756
2021,3,30,小型普通客车,东昌,151488
2021,3,30,小型汽车,东昌,12097
2021,3,30,微型栏板货车,东昌,3
2021,3,30,普通二轮摩托车,东昌,6
2021,3,30,重型栏板货车,东昌,5124
2021,3,31,其它,东昌,36
2021,3,31,大型汽车,东昌,1666
2021,3,31,小型普通客车,东昌,150891
2021,3,31,小型汽车,东昌,9776
2021,3,31,微型栏板货车,东昌,9
2021,3,31,普通二轮摩托车,东昌,7
2021,3,31,重型栏板货车,东昌,5184
2021,4,1,其它,东昌,43
2021,4,1,大型汽车,东昌,1676
2021,4,1,小型普通客车,东昌,152394
2021,4,1,小型汽车,东昌,10155
2021,4,1,微型栏板货车,东昌,2
2021,4,1,普通二轮摩托车,东昌,3
2021,4,1,重型栏板货车,东昌,5287
2021,4,2,其它,东昌,51
2021,4,2,大型汽车,东昌,1690
2021,4,2,小型普通客车,东昌,164033
2021,4,2,小型汽车,东昌,12038
2021,4,2,微型栏板货车,东昌,4
2021,4,2,普通二轮摩托车,东昌,6
2021,4,2,重型栏板货车,东昌,4961
2021,4,3,其它,东昌,39
2021,4,3,大型汽车,东昌,1438
2021,4,3,小型普通客车,东昌,134428
2021,4,3,小型汽车,东昌,12031
2021,4,3,微型栏板货车,东昌,3
2021,4,3,普通二轮摩托车,东昌,2
2021,4,3,重型栏板货车,东昌,4528
2021,4,4,其它,东昌,40
2021,4,4,大型汽车,东昌,1268
2021,4,4,小型普通客车,东昌,106448
2021,4,4,小型汽车,东昌,8388
2021,4,4,微型栏板货车,东昌,1
2021,4,4,普通二轮摩托车,东昌,4
2021,4,4,重型栏板货车,东昌,4260
2021,4,5,其它,东昌,30
2021,4,5,大型汽车,东昌,1486
2021,4,5,小型普通客车,东昌,132977
2021,4,5,小型汽车,东昌,7948
2021,4,5,微型栏板货车,东昌,1
2021,4,5,普通二轮摩托车,东昌,4
2021,4,5,重型栏板货车,东昌,4892
2021,4,6,其它,东昌,53
2021,4,6,大型汽车,东昌,1496
2021,4,6,小型普通客车,东昌,151737
2021,4,6,小型汽车,东昌,10038
2021,4,6,微型栏板货车,东昌,8
2021,4,6,普通二轮摩托车,东昌,2
2021,4,6,重型栏板货车,东昌,4735
2021,4,7,其它,东昌,89
2021,4,7,大型汽车,东昌,1731
2021,4,7,小型普通客车,东昌,143584
2021,4,7,小型汽车,东昌,10150
2021,4,7,微型栏板货车,东昌,1
2021,4,7,普通二轮摩托车,东昌,1
