年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,23,大型轿车,聊位,628
2021,3,23,小型汽车,聊位,338
2021,3,23,轻型栏板货车,聊位,491
2021,3,23,重型栏板半挂车,聊位,2
2021,3,23,重型栏板货车,聊位,759
2021,3,24,中型轿车,聊位,1686
2021,3,24,大型普通客车,聊位,116
2021,3,24,大型汽车,聊位,930
2021,3,24,大型轿车,聊位,660
2021,3,24,小型汽车,聊位,340
2021,3,24,轻型栏板货车,聊位,512
2021,3,24,重型栏板货车,聊位,854
2021,3,25,中型普通客车,聊位,1
2021,3,25,中型轿车,聊位,1460
2021,3,25,大型普通客车,聊位,100
2021,3,25,大型汽车,聊位,1151
2021,3,25,大型轿车,聊位,569
2021,3,25,小型汽车,聊位,320
2021,3,25,轻型栏板货车,聊位,507
2021,3,25,重型栏板货车,聊位,792
2021,3,26,中型普通客车,聊位,2
2021,3,26,中型轿车,聊位,1801
2021,3,26,大型普通客车,聊位,121
2021,3,26,大型汽车,聊位,1304
2021,3,26,大型轿车,聊位,683
2021,3,26,小型汽车,聊位,349
2021,3,26,轻型栏板货车,聊位,542
2021,3,26,重型栏板半挂车,聊位,2
2021,3,26,重型栏板货车,聊位,881
2021,3,27,中型轿车,聊位,1566
2021,3,27,大型普通客车,聊位,153
2021,3,27,大型汽车,聊位,1037
2021,3,27,大型轿车,聊位,671
2021,3,27,小型汽车,聊位,396
2021,3,27,轻型栏板货车,聊位,533
2021,3,27,重型栏板半挂车,聊位,1
2021,3,27,重型栏板货车,聊位,691
2021,3,28,中型轿车,聊位,1630
2021,3,28,大型普通客车,聊位,147
2021,3,28,大型汽车,聊位,1212
2021,3,28,大型轿车,聊位,669
2021,3,28,小型汽车,聊位,360
2021,3,28,轻型栏板货车,聊位,486
2021,3,28,重型栏板半挂车,聊位,1
2021,3,28,重型栏板货车,聊位,763
2021,3,29,中型轿车,聊位,1918
2021,3,29,大型普通客车,聊位,177
2021,3,29,大型汽车,聊位,1237
2021,3,29,大型轿车,聊位,707
2021,3,29,小型汽车,聊位,408
2021,3,29,轻型栏板货车,聊位,477
2021,3,29,重型栏板半挂车,聊位,1
2021,3,29,重型栏板货车,聊位,842
2021,3,30,中型普通客车,聊位,1
2021,3,30,中型轿车,聊位,1688
2021,3,30,大型普通客车,聊位,123
2021,3,30,大型汽车,聊位,801
2021,3,30,大型轿车,聊位,695
2021,3,30,小型汽车,聊位,339
2021,3,30,轻型栏板货车,聊位,492
2021,3,30,重型栏板半挂车,聊位,2
2021,3,30,重型栏板货车,聊位,789
2021,3,31,中型普通客车,聊位,4
2021,3,31,中型轿车,聊位,1701
