年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,21,大型汽车,东环,5529
2021,3,21,小型普通客车,东环,65964
2021,3,21,小型汽车,东环,10219
2021,3,21,微型栏板货车,东环,24
2021,3,21,普通二轮摩托车,东环,34
2021,3,21,重型栏板货车,东环,11049
2021,3,22,其它,东环,1715
2021,3,22,大型汽车,东环,5636
2021,3,22,小型普通客车,东环,77796
2021,3,22,小型汽车,东环,11727
2021,3,22,微型栏板货车,东环,13
2021,3,22,普通二轮摩托车,东环,32
2021,3,22,重型栏板货车,东环,11944
2021,3,23,其它,东环,1701
2021,3,23,大型汽车,东环,5321
2021,3,23,小型普通客车,东环,72687
2021,3,23,小型汽车,东环,11572
2021,3,23,微型栏板货车,东环,17
2021,3,23,普通二轮摩托车,东环,42
2021,3,23,重型栏板货车,东环,12113
2021,3,24,其它,东环,1569
2021,3,24,大型汽车,东环,6807
2021,3,24,小型普通客车,东环,74333
2021,3,24,小型汽车,东环,11539
2021,3,24,微型栏板货车,东环,9
2021,3,24,普通二轮摩托车,东环,41
2021,3,24,重型栏板货车,东环,12816
2021,3,25,其它,东环,1718
2021,3,25,大型汽车,东环,6757
2021,3,25,小型普通客车,东环,75744
2021,3,25,小型汽车,东环,11596
2021,3,25,微型栏板货车,东环,14
2021,3,25,普通二轮摩托车,东环,29
2021,3,25,重型栏板货车,东环,12416
2021,3,26,其它,东环,1843
2021,3,26,大型汽车,东环,6515
2021,3,26,小型普通客车,东环,75595
2021,3,26,小型汽车,东环,12542
2021,3,26,微型栏板货车,东环,9
2021,3,26,普通二轮摩托车,东环,33
2021,3,26,重型栏板货车,东环,12336
2021,3,27,其它,东环,1594
2021,3,27,大型汽车,东环,5986
2021,3,27,小型普通客车,东环,70159
2021,3,27,小型汽车,东环,10705
2021,3,27,微型栏板货车,东环,11
2021,3,27,普通二轮摩托车,东环,30
2021,3,27,重型栏板货车,东环,11513
2021,3,28,其它,东环,1533
2021,3,28,大型汽车,东环,5980
2021,3,28,小型普通客车,东环,66614
2021,3,28,小型汽车,东环,9740
2021,3,28,微型栏板货车,东环,9
2021,3,28,普通二轮摩托车,东环,24
2021,3,28,重型栏板货车,东环,11559
2021,3,29,其它,东环,1683
2021,3,29,大型汽车,东环,6413
2021,3,29,小型普通客车,东环,77856
2021,3,29,小型汽车,东环,11314
2021,3,29,微型栏板货车,东环,9
2021,3,29,普通二轮摩托车,东环,32
2021,3,29,重型栏板货车,东环,12409
2021,3,30,其它,东环,1697
