年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,25,其它,北环,60
2021,3,25,大型汽车,北环,2757
2021,3,25,小型普通客车,北环,27965
2021,3,25,小型汽车,北环,4013
2021,3,25,微型栏板货车,北环,2
2021,3,25,普通二轮摩托车,北环,3
2021,3,25,重型栏板货车,北环,4779
2021,3,26,其它,北环,39
2021,3,26,大型汽车,北环,3059
2021,3,26,小型普通客车,北环,30394
2021,3,26,小型汽车,北环,4289
2021,3,26,普通二轮摩托车,北环,3
2021,3,26,重型栏板货车,北环,4818
2021,3,27,其它,北环,54
2021,3,27,大型汽车,北环,2777
2021,3,27,小型普通客车,北环,30811
2021,3,27,小型汽车,北环,4835
2021,3,27,微型栏板货车,北环,1
2021,3,27,普通二轮摩托车,北环,5
2021,3,27,重型栏板货车,北环,4567
2021,3,28,其它,北环,47
2021,3,28,大型汽车,北环,2699
2021,3,28,小型普通客车,北环,29186
2021,3,28,小型汽车,北环,4029
2021,3,28,普通二轮摩托车,北环,8
2021,3,28,重型栏板货车,北环,4341
2021,3,29,其它,北环,37
2021,3,29,大型汽车,北环,2828
2021,3,29,小型普通客车,北环,31018
2021,3,29,小型汽车,北环,4159
2021,3,29,微型栏板货车,北环,1
2021,3,29,普通二轮摩托车,北环,7
2021,3,29,重型栏板货车,北环,4661
2021,3,30,其它,北环,46
2021,3,30,大型汽车,北环,2508
2021,3,30,小型普通客车,北环,27915
2021,3,30,小型汽车,北环,4123
2021,3,30,微型栏板货车,北环,2
2021,3,30,普通二轮摩托车,北环,4
2021,3,30,重型栏板货车,北环,4276
2021,3,31,其它,北环,55
2021,3,31,大型汽车,北环,2910
2021,3,31,小型普通客车,北环,29455
2021,3,31,小型汽车,北环,4446
2021,3,31,微型栏板货车,北环,2
2021,3,31,普通二轮摩托车,北环,8
2021,3,31,重型栏板货车,北环,4880
2021,4,1,其它,北环,37
2021,4,1,大型汽车,北环,2796
2021,4,1,小型普通客车,北环,29200
2021,4,1,小型汽车,北环,3998
2021,4,1,普通二轮摩托车,北环,5
2021,4,1,重型栏板货车,北环,4984
2021,4,2,其它,北环,73
2021,4,2,大型汽车,北环,2895
2021,4,2,小型普通客车,北环,30632
2021,4,2,小型汽车,北环,4282
2021,4,2,微型栏板货车,北环,2
2021,4,2,普通二轮摩托车,北环,3
2021,4,2,重型栏板货车,北环,4738
2021,4,3,其它,北环,26
2021,4,3,大型汽车,北环,2483
2021,4,3,小型普通客车,北环,28625
2021,4,3,小型汽车,北环,3624
2021,4,3,普通二轮摩托车,北环,3
2021,4,3,重型栏板货车,北环,4018
2021,4,4,其它,北环,37
2021,4,4,大型汽车,北环,1980
2021,4,4,小型普通客车,北环,28697
2021,4,4,小型汽车,北环,3593
2021,4,4,微型栏板货车,北环,3
2021,4,4,普通二轮摩托车,北环,3
2021,4,4,重型栏板货车,北环,3385
2021,4,5,其它,北环,30
2021,4,5,大型汽车,北环,2403
2021,4,5,小型普通客车,北环,30251
2021,4,5,小型汽车,北环,3879
2021,4,5,微型栏板货车,北环,1
2021,4,5,普通二轮摩托车,北环,2
2021,4,5,重型栏板货车,北环,4396
2021,4,6,其它,北环,43
2021,4,6,大型汽车,北环,2295
2021,4,6,小型普通客车,北环,28666
