年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,21,小型汽车,海河,1055
2021,3,21,微型栏板货车,海河,6
2021,3,21,普通二轮摩托车,海河,3
2021,3,21,重型栏板货车,海河,398
2021,3,22,其它,海河,19661
2021,3,22,大型汽车,海河,41
2021,3,22,小型普通客车,海河,4943
2021,3,22,小型汽车,海河,1303
2021,3,22,微型栏板货车,海河,10
2021,3,22,普通二轮摩托车,海河,11
2021,3,22,重型栏板货车,海河,426
2021,3,23,其它,海河,18425
2021,3,23,大型汽车,海河,48
2021,3,23,小型普通客车,海河,4805
2021,3,23,小型汽车,海河,1693
2021,3,23,微型栏板货车,海河,7
2021,3,23,普通二轮摩托车,海河,7
2021,3,23,重型栏板货车,海河,427
2021,3,24,其它,海河,18743
2021,3,24,大型汽车,海河,43
2021,3,24,小型普通客车,海河,4867
2021,3,24,小型汽车,海河,1654
2021,3,24,微型栏板货车,海河,9
2021,3,24,普通二轮摩托车,海河,21
2021,3,24,重型栏板货车,海河,435
2021,3,25,其它,海河,18928
2021,3,25,大型汽车,海河,62
2021,3,25,小型普通客车,海河,4611
2021,3,25,小型汽车,海河,1698
2021,3,25,微型栏板货车,海河,3
2021,3,25,普通二轮摩托车,海河,10
2021,3,25,重型栏板货车,海河,459
2021,3,26,其它,海河,20848
2021,3,26,大型汽车,海河,48
2021,3,26,小型普通客车,海河,5138
2021,3,26,小型汽车,海河,1628
2021,3,26,微型栏板货车,海河,6
2021,3,26,普通二轮摩托车,海河,9
2021,3,26,重型栏板货车,海河,431
2021,3,27,其它,海河,19187
2021,3,27,大型汽车,海河,40
2021,3,27,小型普通客车,海河,4594
2021,3,27,小型汽车,海河,1379
2021,3,27,微型栏板货车,海河,6
2021,3,27,普通二轮摩托车,海河,14
2021,3,27,重型栏板货车,海河,381
2021,3,28,其它,海河,18050
2021,3,28,大型汽车,海河,48
2021,3,28,小型普通客车,海河,4146
2021,3,28,小型汽车,海河,1367
2021,3,28,微型栏板货车,海河,3
2021,3,28,普通二轮摩托车,海河,8
2021,3,28,重型栏板货车,海河,389
2021,3,29,其它,海河,19620
2021,3,29,大型汽车,海河,52
2021,3,29,小型普通客车,海河,4786
2021,3,29,小型汽车,海河,1731
2021,3,29,微型栏板货车,海河,6
2021,3,29,普通二轮摩托车,海河,9
2021,3,29,重型栏板货车,海河,423
2021,3,30,其它,海河,16451
2021,3,30,大型汽车,海河,46
2021,3,30,小型普通客车,海河,4425
2021,3,30,小型汽车,海河,1697
2021,3,30,微型栏板货车,海河,3
2021,3,30,普通二轮摩托车,海河,3
2021,3,30,重型栏板货车,海河,393
2021,3,31,其它,海河,17080
2021,3,31,大型汽车,海河,49
2021,3,31,小型普通客车,海河,4409
2021,3,31,小型汽车,海河,1501
2021,3,31,微型栏板货车,海河,2
2021,3,31,普通二轮摩托车,海河,10
2021,3,31,重型栏板货车,海河,405
2021,4,1,其它,海河,18115
2021,4,1,大型汽车,海河,41
2021,4,1,小型普通客车,海河,5439
2021,4,1,小型汽车,海河,1439
2021,4,1,微型栏板货车,海河,2
2021,4,1,普通二轮摩托车,海河,11
2021,4,1,重型栏板货车,海河,462
2021,4,2,其它,海河,19992
2021,4,2,大型汽车,海河,51
2021,4,2,小型普通客车,海河,6064
2021,4,2,小型汽车,海河,1730
2021,4,2,微型栏板货车,海河,10
2021,4,2,普通二轮摩托车,海河,11
2021,4,2,重型栏板货车,海河,487
2021,4,3,其它,海河,19167
2021,4,3,大型汽车,海河,49
2021,4,3,小型普通客车,海河,5834
2021,4,3,小型汽车,海河,1477
2021,4,3,微型栏板货车,海河,4
2021,4,3,普通二轮摩托车,海河,9
2021,4,3,重型栏板货车,海河,441
2021,4,4,其它,海河,15476
2021,4,4,大型汽车,海河,34
2021,4,4,小型普通客车,海河,4696
2021,4,4,小型汽车,海河,1039
2021,4,4,微型栏板货车,海河,8
2021,4,4,普通二轮摩托车,海河,2
2021,4,4,重型栏板货车,海河,418
2021,4,5,其它,海河,16498
2021,4,5,大型汽车,海河,34
2021,4,5,小型普通客车,海河,4986
2021,4,5,小型汽车,海河,1058
2021,4,5,微型栏板货车,海河,6
2021,4,5,普通二轮摩托车,海河,6
2021,4,5,重型栏板货车,海河,427
2021,4,6,其它,海河,18141
2021,4,6,大型汽车,海河,32
2021,4,6,小型普通客车,海河,5618
2021,4,6,小型汽车,海河,1316
2021,4,6,微型栏板货车,海河,6
2021,4,6,普通二轮摩托车,海河,11
2021,4,6,重型栏板货车,海河,462
2021,4,7,其它,海河,15387
2021,4,7,大型汽车,海河,67
2021,4,7,小型普通客车,海河,7729
2021,4,7,小型汽车,海河,1838
2021,4,7,微型栏板货车,海河,2
2021,4,7,普通二轮摩托车,海河,16
2021,4,7,重型栏板货车,海河,508
2021,4,8,其它,海河,11681
2021,4,8,大型汽车,海河,69
2021,4,8,小型普通客车,海河,10951
2021,4,8,小型汽车,海河,1468
2021,4,8,微型栏板货车,海河,5
2021,4,8,普通二轮摩托车,海河,24
2021,4,8,重型栏板货车,海河,562
2021,4,9,其它,海河,10384
2021,4,9,大型汽车,海河,72
2021,4,9,小型普通客车,海河,12258
2021,4,9,小型汽车,海河,1698
2021,4,9,微型栏板货车,海河,2
2021,4,9,普通二轮摩托车,海河,28
2021,4,9,重型栏板货车,海河,555
2021,4,10,其它,海河,7964
2021,4,10,大型汽车,海河,60
2021,4,10,小型普通客车,海河,14530
2021,4,10,小型汽车,海河,1385
2021,4,10,微型栏板货车,海河,7
2021,4,10,普通二轮摩托车,海河,69
2021,4,10,重型栏板货车,海河,562
2021,4,11,其它,海河,7884
2021,4,11,大型汽车,海河,74
2021,4,11,小型普通客车,海河,13380
2021,4,11,小型汽车,海河,1294
2021,4,11,微型栏板货车,海河,6
2021,4,11,普通二轮摩托车,海河,61
2021,4,11,重型栏板货车,海河,564
2021,4,12,其它,海河,8119
2021,4,12,大型汽车,海河,77
2021,4,12,小型普通客车,海河,15445
2021,4,12,小型汽车,海河,1727
2021,4,12,微型栏板货车,海河,12
2021,4,12,普通二轮摩托车,海河,70
2021,4,12,重型栏板货车,海河,678
2021,4,13,其它,海河,7904
2021,4,13,大型汽车,海河,169
2021,4,13,小型普通客车,海河,15642
2021,4,13,小型汽车,海河,2215
2021,4,13,微型栏板货车,海河,10
2021,4,13,普通二轮摩托车,海河,64
2021,4,13,重型栏板货车,海河,642
2021,4,14,其它,海河,7780
2021,4,14,大型汽车,海河,93
2021,4,14,小型普通客车,海河,14869
2021,4,14,小型汽车,海河,1890
2021,4,14,微型栏板货车,海河,8
2021,4,14,普通二轮摩托车,海河,46
2021,4,14,重型栏板货车,海河,640
2021,4,15,其它,海河,8405
2021,4,15,大型汽车,海河,106
2021,4,15,小型普通客车,海河,15182
2021,4,15,小型汽车,海河,1984
2021,4,15,微型栏板货车,海河,3
2021,4,15,普通二轮摩托车,海河,55
2021,4,15,重型栏板货车,海河,613
2021,4,16,其它,海河,7236
2021,4,16,大型汽车,海河,80
2021,4,16,小型普通客车,海河,16771
2021,4,16,小型汽车,海河,1825
2021,4,16,微型栏板货车,海河,6
2021,4,16,普通二轮摩托车,海河,50
2021,4,16,重型栏板货车,海河,657
2021,4,17,其它,海河,6763
2021,4,17,大型汽车,海河,73
2021,4,17,小型普通客车,海河,15973
2021,4,17,小型汽车,海河,1679
2021,4,17,微型栏板货车,海河,7
2021,4,17,普通二轮摩托车,海河,47
2021,4,17,重型栏板货车,海河,622
2021,4,18,其它,海河,7086
2021,4,18,大型汽车,海河,66
2021,4,18,小型普通客车,海河,14234
2021,4,18,小型汽车,海河,1325
2021,4,18,微型栏板货车,海河,5
2021,4,18,普通二轮摩托车,海河,35
2021,4,18,重型栏板货车,海河,592
2021,4,19,其它,海河,6447
2021,4,19,大型汽车,海河,97
2021,4,19,小型普通客车,海河,16435
2021,4,19,小型汽车,海河,1902
2021,4,19,微型栏板货车,海河,18
2021,4,19,普通二轮摩托车,海河,71
2021,4,19,重型栏板货车,海河,647
2021,4,20,其它,海河,6814
2021,4,20,大型汽车,海河,77
2021,4,20,小型普通客车,海河,16219
2021,4,20,小型汽车,海河,1541
2021,4,20,微型栏板货车,海河,4
2021,4,20,普通二轮摩托车,海河,88
2021,4,20,重型栏板货车,海河,627
2021,4,21,其它,海河,7724
2021,4,21,大型汽车,海河,92
2021,4,21,小型普通客车,海河,17768
2021,4,21,小型汽车,海河,1912
2021,4,21,微型栏板货车,海河,8
2021,4,21,普通二轮摩托车,海河,69
2021,4,21,重型栏板货车,海河,656
2021,4,22,其它,海河,8139
2021,4,22,大型汽车,海河,80
2021,4,22,小型普通客车,海河,17213
2021,4,22,小型汽车,海河,1936
2021,4,22,微型栏板货车,海河,10
2021,4,22,普通二轮摩托车,海河,70
2021,4,22,重型栏板货车,海河,648
2021,4,23,其它,海河,7356
2021,4,23,大型汽车,海河,109
2021,4,23,小型普通客车,海河,14671
2021,4,23,小型汽车,海河,1527
2021,4,23,微型栏板货车,海河,12
2021,4,23,普通二轮摩托车,海河,56
2021,4,23,重型栏板货车,海河,635
2021,4,24,其它,海河,7903
2021,4,24,大型汽车,海河,71
2021,4,24,小型普通客车,海河,14523
2021,4,24,小型汽车,海河,1534
2021,4,24,微型栏板货车,海河,11
2021,4,24,普通二轮摩托车,海河,40
2021,4,24,重型栏板货车,海河,593
2021,4,25,其它,海河,7970
2021,4,25,大型汽车,海河,89
2021,4,25,小型普通客车,海河,14621
2021,4,25,小型汽车,海河,1697
2021,4,25,微型栏板货车,海河,6
2021,4,25,普通二轮摩托车,海河,47
2021,4,25,重型栏板货车,海河,591
2021,4,26,其它,海河,8282
2021,4,26,大型汽车,海河,69
2021,4,26,小型普通客车,海河,15890
2021,4,26,小型汽车,海河,1750
2021,4,26,微型栏板货车,海河,15
2021,4,26,普通二轮摩托车,海河,54
2021,4,26,重型栏板货车,海河,613
2021,4,27,其它,海河,6902
2021,4,27,大型汽车,海河,72
2021,4,27,小型普通客车,海河,14166
2021,4,27,小型汽车,海河,1421
2021,4,27,微型栏板货车,海河,11
2021,4,27,普通二轮摩托车,海河,37
2021,4,27,重型栏板货车,海河,605
2021,4,28,其它,海河,6418
2021,4,28,大型汽车,海河,89
2021,4,28,小型普通客车,海河,14149
2021,4,28,小型汽车,海河,1760
2021,4,28,微型栏板货车,海河,10
2021,4,28,普通二轮摩托车,海河,53
2021,4,28,重型栏板货车,海河,637
2021,4,29,其它,海河,6612
2021,4,29,大型汽车,海河,79
2021,4,29,小型普通客车,海河,14385
2021,4,29,小型汽车,海河,1495
2021,4,29,微型栏板货车,海河,9
2021,4,29,普通二轮摩托车,海河,73
2021,4,29,重型栏板货车,海河,620
2021,4,30,其它,海河,7497
2021,4,30,大型汽车,海河,60
2021,4,30,小型普通客车,海河,14566
2021,4,30,小型汽车,海河,1598
2021,4,30,微型栏板货车,海河,11
2021,4,30,普通二轮摩托车,海河,55
2021,4,30,重型栏板货车,海河,623
2021,5,1,其它,海河,6657
2021,5,1,大型汽车,海河,66
2021,5,1,小型普通客车,海河,12757
2021,5,1,小型汽车,海河,1524
2021,5,1,微型栏板货车,海河,4
2021,5,1,普通二轮摩托车,海河,45
2021,5,1,重型栏板货车,海河,582
2021,5,2,其它,海河,5697
2021,5,2,大型汽车,海河,77
