年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,17,小型普通客车,黄河,71220
2021,3,17,小型汽车,黄河,7400
2021,3,17,微型栏板货车,黄河,120
2021,3,17,重型栏板货车,黄河,2500
2021,3,18,中型栏板货车,黄河,40
2021,3,18,其它,黄河,4146
2021,3,18,大型普通客车,黄河,9012
2021,3,18,大型汽车,黄河,212
2021,3,18,小型普通客车,黄河,76676
2021,3,18,小型汽车,黄河,7418
2021,3,18,微型栏板货车,黄河,152
2021,3,18,重型栏板货车,黄河,2622
2021,3,19,中型栏板货车,黄河,35
2021,3,19,其它,黄河,4467
2021,3,19,大型普通客车,黄河,8737
2021,3,19,大型汽车,黄河,211
2021,3,19,小型普通客车,黄河,75242
2021,3,19,小型汽车,黄河,7122
2021,3,19,微型栏板货车,黄河,125
2021,3,19,普通二轮摩托车,黄河,2
2021,3,19,重型栏板货车,黄河,2596
2021,3,20,中型栏板货车,黄河,28
2021,3,20,其它,黄河,3787
2021,3,20,大型普通客车,黄河,7437
2021,3,20,大型汽车,黄河,223
2021,3,20,小型普通客车,黄河,69804
2021,3,20,小型汽车,黄河,6088
2021,3,20,微型栏板货车,黄河,113
2021,3,20,重型栏板货车,黄河,2430
2021,3,21,中型栏板货车,黄河,78
2021,3,21,其它,黄河,3688
2021,3,21,大型普通客车,黄河,6728
2021,3,21,大型汽车,黄河,244
2021,3,21,小型普通客车,黄河,60356
2021,3,21,小型汽车,黄河,5438
2021,3,21,微型栏板货车,黄河,95
2021,3,21,重型栏板货车,黄河,2100
2021,3,22,中型栏板货车,黄河,25
2021,3,22,其它,黄河,4009
2021,3,22,大型普通客车,黄河,7941
2021,3,22,大型汽车,黄河,246
2021,3,22,小型普通客车,黄河,68297
2021,3,22,小型汽车,黄河,6671
2021,3,22,微型栏板货车,黄河,102
2021,3,22,普通二轮摩托车,黄河,1
2021,3,22,重型栏板货车,黄河,2144
2021,3,23,中型栏板货车,黄河,30
2021,3,23,其它,黄河,3687
2021,3,23,大型普通客车,黄河,7602
2021,3,23,大型汽车,黄河,253
2021,3,23,小型普通客车,黄河,67406
2021,3,23,小型汽车,黄河,6648
2021,3,23,微型栏板货车,黄河,93
2021,3,23,重型栏板货车,黄河,2289
2021,3,24,中型栏板货车,黄河,34
2021,3,24,其它,黄河,3960
2021,3,24,大型普通客车,黄河,8382
2021,3,24,大型汽车,黄河,281
2021,3,24,小型普通客车,黄河,70230
2021,3,24,小型汽车,黄河,7374
2021,3,24,微型栏板货车,黄河,122
2021,3,24,重型栏板货车,黄河,2409
2021,3,25,中型栏板货车,黄河,29
2021,3,25,其它,黄河,4163
2021,3,25,大型普通客车,黄河,8150
2021,3,25,大型汽车,黄河,288
2021,3,25,小型普通客车,黄河,70213
2021,3,25,小型汽车,黄河,7931
2021,3,25,微型栏板货车,黄河,127
2021,3,25,重型栏板货车,黄河,2506
2021,3,26,中型栏板货车,黄河,40
2021,3,26,其它,黄河,4255
2021,3,26,大型普通客车,黄河,8727
2021,3,26,大型汽车,黄河,248
2021,3,26,小型普通客车,黄河,75919
2021,3,26,小型汽车,黄河,7426
2021,3,26,微型栏板货车,黄河,111
2021,3,26,重型栏板货车,黄河,2557
2021,3,27,中型栏板货车,黄河,50
2021,3,27,其它,黄河,4330
2021,3,27,大型普通客车,黄河,8632
2021,3,27,大型汽车,黄河,234
2021,3,27,小型普通客车,黄河,70139
2021,3,27,小型汽车,黄河,7198
2021,3,27,微型栏板货车,黄河,133
2021,3,27,普通二轮摩托车,黄河,1
2021,3,27,重型栏板货车,黄河,2428
2021,3,28,中型栏板货车,黄河,71
2021,3,28,其它,黄河,4032
2021,3,28,大型普通客车,黄河,7731
2021,3,28,大型汽车,黄河,218
2021,3,28,小型普通客车,黄河,62970
2021,3,28,小型汽车,黄河,4972
2021,3,28,微型栏板货车,黄河,118
2021,3,28,普通二轮摩托车,黄河,1
2021,3,28,重型栏板货车,黄河,2364
2021,3,29,中型栏板货车,黄河,116
2021,3,29,其它,黄河,5238
2021,3,29,大型普通客车,黄河,10369
2021,3,29,大型汽车,黄河,178
2021,3,29,小型普通客车,黄河,69685
2021,3,29,小型汽车,黄河,6359
2021,3,29,微型栏板货车,黄河,150
2021,3,29,普通二轮摩托车,黄河,1
2021,3,29,重型栏板货车,黄河,2358
2021,3,30,中型栏板货车,黄河,102
2021,3,30,其它,黄河,5187
2021,3,30,大型普通客车,黄河,10290
2021,3,30,大型汽车,黄河,263
2021,3,30,小型普通客车,黄河,71785
2021,3,30,小型汽车,黄河,7824
2021,3,30,微型栏板货车,黄河,115
2021,3,30,普通二轮摩托车,黄河,1
2021,3,30,重型栏板货车,黄河,2548
2021,3,31,中型栏板货车,黄河,88
2021,3,31,其它,黄河,5157
2021,3,31,大型普通客车,黄河,10307
2021,3,31,大型汽车,黄河,209
2021,3,31,小型普通客车,黄河,72818
2021,3,31,小型汽车,黄河,7038
2021,3,31,微型栏板货车,黄河,141
2021,3,31,重型栏板货车,黄河,2521
2021,4,1,中型栏板货车,黄河,93
2021,4,1,其它,黄河,5030
2021,4,1,大型普通客车,黄河,10053
2021,4,1,大型汽车,黄河,188
2021,4,1,小型普通客车,黄河,69745
2021,4,1,小型汽车,黄河,6730
2021,4,1,微型栏板货车,黄河,152
2021,4,1,重型栏板货车,黄河,2575
2021,4,2,中型栏板货车,黄河,132
2021,4,2,其它,黄河,5693
2021,4,2,大型普通客车,黄河,11301
2021,4,2,大型汽车,黄河,214
2021,4,2,小型普通客车,黄河,76867
2021,4,2,小型汽车,黄河,6862
2021,4,2,微型栏板货车,黄河,126
2021,4,2,普通二轮摩托车,黄河,1
2021,4,2,重型栏板货车,黄河,2573
2021,4,3,中型栏板货车,黄河,75
2021,4,3,其它,黄河,4531
2021,4,3,大型普通客车,黄河,8183
2021,4,3,大型汽车,黄河,199
2021,4,3,小型普通客车,黄河,67072
2021,4,3,小型汽车,黄河,6461
2021,4,3,微型栏板货车,黄河,125
2021,4,3,重型栏板货车,黄河,2421
2021,4,4,中型栏板货车,黄河,52
2021,4,4,其它,黄河,3718
2021,4,4,大型普通客车,黄河,6784
2021,4,4,大型汽车,黄河,221
2021,4,4,小型普通客车,黄河,54023
2021,4,4,小型汽车,黄河,5901
2021,4,4,微型栏板货车,黄河,80
