年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,3,27,其它,锦园,3
2021,3,27,大型汽车,锦园,66
2021,3,27,小型普通客车,锦园,6515
2021,3,27,小型汽车,锦园,514
2021,3,27,重型栏板货车,锦园,376
2021,3,28,其它,锦园,2
2021,3,28,大型汽车,锦园,43
2021,3,28,小型普通客车,锦园,2702
2021,3,28,小型汽车,锦园,208
2021,3,28,重型栏板货车,锦园,191
2021,3,31,其它,锦园,3
2021,3,31,大型汽车,锦园,18
2021,3,31,小型普通客车,锦园,2446
2021,3,31,小型汽车,锦园,205
2021,3,31,普通二轮摩托车,锦园,1
2021,3,31,重型栏板货车,锦园,111
2021,4,1,其它,锦园,6
2021,4,1,大型汽车,锦园,29
2021,4,1,小型普通客车,锦园,5213
2021,4,1,小型汽车,锦园,371
2021,4,1,重型栏板货车,锦园,261
2021,4,2,其它,锦园,12
2021,4,2,大型汽车,锦园,74
2021,4,2,小型普通客车,锦园,6925
2021,4,2,小型汽车,锦园,567
2021,4,2,普通二轮摩托车,锦园,2
2021,4,2,重型栏板货车,锦园,407
2021,4,3,其它,锦园,5
2021,4,3,大型汽车,锦园,48
2021,4,3,小型普通客车,锦园,6061
2021,4,3,小型汽车,锦园,513
2021,4,3,重型栏板货车,锦园,376
2021,4,4,其它,锦园,6
2021,4,4,大型汽车,锦园,52
2021,4,4,小型普通客车,锦园,5981
2021,4,4,小型汽车,锦园,454
2021,4,4,重型栏板货车,锦园,385
2021,4,5,其它,锦园,9
2021,4,5,大型汽车,锦园,47
2021,4,5,小型普通客车,锦园,6072
2021,4,5,小型汽车,锦园,508
2021,4,5,重型栏板货车,锦园,395
2021,4,6,其它,锦园,7
2021,4,6,大型汽车,锦园,80
2021,4,6,小型普通客车,锦园,6928
2021,4,6,小型汽车,锦园,508
2021,4,6,重型栏板货车,锦园,413
2021,4,7,其它,锦园,9
2021,4,7,大型汽车,锦园,57
2021,4,7,小型普通客车,锦园,6681
2021,4,7,小型汽车,锦园,507
2021,4,7,重型栏板货车,锦园,419
2021,4,8,其它,锦园,5
2021,4,8,大型汽车,锦园,71
2021,4,8,小型普通客车,锦园,6602
2021,4,8,小型汽车,锦园,555
2021,4,8,普通二轮摩托车,锦园,1
2021,4,8,重型栏板货车,锦园,421
2021,4,9,其它,锦园,2
2021,4,9,大型汽车,锦园,22
2021,4,9,小型普通客车,锦园,2432
2021,4,9,小型汽车,锦园,154
2021,4,9,普通二轮摩托车,锦园,1
2021,4,9,重型栏板货车,锦园,124
2021,4,10,大型汽车,锦园,4
2021,4,10,小型普通客车,锦园,392
2021,4,10,小型汽车,锦园,34
2021,4,10,重型栏板货车,锦园,33
2021,4,12,其它,锦园,3
2021,4,12,大型汽车,锦园,40
2021,4,12,小型普通客车,锦园,5361
2021,4,12,小型汽车,锦园,345
2021,4,12,重型栏板货车,锦园,245
2021,4,13,其它,锦园,8
2021,4,13,大型汽车,锦园,54
2021,4,13,小型普通客车,锦园,6814
2021,4,13,小型汽车,锦园,555
2021,4,13,重型栏板货车,锦园,382
2021,4,14,其它,锦园,5
2021,4,14,大型汽车,锦园,70
2021,4,14,小型普通客车,锦园,6770
2021,4,14,小型汽车,锦园,531
2021,4,14,重型栏板货车,锦园,364
2021,4,15,其它,锦园,3
2021,4,15,大型汽车,锦园,60
2021,4,15,小型普通客车,锦园,6696
2021,4,15,小型汽车,锦园,540
2021,4,15,普通二轮摩托车,锦园,1
2021,4,15,重型栏板货车,锦园,399
2021,4,16,其它,锦园,5
2021,4,16,大型汽车,锦园,70
2021,4,16,小型普通客车,锦园,6909
2021,4,16,小型汽车,锦园,561
2021,4,16,普通二轮摩托车,锦园,1
2021,4,16,重型栏板货车,锦园,408
2021,4,17,其它,锦园,3
2021,4,17,大型汽车,锦园,52
2021,4,17,小型普通客车,锦园,6296
2021,4,17,小型汽车,锦园,488
2021,4,17,普通二轮摩托车,锦园,1
2021,4,17,重型栏板货车,锦园,380
2021,4,18,其它,锦园,3
2021,4,18,大型汽车,锦园,57
2021,4,18,小型普通客车,锦园,6032
2021,4,18,小型汽车,锦园,454
2021,4,18,重型栏板货车,锦园,394
2021,4,19,其它,锦园,6
2021,4,19,大型汽车,锦园,69
2021,4,19,小型普通客车,锦园,6742
2021,4,19,小型汽车,锦园,506
2021,4,19,重型栏板货车,锦园,387
2021,4,20,其它,锦园,3
2021,4,20,大型汽车,锦园,71
2021,4,20,小型普通客车,锦园,6801
2021,4,20,小型汽车,锦园,561
2021,4,20,普通二轮摩托车,锦园,4
2021,4,20,重型栏板货车,锦园,365
2021,4,21,其它,锦园,4
2021,4,21,大型汽车,锦园,61
2021,4,21,小型普通客车,锦园,6857
2021,4,21,小型汽车,锦园,547
2021,4,21,普通二轮摩托车,锦园,2
2021,4,21,重型栏板货车,锦园,365
2021,4,22,大型汽车,锦园,14
2021,4,22,小型普通客车,锦园,2331
2021,4,22,小型汽车,锦园,184
2021,4,22,重型栏板货车,锦园,124
2021,4,23,其它,锦园,10
2021,4,23,大型汽车,锦园,59
2021,4,23,小型普通客车,锦园,6843
2021,4,23,小型汽车,锦园,550
2021,4,23,普通二轮摩托车,锦园,1
2021,4,23,重型栏板货车,锦园,378
2021,4,24,其它,锦园,4
2021,4,24,大型汽车,锦园,54
2021,4,24,小型普通客车,锦园,6327
2021,4,24,小型汽车,锦园,480
2021,4,24,重型栏板货车,锦园,405
2021,4,25,其它,锦园,9
2021,4,25,大型汽车,锦园,54
2021,4,25,小型普通客车,锦园,6727
2021,4,25,小型汽车,锦园,541
2021,4,25,普通二轮摩托车,锦园,1
2021,4,25,重型栏板货车,锦园,414
2021,4,26,其它,锦园,8
2021,4,26,大型汽车,锦园,60
2021,4,26,小型普通客车,锦园,6907
2021,4,26,小型汽车,锦园,538
2021,4,26,重型栏板货车,锦园,292
2021,4,27,其它,锦园,5
2021,4,27,大型汽车,锦园,73
2021,4,27,小型普通客车,锦园,6833
2021,4,27,小型汽车,锦园,563
2021,4,27,重型栏板货车,锦园,415
2021,4,28,其它,锦园,5
2021,4,28,大型汽车,锦园,53
2021,4,28,小型普通客车,锦园,6784
2021,4,28,小型汽车,锦园,565
2021,4,28,普通二轮摩托车,锦园,1
2021,4,28,重型栏板货车,锦园,415
2021,4,29,其它,锦园,3
2021,4,29,大型汽车,锦园,66
2021,4,29,小型普通客车,锦园,6856
2021,4,29,小型汽车,锦园,543
2021,4,29,重型栏板货车,锦园,435
2021,4,30,其它,锦园,6
2021,4,30,大型汽车,锦园,57
2021,4,30,小型普通客车,锦园,7359
2021,4,30,小型汽车,锦园,585
2021,4,30,重型栏板货车,锦园,409
2021,5,1,其它,锦园,3
2021,5,1,大型汽车,锦园,30
2021,5,1,小型普通客车,锦园,5914
2021,5,1,小型汽车,锦园,540
2021,5,1,重型栏板货车,锦园,337
2021,5,2,其它,锦园,1
2021,5,2,大型汽车,锦园,31
2021,5,2,小型普通客车,锦园,5330
2021,5,2,小型汽车,锦园,513
2021,5,2,重型栏板货车,锦园,351
2021,5,3,其它,锦园,1
2021,5,3,大型汽车,锦园,32
2021,5,3,小型普通客车,锦园,5401
2021,5,3,小型汽车,锦园,487
2021,5,3,重型栏板货车,锦园,306
2021,5,4,其它,锦园,2
2021,5,4,大型汽车,锦园,41
2021,5,4,小型普通客车,锦园,5802
2021,5,4,小型汽车,锦园,510
2021,5,4,普通二轮摩托车,锦园,1
2021,5,4,重型栏板货车,锦园,312
2021,5,5,大型汽车,锦园,50
2021,5,5,小型普通客车,锦园,6067
2021,5,5,小型汽车,锦园,531
2021,5,5,普通二轮摩托车,锦园,1
2021,5,5,重型栏板货车,锦园,343
2021,5,6,其它,锦园,1
2021,5,6,大型汽车,锦园,36
2021,5,6,小型普通客车,锦园,4612
2021,5,6,小型汽车,锦园,359
2021,5,6,重型栏板货车,锦园,308
2021,5,7,大型汽车,锦园,56
2021,5,7,小型普通客车,锦园,6809
2021,5,7,小型汽车,锦园,565
2021,5,7,重型栏板货车,锦园,389
2021,5,8,其它,锦园,1
2021,5,8,大型汽车,锦园,53
2021,5,8,小型普通客车,锦园,6589
2021,5,8,小型汽车,锦园,459
2021,5,8,重型栏板货车,锦园,378
2021,5,9,大型汽车,锦园,84
2021,5,9,小型普通客车,锦园,5807
2021,5,9,小型汽车,锦园,520
2021,5,9,重型栏板货车,锦园,421
2021,5,10,其它,锦园,1
2021,5,10,大型汽车,锦园,51
2021,5,10,小型普通客车,锦园,6715
2021,5,10,小型汽车,锦园,466
2021,5,10,重型栏板货车,锦园,356
2021,5,11,大型汽车,锦园,61
2021,5,11,小型普通客车,锦园,6905
2021,5,11,小型汽车,锦园,539
2021,5,11,重型栏板货车,锦园,418
2021,5,12,大型汽车,锦园,59
2021,5,12,小型普通客车,锦园,6530
2021,5,12,小型汽车,锦园,515
2021,5,12,重型栏板货车,锦园,384
2021,5,13,其它,锦园,1
2021,5,13,大型汽车,锦园,62
2021,5,13,小型普通客车,锦园,6755
2021,5,13,小型汽车,锦园,602
2021,5,13,重型栏板货车,锦园,443
2021,5,14,其它,锦园,1
2021,5,14,大型汽车,锦园,72
2021,5,14,小型普通客车,锦园,6918
2021,5,14,小型汽车,锦园,596
2021,5,14,重型栏板货车,锦园,491
2021,5,15,大型汽车,锦园,69
2021,5,15,小型普通客车,锦园,6236
2021,5,15,小型汽车,锦园,494
2021,5,15,重型栏板货车,锦园,459
2021,5,16,大型汽车,锦园,46
2021,5,16,小型普通客车,锦园,6083
2021,5,16,小型汽车,锦园,521
2021,5,16,重型栏板货车,锦园,317
2021,5,17,大型汽车,锦园,59
2021,5,17,小型普通客车,锦园,6201
2021,5,17,小型汽车,锦园,515
2021,5,17,普通二轮摩托车,锦园,1
2021,5,17,重型栏板货车,锦园,330
2021,5,18,大型汽车,锦园,55
2021,5,18,小型普通客车,锦园,6057
2021,5,18,小型汽车,锦园,532
2021,5,18,重型栏板货车,锦园,357
2021,5,19,大型汽车,锦园,60
2021,5,19,小型普通客车,锦园,6602
2021,5,19,小型汽车,锦园,553
2021,5,19,重型栏板货车,锦园,441
2021,5,20,大型汽车,锦园,60
2021,5,20,小型普通客车,锦园,6749
2021,5,20,小型汽车,锦园,489
2021,5,20,重型栏板货车,锦园,444
2021,5,21,大型汽车,锦园,49
2021,5,21,小型普通客车,锦园,6624
2021,5,21,小型汽车,锦园,564
2021,5,21,重型栏板货车,锦园,419
2021,5,22,其它,锦园,1
2021,5,22,大型汽车,锦园,59
2021,5,22,小型普通客车,锦园,6300
2021,5,22,小型汽车,锦园,557
2021,5,22,重型栏板货车,锦园,438
2021,5,23,其它,锦园,1
2021,5,23,大型汽车,锦园,47
2021,5,23,小型普通客车,锦园,6036
2021,5,23,小型汽车,锦园,445
2021,5,23,普通二轮摩托车,锦园,1
2021,5,23,重型栏板货车,锦园,321
2021,5,24,大型汽车,锦园,53
2021,5,24,小型普通客车,锦园,6439
2021,5,24,小型汽车,锦园,559
2021,5,24,重型栏板货车,锦园,368
2021,5,25,其它,锦园,2
2021,5,25,大型汽车,锦园,51
2021,5,25,小型普通客车,锦园,6530
2021,5,25,小型汽车,锦园,510
2021,5,25,普通二轮摩托车,锦园,1
2021,5,25,重型栏板货车,锦园,367
2021,5,26,大型汽车,锦园,52
2021,5,26,小型普通客车,锦园,5816
2021,5,26,小型汽车,锦园,502
2021,5,26,普通二轮摩托车,锦园,1
2021,5,26,重型栏板货车,锦园,381
2021,5,27,大型汽车,锦园,60
2021,5,27,小型普通客车,锦园,6162
2021,5,27,小型汽车,锦园,512
2021,5,27,普通二轮摩托车,锦园,1
2021,5,27,重型栏板货车,锦园,352
2021,5,28,其它,锦园,1
2021,5,28,大型汽车,锦园,49
2021,5,28,小型普通客车,锦园,5966
2021,5,28,小型汽车,锦园,430
2021,5,28,重型栏板货车,锦园,347
2021,5,29,大型汽车,锦园,58
2021,5,29,小型普通客车,锦园,5552
2021,5,29,小型汽车,锦园,450
2021,5,29,普通二轮摩托车,锦园,1
2021,5,29,重型栏板货车,锦园,395
2021,5,30,大型汽车,锦园,53
2021,5,30,小型普通客车,锦园,5889
2021,5,30,小型汽车,锦园,505
2021,5,30,重型栏板货车,锦园,384
2021,5,31,大型汽车,锦园,60
2021,5,31,小型普通客车,锦园,6811
2021,5,31,小型汽车,锦园,529
2021,5,31,重型栏板货车,锦园,405
2021,6,1,大型汽车,锦园,45
2021,6,1,小型普通客车,锦园,6251
2021,6,1,小型汽车,锦园,475
2021,6,1,重型栏板货车,锦园,352
2021,6,2,大型汽车,锦园,76
2021,6,2,小型普通客车,锦园,6766
2021,6,2,小型汽车,锦园,517
2021,6,2,重型栏板货车,锦园,426
2021,6,3,大型汽车,锦园,73
2021,6,3,小型普通客车,锦园,6191
2021,6,3,小型汽车,锦园,520
2021,6,3,重型栏板货车,锦园,360
2021,6,4,其它,锦园,1
2021,6,4,大型汽车,锦园,63
2021,6,4,小型普通客车,锦园,6448
2021,6,4,小型汽车,锦园,536
2021,6,4,重型栏板货车,锦园,384
2021,6,5,大型汽车,锦园,69
2021,6,5,小型普通客车,锦园,5356
2021,6,5,小型汽车,锦园,436
2021,6,5,普通二轮摩托车,锦园,2
2021,6,5,重型栏板货车,锦园,347
2021,6,6,大型汽车,锦园,63
2021,6,6,小型普通客车,锦园,5443
2021,6,6,小型汽车,锦园,448
2021,6,6,普通二轮摩托车,锦园,1
2021,6,6,重型栏板货车,锦园,365
2021,6,7,其它,锦园,2
2021,6,7,大型汽车,锦园,65
2021,6,7,小型普通客车,锦园,6735
2021,6,7,小型汽车,锦园,401
2021,6,7,重型栏板货车,锦园,407
2021,6,8,大型汽车,锦园,51
2021,6,8,小型普通客车,锦园,6532
2021,6,8,小型汽车,锦园,494
2021,6,8,重型栏板货车,锦园,377
2021,6,9,大型汽车,锦园,67
2021,6,9,小型普通客车,锦园,6711
2021,6,9,小型汽车,锦园,483
2021,6,9,重型栏板货车,锦园,349
2021,6,10,大型汽车,锦园,62
